interval_index,node_index,fraction,z_mid,group,raw_component_sum_kappa_cMpc_inv,authoritative_total_kappa_cMpc_inv,raw_sum_vs_authoritative_relative_residual,conditioned_kappa_sum_relative_residual,conditioned_current_sum_relative_residual,minimum_component_kappa_cMpc_inv,minimum_component_current_s-1_cMpc-3,exact_zero_G3_current
0,5,0.2222148834901988,5.95,G2a,0.018938605348819366,0.0189385889808312,8.642665080698245e-07,0.0,0.0,0.0,0.0,True
0,5,0.2222148834901988,5.95,G2b,0.0009622172164542551,0.0009622172164551,8.779829734423865e-13,0.0,1.617744645062132e-16,0.0,0.0,True
0,5,0.2222148834901988,5.95,G3,1.9196409408797364,1.919640940879742,2.891746578702261e-15,0.0,0.0,0.0,0.0,True
0,6,0.3086582838174551,5.95,G1,0.03786364444892895,0.0378636282847097,4.269062418747047e-07,0.0,0.0,0.0,0.0,True
0,6,0.3086582838174551,5.95,G2a,0.019279094177203426,0.0192790821446707,6.241237335285425e-07,0.0,0.0,0.0,0.0,True
0,6,0.3086582838174551,5.95,G2b,0.0009502163250600833,0.0009502163250604,3.332877432545534e-13,0.0,0.0,0.0,0.0,True
0,6,0.3086582838174551,5.95,G3,1.9196668619299504,1.919666861929956,2.8917075317666913e-15,0.0,0.0,0.0,0.0,True
0,7,0.4024548389919358,5.95,G1,0.038805813467613706,0.0388057935259744,5.138830440816614e-07,0.0,0.0,0.0,0.0,True
0,7,0.4024548389919358,5.95,G2a,0.01966000869833176,0.0196600017966067,3.510541418519738e-07,0.0,0.0,0.0,0.0,True
0,7,0.4024548389919358,5.95,G2b,0.0009407328302350544,0.0009407328302355,4.736808141159381e-13,0.0,0.0,0.0,0.0,True
0,7,0.4024548389919358,5.95,G3,1.9196951362706696,1.9196951362706756,3.1229981363720693e-15,0.0,0.0,0.0,0.0,True
0,8,0.4999999999999999,5.95,G1,0.03979258789515647,0.0397925648108178,5.801168831291282e-07,0.0,0.0,0.0,0.0,True
0,8,0.4999999999999999,5.95,G2a,0.020066207172296294,0.0200662058550283,6.56460920209473e-08,0.0,0.0,0.0,0.0,True
0,8,0.4999999999999999,5.95,G2b,0.0009340873844617158,0.0009340873844612,5.522645977776086e-13,0.0,1.297209488401988e-16,0.0,0.0,True
0,8,0.4999999999999999,5.95,G3,1.9197246603912406,1.919724660391246,2.7759556503872122e-15,0.0,0.0,0.0,0.0,True
