interval_index,node_index,node_count,fraction,time_s,weight,z_start,z_mid,z_end,group,component,owner,raw_component_kappa_cMpc_inv,raw_component_fraction,conditioned_component_kappa_cMpc_inv,conditioned_component_fraction,owner_absorption_rate_s-1_cMpc-3,authoritative_total_kappa_cMpc_inv,authoritative_total_absorption_rate_s-1_cMpc-3,common_incident_flux_s-1_cMpc-2,resolved_H_source_coefficient,resolved_He_source_coefficient,resolved_thermal_source_coefficient
0,0,17,0.0,0.0,0.0019607843137254,6.0,5.95,5.9,G1,EFFECTIVE_HI_SUBGRID,EFFECTIVE_HI_SUBGRID,0.03483795813299883,1.0,0.0348379578941765,1.0,4.252832574807789e+50,0.0348379578941765,4.252832574807789e+50,1.2207468037380833e+52,0,0,0
0,0,17,0.0,0.0,0.0019607843137254,6.0,5.95,5.9,G1,EXPLICIT_HI_ATOMIC,RESOLVED_HI,0.0,0.0,0.0,0.0,0.0,0.0348379578941765,4.252832574807789e+50,1.2207468037380833e+52,1,0,1
0,0,17,0.0,0.0,0.0019607843137254,6.0,5.95,5.9,G1,EXPLICIT_HEI_ATOMIC,RESOLVED_HeI,0.0,0.0,0.0,0.0,0.0,0.0348379578941765,4.252832574807789e+50,1.2207468037380833e+52,0,1,1
0,0,17,0.0,0.0,0.0019607843137254,6.0,5.95,5.9,G1,EXPLICIT_HEII_ATOMIC,RESOLVED_HeII,0.0,0.0,0.0,0.0,0.0,0.0348379578941765,4.252832574807789e+50,1.2207468037380833e+52,0,1,1
0,0,17,0.0,0.0,0.0019607843137254,6.0,5.95,5.9,G2a,EFFECTIVE_HI_SUBGRID,EFFECTIVE_HI_SUBGRID,0.0165719948704725,0.9851553935498463,0.0165719705677783,0.9851553935498462,7.191960920789009e+49,0.0168216818141389,7.300331468392976e+49,4.3398344761561996e+51,0,0,0
0,0,17,0.0,0.0,0.0019607843137254,6.0,5.95,5.9,G2a,EXPLICIT_HI_ATOMIC,RESOLVED_HI,0.0,0.0,0.0,0.0,0.0,0.0168216818141389,7.300331468392976e+49,4.3398344761561996e+51,1,0,1
0,0,17,0.0,0.0,0.0019607843137254,6.0,5.95,5.9,G2a,EXPLICIT_HEI_ATOMIC,RESOLVED_HeI,0.0002497116125606266,0.014844606450153742,0.0002497112463606002,0.014844606450153742,1.0837054760396671e+48,0.0168216818141389,7.300331468392976e+49,4.3398344761561996e+51,0,1,1
0,0,17,0.0,0.0,0.0019607843137254,6.0,5.95,5.9,G2a,EXPLICIT_HEII_ATOMIC,RESOLVED_HeII,0.0,0.0,0.0,0.0,0.0,0.0168216818141389,7.300331468392976e+49,4.3398344761561996e+51,0,1,1
0,0,17,0.0,0.0,0.0019607843137254,6.0,5.95,5.9,G2b,EFFECTIVE_HI_SUBGRID,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,0.0,0.0,0.0006096451812474,9.746685330622972e+47,1.5987472107431734e+51,0,0,0
0,0,17,0.0,0.0,0.0019607843137254,6.0,5.95,5.9,G2b,EXPLICIT_HI_ATOMIC,RESOLVED_HI,0.0004954711853404395,0.812720580070245,0.0004954711853404166,0.812720580070245,7.921331755666049e+47,0.0006096451812474,9.746685330622972e+47,1.5987472107431734e+51,1,0,1
0,0,17,0.0,0.0,0.0019607843137254,6.0,5.95,5.9,G2b,EXPLICIT_HEI_ATOMIC,RESOLVED_HeI,0.00011417399590698884,0.1872794199297552,0.00011417399590698343,0.187279419929755,1.8253535749569226e+47,0.0006096451812474,9.746685330622972e+47,1.5987472107431734e+51,0,1,1
0,0,17,0.0,0.0,0.0019607843137254,6.0,5.95,5.9,G2b,EXPLICIT_HEII_ATOMIC,RESOLVED_HeII,0.0,0.0,0.0,0.0,0.0,0.0006096451812474,9.746685330622972e+47,1.5987472107431734e+51,0,1,1
0,0,17,0.0,0.0,0.0019607843137254,6.0,5.95,5.9,G3,EFFECTIVE_HI_SUBGRID,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,0.0,0.0,1.919599367494748,0.0,0.0,0,0,0
0,0,17,0.0,0.0,0.0019607843137254,6.0,5.95,5.9,G3,EXPLICIT_HI_ATOMIC,RESOLVED_HI,0.000148803880962094,7.75181964954995e-05,0.00014880388096209446,7.751819649549952e-05,0.0,1.919599367494748,0.0,0.0,1,0,1
0,0,17,0.0,0.0,0.0019607843137254,6.0,5.95,5.9,G3,EXPLICIT_HEI_ATOMIC,RESOLVED_HeI,4.694062733974869e-05,2.4453345908844836e-05,4.6940627339748835e-05,2.445334590884484e-05,0.0,1.919599367494748,0.0,0.0,0,1,1
0,0,17,0.0,0.0,0.0019607843137254,6.0,5.95,5.9,G3,EXPLICIT_HEII_ATOMIC,RESOLVED_HeII,1.9194036229864404,0.9998980284575957,1.9194036229864462,0.9998980284575957,0.0,1.919599367494748,0.0,0.0,0,1,1
0,1,17,0.0096073597983847,6134904103445.532,0.0186843514186028,6.0,5.95,5.9,G1,EFFECTIVE_HI_SUBGRID,EFFECTIVE_HI_SUBGRID,0.03492930850755076,1.0,0.034929307742544,1.0,4.2479641627248876e+50,0.034929307742544,4.247964162724887e+50,1.2161604215106887e+52,0,0,0
0,1,17,0.0096073597983847,6134904103445.532,0.0186843514186028,6.0,5.95,5.9,G1,EXPLICIT_HI_ATOMIC,RESOLVED_HI,0.0,0.0,0.0,0.0,0.0,0.034929307742544,4.247964162724887e+50,1.2161604215106887e+52,1,0,1
0,1,17,0.0096073597983847,6134904103445.532,0.0186843514186028,6.0,5.95,5.9,G1,EXPLICIT_HEI_ATOMIC,RESOLVED_HeI,0.0,0.0,0.0,0.0,0.0,0.034929307742544,4.247964162724887e+50,1.2161604215106887e+52,0,1,1
0,1,17,0.0096073597983847,6134904103445.532,0.0186843514186028,6.0,5.95,5.9,G1,EXPLICIT_HEII_ATOMIC,RESOLVED_HeII,0.0,0.0,0.0,0.0,0.0,0.034929307742544,4.247964162724887e+50,1.2161604215106887e+52,0,1,1
0,1,17,0.0096073597983847,6134904103445.532,0.0186843514186028,6.0,5.95,5.9,G2a,EFFECTIVE_HI_SUBGRID,EFFECTIVE_HI_SUBGRID,0.01661286773825647,0.9383527326880833,0.016612844824378702,0.9383527326880833,7.251413120793016e+49,0.017704264340754,7.727811587461376e+49,4.3649436309378213e+51,0,0,0
0,1,17,0.0096073597983847,6134904103445.532,0.0186843514186028,6.0,5.95,5.9,G2a,EXPLICIT_HI_ATOMIC,RESOLVED_HI,0.0,0.0,0.0,0.0,0.0,0.017704264340754,7.727811587461376e+49,4.3649436309378213e+51,1,0,1
0,1,17,0.0096073597983847,6134904103445.532,0.0186843514186028,6.0,5.95,5.9,G2a,EXPLICIT_HEI_ATOMIC,RESOLVED_HeI,0.0010914210217558417,0.06164726731191673,0.0010914195163752968,0.06164726731191672,4.763984666683589e+48,0.017704264340754,7.727811587461376e+49,4.3649436309378213e+51,0,1,1
0,1,17,0.0096073597983847,6134904103445.532,0.0186843514186028,6.0,5.95,5.9,G2a,EXPLICIT_HEII_ATOMIC,RESOLVED_HeII,0.0,0.0,0.0,0.0,0.0,0.017704264340754,7.727811587461376e+49,4.3649436309378213e+51,0,1,1
0,1,17,0.0096073597983847,6134904103445.532,0.0186843514186028,6.0,5.95,5.9,G2b,EFFECTIVE_HI_SUBGRID,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,0.0,0.0,0.0008444193114257,1.3680677806140177e+48,1.620128486052978e+51,0,0,0
0,1,17,0.0096073597983847,6134904103445.532,0.0186843514186028,6.0,5.95,5.9,G2b,EXPLICIT_HI_ATOMIC,RESOLVED_HI,0.0003453960661992157,0.40903383132728066,0.0003453960661991983,0.4090338313272807,5.5958600581996135e+47,0.0008444193114257,1.3680677806140177e+48,1.620128486052978e+51,1,0,1
0,1,17,0.0096073597983847,6134904103445.532,0.0186843514186028,6.0,5.95,5.9,G2b,EXPLICIT_HEI_ATOMIC,RESOLVED_HeI,0.0004990232452265269,0.5909661686727193,0.0004990232452265018,0.5909661686727193,8.084817747940563e+47,0.0008444193114257,1.3680677806140177e+48,1.620128486052978e+51,0,1,1
0,1,17,0.0096073597983847,6134904103445.532,0.0186843514186028,6.0,5.95,5.9,G2b,EXPLICIT_HEII_ATOMIC,RESOLVED_HeII,0.0,0.0,0.0,0.0,0.0,0.0008444193114257,1.3680677806140177e+48,1.620128486052978e+51,0,1,1
0,1,17,0.0096073597983847,6134904103445.532,0.0186843514186028,6.0,5.95,5.9,G3,EFFECTIVE_HI_SUBGRID,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,0.0,0.0,1.9195790097058272,0.0,0.0,0,0,0
0,1,17,0.0096073597983847,6134904103445.532,0.0186843514186028,6.0,5.95,5.9,G3,EXPLICIT_HI_ATOMIC,RESOLVED_HI,0.00010373211730601268,5.4038993332142005e-05,0.00010373211730601296,5.403899333214201e-05,0.0,1.9195790097058272,0.0,0.0,1,0,1
0,1,17,0.0096073597983847,6134904103445.532,0.0186843514186028,6.0,5.95,5.9,G3,EXPLICIT_HEI_ATOMIC,RESOLVED_HeI,0.0002051646174066906,0.0001068800066938283,0.00020516461740669115,0.00010688000669382832,0.0,1.9195790097058272,0.0,0.0,0,1,1
0,1,17,0.0096073597983847,6134904103445.532,0.0186843514186028,6.0,5.95,5.9,G3,EXPLICIT_HEII_ATOMIC,RESOLVED_HeII,1.9192701129711096,0.9998390809999741,1.9192701129711145,0.9998390809999741,0.0,1.9195790097058272,0.0,0.0,0,1,1
0,2,17,0.0380602337443566,24303855489580.56,0.0377411657715759,6.0,5.95,5.9,G1,EFFECTIVE_HI_SUBGRID,EFFECTIVE_HI_SUBGRID,0.035202497272322386,1.0,0.0352024949366526,1.0,4.233836938853079e+50,0.0352024949366526,4.233836938853079e+50,1.202709338207968e+52,0,0,0
0,2,17,0.0380602337443566,24303855489580.56,0.0377411657715759,6.0,5.95,5.9,G1,EXPLICIT_HI_ATOMIC,RESOLVED_HI,0.0,0.0,0.0,0.0,0.0,0.0352024949366526,4.233836938853079e+50,1.202709338207968e+52,1,0,1
0,2,17,0.0380602337443566,24303855489580.56,0.0377411657715759,6.0,5.95,5.9,G1,EXPLICIT_HEI_ATOMIC,RESOLVED_HeI,0.0,0.0,0.0,0.0,0.0,0.0352024949366526,4.233836938853079e+50,1.202709338207968e+52,0,1,1
0,2,17,0.0380602337443566,24303855489580.56,0.0377411657715759,6.0,5.95,5.9,G1,EXPLICIT_HEII_ATOMIC,RESOLVED_HeII,0.0,0.0,0.0,0.0,0.0,0.0352024949366526,4.233836938853079e+50,1.202709338207968e+52,0,1,1
0,2,17,0.0380602337443566,24303855489580.56,0.0377411657715759,6.0,5.95,5.9,G2a,EFFECTIVE_HI_SUBGRID,EFFECTIVE_HI_SUBGRID,0.01673512502425392,0.9177639388626626,0.016735103354531135,0.9177639388626626,7.420998498570947e+49,0.0182346490702937,8.085955641019635e+49,4.43439059882571e+51,0,0,0
0,2,17,0.0380602337443566,24303855489580.56,0.0377411657715759,6.0,5.95,5.9,G2a,EXPLICIT_HI_ATOMIC,RESOLVED_HI,0.0,0.0,0.0,0.0,0.0,0.0182346490702937,8.085955641019635e+49,4.43439059882571e+51,1,0,1
0,2,17,0.0380602337443566,24303855489580.56,0.0377411657715759,6.0,5.95,5.9,G2a,EXPLICIT_HEI_ATOMIC,RESOLVED_HeI,0.001499547657473906,0.08223606113733743,0.0014995457157625659,0.08223606113733743,6.649571424486892e+48,0.0182346490702937,8.085955641019635e+49,4.43439059882571e+51,0,1,1
0,2,17,0.0380602337443566,24303855489580.56,0.0377411657715759,6.0,5.95,5.9,G2a,EXPLICIT_HEII_ATOMIC,RESOLVED_HeII,0.0,0.0,0.0,0.0,0.0,0.0182346490702937,8.085955641019635e+49,4.43439059882571e+51,0,1,1
0,2,17,0.0380602337443566,24303855489580.56,0.0377411657715759,6.0,5.95,5.9,G2b,EFFECTIVE_HI_SUBGRID,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,0.0,0.0,0.0009913743210675,1.6684114065237408e+48,1.6829278014052405e+51,0,0,0
0,2,17,0.0380602337443566,24303855489580.56,0.0377411657715759,6.0,5.95,5.9,G2b,EXPLICIT_HI_ATOMIC,RESOLVED_HI,0.00030574602228232895,0.3084062354502068,0.0003057460222824323,0.3084062354502068,5.1454848106817155e+47,0.0009913743210675,1.6684114065237408e+48,1.6829278014052405e+51,1,0,1
0,2,17,0.0380602337443566,24303855489580.56,0.0377411657715759,6.0,5.95,5.9,G2b,EXPLICIT_HEI_ATOMIC,RESOLVED_HeI,0.0006856282987848357,0.691593764549793,0.0006856282987850676,0.6915937645497932,1.1538629254555693e+48,0.0009913743210675,1.6684114065237408e+48,1.6829278014052405e+51,0,1,1
0,2,17,0.0380602337443566,24303855489580.56,0.0377411657715759,6.0,5.95,5.9,G2b,EXPLICIT_HEII_ATOMIC,RESOLVED_HeII,0.0,0.0,0.0,0.0,0.0,0.0009913743210675,1.6684114065237408e+48,1.6829278014052405e+51,0,1,1
0,2,17,0.0380602337443566,24303855489580.56,0.0377411657715759,6.0,5.95,5.9,G3,EFFECTIVE_HI_SUBGRID,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,0.0,0.0,1.9195858796528151,0.0,0.0,0,0,0
0,2,17,0.0380602337443566,24303855489580.56,0.0377411657715759,6.0,5.95,5.9,G3,EXPLICIT_HI_ATOMIC,RESOLVED_HI,9.182409805137885e-05,4.783536856813451e-05,9.18240980513791e-05,4.783536856813451e-05,0.0,1.9195858796528151,0.0,0.0,1,0,1
0,2,17,0.0380602337443566,24303855489580.56,0.0377411657715759,6.0,5.95,5.9,G3,EXPLICIT_HEI_ATOMIC,RESOLVED_HeI,0.0002818839982885701,0.0001468462553702227,0.00028188399828857087,0.0001468462553702227,0.0,1.9195858796528151,0.0,0.0,0,1,1
0,2,17,0.0380602337443566,24303855489580.56,0.0377411657715759,6.0,5.95,5.9,G3,EXPLICIT_HEII_ATOMIC,RESOLVED_HeII,1.9192121715564698,0.9998053183760617,1.9192121715564752,0.9998053183760617,0.0,1.9195858796528151,0.0,0.0,0,1,1
0,3,17,0.0842651938487273,53808631545901.234,0.0544527762909454,6.0,5.95,5.9,G1,EFFECTIVE_HI_SUBGRID,EFFECTIVE_HI_SUBGRID,0.035649553752217386,1.0,0.0356495488722516,1.0,4.2112068691209255e+50,0.0356495488722516,4.2112068691209255e+50,1.1812791472373402e+52,0,0,0
0,3,17,0.0842651938487273,53808631545901.234,0.0544527762909454,6.0,5.95,5.9,G1,EXPLICIT_HI_ATOMIC,RESOLVED_HI,0.0,0.0,0.0,0.0,0.0,0.0356495488722516,4.2112068691209255e+50,1.1812791472373402e+52,1,0,1
0,3,17,0.0842651938487273,53808631545901.234,0.0544527762909454,6.0,5.95,5.9,G1,EXPLICIT_HEI_ATOMIC,RESOLVED_HeI,0.0,0.0,0.0,0.0,0.0,0.0356495488722516,4.2112068691209255e+50,1.1812791472373402e+52,0,1,1
0,3,17,0.0842651938487273,53808631545901.234,0.0544527762909454,6.0,5.95,5.9,G1,EXPLICIT_HEII_ATOMIC,RESOLVED_HeII,0.0,0.0,0.0,0.0,0.0,0.0356495488722516,4.2112068691209255e+50,1.1812791472373402e+52,0,1,1
0,3,17,0.0842651938487273,53808631545901.234,0.0544527762909454,6.0,5.95,5.9,G2a,EFFECTIVE_HI_SUBGRID,EFFECTIVE_HI_SUBGRID,0.016935266610489358,0.9193041939267014,0.016935246290342515,0.9193041939267015,7.691329654367247e+49,0.0184218090184116,8.3664685804539e+49,4.5416107463127365e+51,0,0,0
0,3,17,0.0842651938487273,53808631545901.234,0.0544527762909454,6.0,5.95,5.9,G2a,EXPLICIT_HI_ATOMIC,RESOLVED_HI,0.0,0.0,0.0,0.0,0.0,0.0184218090184116,8.3664685804539e+49,4.5416107463127365e+51,1,0,1
0,3,17,0.0842651938487273,53808631545901.234,0.0544527762909454,6.0,5.95,5.9,G2a,EXPLICIT_HEI_ATOMIC,RESOLVED_HeI,0.0014865645117557477,0.0806958060732986,0.0014865627280690856,0.0806958060732986,6.751389260866538e+48,0.0184218090184116,8.3664685804539e+49,4.5416107463127365e+51,0,1,1
0,3,17,0.0842651938487273,53808631545901.234,0.0544527762909454,6.0,5.95,5.9,G2a,EXPLICIT_HEII_ATOMIC,RESOLVED_HeII,0.0,0.0,0.0,0.0,0.0,0.0184218090184116,8.3664685804539e+49,4.5416107463127365e+51,0,1,1
0,3,17,0.0842651938487273,53808631545901.234,0.0544527762909454,6.0,5.95,5.9,G2b,EFFECTIVE_HI_SUBGRID,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,0.0,0.0,0.0009895384458707,1.7657198409736827e+48,1.7843873053563033e+51,0,0,0
0,3,17,0.0842651938487273,53808631545901.234,0.0544527762909454,6.0,5.95,5.9,G2b,EXPLICIT_HI_ATOMIC,RESOLVED_HI,0.00030984634528944847,0.31312208897255045,0.0003098463452896846,0.3131220889725504,5.52885885145959e+47,0.0009895384458707,1.7657198409736827e+48,1.7843873053563033e+51,1,0,1
0,3,17,0.0842651938487273,53808631545901.234,0.0544527762909454,6.0,5.95,5.9,G2b,EXPLICIT_HEI_ATOMIC,RESOLVED_HeI,0.0006796921005804974,0.6868779110274496,0.0006796921005810154,0.6868779110274496,1.2128339558277235e+48,0.0009895384458707,1.7657198409736827e+48,1.7843873053563033e+51,0,1,1
0,3,17,0.0842651938487273,53808631545901.234,0.0544527762909454,6.0,5.95,5.9,G2b,EXPLICIT_HEII_ATOMIC,RESOLVED_HeII,0.0,0.0,0.0,0.0,0.0,0.0009895384458707,1.7657198409736827e+48,1.7843873053563033e+51,0,1,1
0,3,17,0.0842651938487273,53808631545901.234,0.0544527762909454,6.0,5.95,5.9,G3,EFFECTIVE_HI_SUBGRID,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,0.0,0.0,1.919599950922626,0.0,0.0,0,0,0
0,3,17,0.0842651938487273,53808631545901.234,0.0544527762909454,6.0,5.95,5.9,G3,EXPLICIT_HI_ATOMIC,RESOLVED_HI,9.305553994893e-05,4.847652757242705e-05,9.30555399489303e-05,4.847652757242706e-05,0.0,1.919599950922626,0.0,0.0,1,0,1
0,3,17,0.0842651938487273,53808631545901.234,0.0544527762909454,6.0,5.95,5.9,G3,EXPLICIT_HEI_ATOMIC,RESOLVED_HeI,0.00027944343495791695,0.000145573787300634,0.0002794434349579178,0.000145573787300634,0.0,1.919599950922626,0.0,0.0,0,1,1
0,3,17,0.0842651938487273,53808631545901.234,0.0544527762909454,6.0,5.95,5.9,G3,EXPLICIT_HEII_ATOMIC,RESOLVED_HeII,1.9192274519477133,0.9998059496851269,1.9192274519477193,0.9998059496851269,0.0,1.919599950922626,0.0,0.0,0,1,1
0,4,17,0.1464466094067262,93515380275032.2,0.0694782341841165,6.0,5.95,5.9,G1,EFFECTIVE_HI_SUBGRID,EFFECTIVE_HI_SUBGRID,0.036256392071020174,1.0,0.0362563838364027,1.0,4.18120799941582e+50,0.0362563838364027,4.18120799941582e+50,1.153233598331927e+52,0,0,0
0,4,17,0.1464466094067262,93515380275032.2,0.0694782341841165,6.0,5.95,5.9,G1,EXPLICIT_HI_ATOMIC,RESOLVED_HI,0.0,0.0,0.0,0.0,0.0,0.0362563838364027,4.18120799941582e+50,1.153233598331927e+52,1,0,1
0,4,17,0.1464466094067262,93515380275032.2,0.0694782341841165,6.0,5.95,5.9,G1,EXPLICIT_HEI_ATOMIC,RESOLVED_HeI,0.0,0.0,0.0,0.0,0.0,0.0362563838364027,4.18120799941582e+50,1.153233598331927e+52,0,1,1
0,4,17,0.1464466094067262,93515380275032.2,0.0694782341841165,6.0,5.95,5.9,G1,EXPLICIT_HEII_ATOMIC,RESOLVED_HeII,0.0,0.0,0.0,0.0,0.0,0.0362563838364027,4.18120799941582e+50,1.153233598331927e+52,0,1,1
0,4,17,0.1464466094067262,93515380275032.2,0.0694782341841165,6.0,5.95,5.9,G2a,EFFECTIVE_HI_SUBGRID,EFFECTIVE_HI_SUBGRID,0.01720707676208582,0.9226169934541033,0.017207058560376375,0.9226169934541032,8.04864425990311e+49,0.0186502727377223,8.723711265896491e+49,4.677524767909583e+51,0,0,0
0,4,17,0.1464466094067262,93515380275032.2,0.0694782341841165,6.0,5.95,5.9,G2a,EXPLICIT_HI_ATOMIC,RESOLVED_HI,0.0,0.0,0.0,0.0,0.0,0.0186502727377223,8.723711265896491e+49,4.677524767909583e+51,1,0,1
0,4,17,0.1464466094067262,93515380275032.2,0.0694782341841165,6.0,5.95,5.9,G2a,EXPLICIT_HEI_ATOMIC,RESOLVED_HeI,0.001443215703984834,0.07738300654589675,0.0014432141773459241,0.07738300654589673,6.750670059933813e+48,0.0186502727377223,8.723711265896491e+49,4.677524767909583e+51,0,1,1
0,4,17,0.1464466094067262,93515380275032.2,0.0694782341841165,6.0,5.95,5.9,G2a,EXPLICIT_HEII_ATOMIC,RESOLVED_HeII,0.0,0.0,0.0,0.0,0.0,0.0186502727377223,8.723711265896491e+49,4.677524767909583e+51,0,1,1
0,4,17,0.1464466094067262,93515380275032.2,0.0694782341841165,6.0,5.95,5.9,G2b,EFFECTIVE_HI_SUBGRID,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,0.0,0.0,0.0009758476107837,1.873870720198433e+48,1.920249329394303e+51,0,0,0
0,4,17,0.1464466094067262,93515380275032.2,0.0694782341841165,6.0,5.95,5.9,G2b,EXPLICIT_HI_ATOMIC,RESOLVED_HI,0.0003159756000670436,0.3237960482511213,0.00031597560006706035,0.3237960482511213,6.067519341337351e+47,0.0009758476107837,1.873870720198433e+48,1.920249329394303e+51,1,0,1
0,4,17,0.1464466094067262,93515380275032.2,0.0694782341841165,6.0,5.95,5.9,G2b,EXPLICIT_HEI_ATOMIC,RESOLVED_HeI,0.0006598720107166047,0.6762039517488787,0.0006598720107166397,0.6762039517488788,1.2671187860646978e+48,0.0009758476107837,1.873870720198433e+48,1.920249329394303e+51,0,1,1
0,4,17,0.1464466094067262,93515380275032.2,0.0694782341841165,6.0,5.95,5.9,G2b,EXPLICIT_HEII_ATOMIC,RESOLVED_HeII,0.0,0.0,0.0,0.0,0.0,0.0009758476107837,1.873870720198433e+48,1.920249329394303e+51,0,1,1
0,4,17,0.1464466094067262,93515380275032.2,0.0694782341841165,6.0,5.95,5.9,G3,EFFECTIVE_HI_SUBGRID,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,0.0,0.0,1.9196183621187812,0.0,0.0,0,0,0
0,4,17,0.1464466094067262,93515380275032.2,0.0694782341841165,6.0,5.95,5.9,G3,EXPLICIT_HI_ATOMIC,RESOLVED_HI,9.489632691151581e-05,4.943499644730119e-05,9.489632691151608e-05,4.943499644730119e-05,0.0,1.9196183621187812,0.0,0.0,1,0,1
0,4,17,0.1464466094067262,93515380275032.2,0.0694782341841165,6.0,5.95,5.9,G3,EXPLICIT_HEI_ATOMIC,RESOLVED_HeI,0.0002712947541243301,0.00014132744272402612,0.0002712947541243309,0.00014132744272402612,0.0,1.9196183621187812,0.0,0.0,0,1,1
0,4,17,0.1464466094067262,93515380275032.2,0.0694782341841165,6.0,5.95,5.9,G3,EXPLICIT_HEII_ATOMIC,RESOLVED_HeII,1.91925217103774,0.9998092375608287,1.9192521710377455,0.9998092375608287,0.0,1.9196183621187812,0.0,0.0,0,1,1
0,5,17,0.2222148834901988,141898193591114.2,0.0815863321408516,6.0,5.95,5.9,G1,EFFECTIVE_HI_SUBGRID,EFFECTIVE_HI_SUBGRID,0.03700313547357384,1.0,0.0370031233512978,1.0,4.145341214997397e+50,0.0370031233512978,4.145341214997397e+50,1.1202679232351904e+52,0,0,0
0,5,17,0.2222148834901988,141898193591114.2,0.0815863321408516,6.0,5.95,5.9,G1,EXPLICIT_HI_ATOMIC,RESOLVED_HI,0.0,0.0,0.0,0.0,0.0,0.0370031233512978,4.145341214997397e+50,1.1202679232351904e+52,1,0,1
0,5,17,0.2222148834901988,141898193591114.2,0.0815863321408516,6.0,5.95,5.9,G1,EXPLICIT_HEI_ATOMIC,RESOLVED_HeI,0.0,0.0,0.0,0.0,0.0,0.0370031233512978,4.145341214997397e+50,1.1202679232351904e+52,0,1,1
0,5,17,0.2222148834901988,141898193591114.2,0.0815863321408516,6.0,5.95,5.9,G1,EXPLICIT_HEII_ATOMIC,RESOLVED_HeII,0.0,0.0,0.0,0.0,0.0,0.0370031233512978,4.145341214997397e+50,1.1202679232351904e+52,0,1,1
0,5,17,0.2222148834901988,141898193591114.2,0.0815863321408516,6.0,5.95,5.9,G2a,EFFECTIVE_HI_SUBGRID,EFFECTIVE_HI_SUBGRID,0.017541741430075676,0.9262425140069371,0.01754172626934917,0.9262425140069371,8.473587151594937e+49,0.0189385889808312,9.148346165776919e+49,4.830532081897162e+51,0,0,0
0,5,17,0.2222148834901988,141898193591114.2,0.0815863321408516,6.0,5.95,5.9,G2a,EXPLICIT_HI_ATOMIC,RESOLVED_HI,0.0,0.0,0.0,0.0,0.0,0.0189385889808312,9.148346165776919e+49,4.830532081897162e+51,1,0,1
0,5,17,0.2222148834901988,141898193591114.2,0.0815863321408516,6.0,5.95,5.9,G2a,EXPLICIT_HEI_ATOMIC,RESOLVED_HeI,0.0013968639187436915,0.07375748599306295,0.0013968627114820335,0.07375748599306295,6.747590141819822e+48,0.0189385889808312,9.148346165776919e+49,4.830532081897162e+51,0,1,1
0,5,17,0.2222148834901988,141898193591114.2,0.0815863321408516,6.0,5.95,5.9,G2a,EXPLICIT_HEII_ATOMIC,RESOLVED_HeII,0.0,0.0,0.0,0.0,0.0,0.0189385889808312,9.148346165776919e+49,4.830532081897162e+51,0,1,1
0,5,17,0.2222148834901988,141898193591114.2,0.0815863321408516,6.0,5.95,5.9,G2b,EFFECTIVE_HI_SUBGRID,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,0.0,0.0,0.0009622172164551,2.0059936816911118e+48,2.084761784954736e+51,0,0,0
0,5,17,0.2222148834901988,141898193591114.2,0.0815863321408516,6.0,5.95,5.9,G2b,EXPLICIT_HI_ATOMIC,RESOLVED_HI,0.00032353832721140224,0.33624250499656655,0.0003235383272116863,0.33624250499656655,6.745003405391046e+47,0.0009622172164551,2.0059936816911118e+48,2.084761784954736e+51,1,0,1
0,5,17,0.2222148834901988,141898193591114.2,0.0815863321408516,6.0,5.95,5.9,G2b,EXPLICIT_HEI_ATOMIC,RESOLVED_HeI,0.0006386788892428529,0.6637574950034335,0.0006386788892434137,0.6637574950034335,1.3314933411520073e+48,0.0009622172164551,2.0059936816911118e+48,2.084761784954736e+51,0,1,1
0,5,17,0.2222148834901988,141898193591114.2,0.0815863321408516,6.0,5.95,5.9,G2b,EXPLICIT_HEII_ATOMIC,RESOLVED_HeII,0.0,0.0,0.0,0.0,0.0,0.0009622172164551,2.0059936816911118e+48,2.084761784954736e+51,0,1,1
0,5,17,0.2222148834901988,141898193591114.2,0.0815863321408516,6.0,5.95,5.9,G3,EFFECTIVE_HI_SUBGRID,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,0.0,0.0,1.919640940879742,0.0,0.0,0,0,0
0,5,17,0.2222148834901988,141898193591114.2,0.0815863321408516,6.0,5.95,5.9,G3,EXPLICIT_HI_ATOMIC,RESOLVED_HI,9.716762579434527e-05,5.061760443065729e-05,9.716762579434556e-05,5.061760443065729e-05,0.0,1.919640940879742,0.0,0.0,1,0,1
0,5,17,0.2222148834901988,141898193591114.2,0.0815863321408516,6.0,5.95,5.9,G3,EXPLICIT_HEI_ATOMIC,RESOLVED_HeI,0.00026258157552912844,0.0001367868177518615,0.0002625815755291292,0.0001367868177518615,0.0,1.919640940879742,0.0,0.0,0,1,1
