interval_index,z_mid,refinement,substep,fraction_left,fraction_right,dt_s,mode,species_reservoir,reservoir_start_cMpc-3,assigned_absorption_cMpc-3,recombination_supply_cMpc-3,material_inflow_cMpc-3,material_outflow_cMpc-3,capacity_cMpc-3,slack_cMpc-3,overshoot_cMpc-3,feasible,reachable,status
1,5.85,8,3,0.375,0.5,82753841257227.2,OWNER_CORRECT,HI,6.104035834408138e+64,1.7591862336739162e+62,2.0360323767977983e+64,0.0,0.0,8.140068211205936e+64,8.122476348869196e+64,0.0,True,True,PASS
1,5.85,8,3,0.375,0.5,82753841257227.2,OWNER_CORRECT,HeI,7.29380785903922e+63,6.775025179350381e+62,3.083864329095734e+63,0.0,0.0,1.0377672188134954e+64,9.700169670199916e+63,0.0,True,True,PASS
1,5.85,8,3,0.375,0.5,82753841257227.2,OWNER_CORRECT,HeII,4.280281296471852e+65,0.0,4.893318371001832e+61,6.775025179350381e+62,3.083864329095734e+63,4.256707010197345e+65,4.256707010197345e+65,0.0,True,True,PASS
1,5.85,8,3,0.375,0.5,82753841257227.2,INVALID_UNSPLIT_G1_G2A_TO_RESOLVED_H,INVALID_HI,,4.036679052790212e+64,2.0360323767977983e+64,0.0,0.0,,0.0,,False,False,UNREACHABLE_AFTER_PRIOR_CAPACITY_FAILURE
1,5.85,8,4,0.5,0.625,82753841257227.2,OWNER_CORRECT,HI,8.122476348869196e+64,1.9810117673380249e+62,2.0360323767977983e+64,0.0,0.0,1.0158508725666994e+65,1.0138698607993614e+65,0.0,True,True,PASS
1,5.85,8,4,0.5,0.625,82753841257227.2,OWNER_CORRECT,HeI,9.700169670199916e+63,6.826503084104982e+62,3.083864329095734e+63,0.0,0.0,1.278403399929565e+64,1.2101383690885152e+64,0.0,True,True,PASS
1,5.85,8,4,0.5,0.625,82753841257227.2,OWNER_CORRECT,HeII,4.256707010197345e+65,0.0,4.893318371001832e+61,6.826503084104982e+62,3.083864329095734e+63,4.233184201827592e+65,4.233184201827592e+65,0.0,True,True,PASS
1,5.85,8,4,0.5,0.625,82753841257227.2,INVALID_UNSPLIT_G1_G2A_TO_RESOLVED_H,INVALID_HI,,4.0063699378318326e+64,2.0360323767977983e+64,0.0,0.0,,0.0,,False,False,UNREACHABLE_AFTER_PRIOR_CAPACITY_FAILURE
1,5.85,8,5,0.625,0.75,82753841257227.2,OWNER_CORRECT,HI,1.0138698607993614e+65,2.2230256781908195e+62,2.0360323767977983e+64,0.0,0.0,1.2174730984791413e+65,1.2152500728009504e+65,0.0,True,True,PASS
1,5.85,8,5,0.625,0.75,82753841257227.2,OWNER_CORRECT,HeI,1.2101383690885152e+64,6.87512533159897e+62,3.083864329095734e+63,0.0,0.0,1.5185248019980885e+64,1.449773548682099e+64,0.0,True,True,PASS
1,5.85,8,5,0.625,0.75,82753841257227.2,OWNER_CORRECT,HeII,4.233184201827592e+65,0.0,4.893318371001832e+61,6.87512533159897e+62,3.083864329095734e+63,4.2097100157053333e+65,4.2097100157053333e+65,0.0,True,True,PASS
1,5.85,8,5,0.625,0.75,82753841257227.2,INVALID_UNSPLIT_G1_G2A_TO_RESOLVED_H,INVALID_HI,,3.962532293570703e+64,2.0360323767977983e+64,0.0,0.0,,0.0,,False,False,UNREACHABLE_AFTER_PRIOR_CAPACITY_FAILURE
1,5.85,8,6,0.75,0.875,82753841257227.2,OWNER_CORRECT,HI,1.2152500728009504e+65,2.483966867443367e+62,2.0360323767977983e+64,0.0,0.0,1.4188533104807303e+65,1.416369343613287e+65,0.0,True,True,PASS
1,5.85,8,6,0.75,0.875,82753841257227.2,OWNER_CORRECT,HeI,1.449773548682099e+64,6.920763313515024e+62,3.083864329095734e+63,0.0,0.0,1.758159981591672e+64,1.688952348456522e+64,0.0,True,True,PASS
1,5.85,8,6,0.75,0.875,82753841257227.2,OWNER_CORRECT,HeII,4.2097100157053333e+65,0.0,4.893318371001832e+61,6.920763313515024e+62,3.083864329095734e+63,4.186281467564991e+65,4.186281467564991e+65,0.0,True,True,PASS
1,5.85,8,6,0.75,0.875,82753841257227.2,INVALID_UNSPLIT_G1_G2A_TO_RESOLVED_H,INVALID_HI,,3.909499659840805e+64,2.0360323767977983e+64,0.0,0.0,,0.0,,False,False,UNREACHABLE_AFTER_PRIOR_CAPACITY_FAILURE
1,5.85,8,7,0.875,1.0,82753841257227.2,OWNER_CORRECT,HI,1.416369343613287e+65,2.7619399949762675e+62,2.0360323767977983e+64,0.0,0.0,1.619972581293067e+65,1.6172106412980906e+65,0.0,True,True,PASS
1,5.85,8,7,0.875,1.0,82753841257227.2,OWNER_CORRECT,HeI,1.688952348456522e+64,6.963356907216705e+62,3.083864329095734e+63,0.0,0.0,1.9973387813660955e+64,1.9277052122939284e+64,0.0,True,True,PASS
1,5.85,8,7,0.875,1.0,82753841257227.2,OWNER_CORRECT,HeII,4.186281467564991e+65,0.0,4.893318371001832e+61,6.963356907216705e+62,3.083864329095734e+63,4.1628955130183505e+65,4.1628955130183505e+65,0.0,True,True,PASS
1,5.85,8,7,0.875,1.0,82753841257227.2,INVALID_UNSPLIT_G1_G2A_TO_RESOLVED_H,INVALID_HI,,3.8514584345752534e+64,2.0360323767977983e+64,0.0,0.0,,0.0,,False,False,UNREACHABLE_AFTER_PRIOR_CAPACITY_FAILURE
2,5.75,1,0,0.0,1.0,686720978231908.1,OWNER_CORRECT,HI,6.3270803765989555e+62,3.1968703904903917e+63,1.5949948873558792e+65,0.0,0.0,1.6013219677324782e+65,1.5693532638275742e+65,0.0,True,True,PASS
2,5.75,1,0,0.0,1.0,686720978231908.1,OWNER_CORRECT,HeI,4.5911555093057365e+61,5.469298085719018e+63,2.5557680988269764e+64,0.0,0.0,2.5603592543362822e+64,2.0134294457643804e+64,0.0,True,True,PASS
2,5.75,1,0,0.0,1.0,686720978231908.1,OWNER_CORRECT,HeII,4.351881533002122e+65,0.0,3.69087492895674e+62,5.469298085719018e+63,2.5557680988269764e+64,4.1546885789055715e+65,4.1546885789055715e+65,0.0,True,True,PASS
2,5.75,1,0,0.0,1.0,686720978231908.1,INVALID_UNSPLIT_G1_G2A_TO_RESOLVED_H,INVALID_HI,6.3270803765989555e+62,3.466465166382662e+65,1.5949948873558792e+65,0.0,0.0,1.6013219677324782e+65,0.0,1.8651431986501837e+65,False,True,CAPACITY_FAILURE
2,5.75,2,0,0.0,0.5,343360489115954.06,OWNER_CORRECT,HI,6.3270803765989555e+62,1.3296178959603702e+63,7.974974436779396e+64,0.0,0.0,8.038245240545386e+64,7.905283450949349e+64,0.0,True,True,PASS
2,5.75,2,0,0.0,0.5,343360489115954.06,OWNER_CORRECT,HeI,4.5911555093057365e+61,2.7133653139659785e+63,1.2778840494134882e+64,0.0,0.0,1.2824752049227939e+64,1.0111386735261961e+64,0.0,True,True,PASS
2,5.75,2,0,0.0,0.5,343360489115954.06,OWNER_CORRECT,HeII,4.351881533002122e+65,0.0,1.84543746447837e+62,2.7133653139659785e+63,1.2778840494134882e+64,4.253072218664912e+65,4.253072218664912e+65,0.0,True,True,PASS
2,5.75,2,0,0.0,0.5,343360489115954.06,INVALID_UNSPLIT_G1_G2A_TO_RESOLVED_H,INVALID_HI,6.3270803765989555e+62,1.7318911525923812e+65,7.974974436779396e+64,0.0,0.0,8.038245240545386e+64,0.0,9.280666285378427e+64,False,True,CAPACITY_FAILURE
2,5.75,2,1,0.5,1.0,343360489115954.06,OWNER_CORRECT,HI,7.905283450949349e+64,1.8672524945300214e+63,7.974974436779396e+64,0.0,0.0,1.5880257887728746e+65,1.5693532638275745e+65,0.0,True,True,PASS
2,5.75,2,1,0.5,1.0,343360489115954.06,OWNER_CORRECT,HeI,1.0111386735261961e+64,2.755932771753039e+63,1.2778840494134882e+64,0.0,0.0,2.2890227229396843e+64,2.0134294457643804e+64,0.0,True,True,PASS
2,5.75,2,1,0.5,1.0,343360489115954.06,OWNER_CORRECT,HeII,4.253072218664912e+65,0.0,1.84543746447837e+62,2.755932771753039e+63,1.2778840494134882e+64,4.1546885789055715e+65,4.1546885789055715e+65,0.0,True,True,PASS
2,5.75,2,1,0.5,1.0,343360489115954.06,INVALID_UNSPLIT_G1_G2A_TO_RESOLVED_H,INVALID_HI,,1.734574013790281e+65,7.974974436779396e+64,0.0,0.0,,0.0,,False,False,UNREACHABLE_AFTER_PRIOR_CAPACITY_FAILURE
2,5.75,4,0,0.0,0.25,171680244557977.03,OWNER_CORRECT,HI,6.3270803765989555e+62,6.087428877119862e+62,3.987487218389698e+64,0.0,0.0,4.050758022155687e+64,3.9898837333844884e+64,0.0,True,True,PASS
2,5.75,4,0,0.0,0.25,171680244557977.03,OWNER_CORRECT,HeI,4.5911555093057365e+61,1.3520944022648913e+63,6.389420247067441e+63,0.0,0.0,6.4353318021604985e+63,5.083237399895607e+63,0.0,True,True,PASS
2,5.75,4,0,0.0,0.25,171680244557977.03,OWNER_CORRECT,HeII,4.351881533002122e+65,0.0,9.22718732239185e+61,1.3520944022648913e+63,6.389420247067441e+63,4.302430993286336e+65,4.302430993286336e+65,0.0,True,True,PASS
2,5.75,4,0,0.0,0.25,171680244557977.03,INVALID_UNSPLIT_G1_G2A_TO_RESOLVED_H,INVALID_HI,6.3270803765989555e+62,8.658494060443991e+64,3.987487218389698e+64,0.0,0.0,4.050758022155687e+64,0.0,4.6077360382883036e+64,False,True,CAPACITY_FAILURE
2,5.75,4,1,0.25,0.5,171680244557977.03,OWNER_CORRECT,HI,3.9898837333844884e+64,7.208750082483838e+62,3.987487218389698e+64,0.0,0.0,7.977370951774187e+64,7.905283450949349e+64,0.0,True,True,PASS
2,5.75,4,1,0.25,0.5,171680244557977.03,OWNER_CORRECT,HeI,5.083237399895607e+63,1.3612709117010874e+63,6.389420247067441e+63,0.0,0.0,1.1472657646963048e+64,1.0111386735261961e+64,0.0,True,True,PASS
2,5.75,4,1,0.25,0.5,171680244557977.03,OWNER_CORRECT,HeII,4.302430993286336e+65,0.0,9.22718732239185e+61,1.3612709117010874e+63,6.389420247067441e+63,4.253072218664911e+65,4.253072218664911e+65,0.0,True,True,PASS
2,5.75,4,1,0.25,0.5,171680244557977.03,INVALID_UNSPLIT_G1_G2A_TO_RESOLVED_H,INVALID_HI,,8.660417465479821e+64,3.987487218389698e+64,0.0,0.0,,0.0,,False,False,UNREACHABLE_AFTER_PRIOR_CAPACITY_FAILURE
2,5.75,4,2,0.5,0.75,171680244557977.03,OWNER_CORRECT,HI,7.905283450949349e+64,8.540220797402465e+62,3.987487218389698e+64,0.0,0.0,1.1892770669339046e+65,1.1807368461365023e+65,0.0,True,True,PASS
2,5.75,4,2,0.5,0.75,171680244557977.03,OWNER_CORRECT,HeI,1.0111386735261961e+64,1.3723050382271111e+63,6.389420247067441e+63,0.0,0.0,1.6500806982329402e+64,1.5128501944102292e+64,0.0,True,True,PASS
2,5.75,4,2,0.5,0.75,171680244557977.03,OWNER_CORRECT,HeII,4.253072218664911e+65,0.0,9.22718732239185e+61,1.3723050382271111e+63,6.389420247067441e+63,4.2038237853087476e+65,4.2038237853087476e+65,0.0,True,True,PASS
2,5.75,4,2,0.5,0.75,171680244557977.03,INVALID_UNSPLIT_G1_G2A_TO_RESOLVED_H,INVALID_HI,,8.666960309759496e+64,3.987487218389698e+64,0.0,0.0,,0.0,,False,False,UNREACHABLE_AFTER_PRIOR_CAPACITY_FAILURE
2,5.75,4,3,0.75,1.0,171680244557977.03,OWNER_CORRECT,HI,1.1807368461365023e+65,1.013230414789775e+63,3.987487218389698e+64,0.0,0.0,1.579485567975472e+65,1.5693532638275742e+65,0.0,True,True,PASS
2,5.75,4,3,0.75,1.0,171680244557977.03,OWNER_CORRECT,HeI,1.5128501944102292e+64,1.383627733525928e+63,6.389420247067441e+63,0.0,0.0,2.1517922191169733e+64,2.0134294457643806e+64,0.0,True,True,PASS
2,5.75,4,3,0.75,1.0,171680244557977.03,OWNER_CORRECT,HeII,4.2038237853087476e+65,0.0,9.22718732239185e+61,1.383627733525928e+63,6.389420247067441e+63,4.1546885789055715e+65,4.1546885789055715e+65,0.0,True,True,PASS
2,5.75,4,3,0.75,1.0,171680244557977.03,INVALID_UNSPLIT_G1_G2A_TO_RESOLVED_H,INVALID_HI,,8.678779828143315e+64,3.987487218389698e+64,0.0,0.0,,0.0,,False,False,UNREACHABLE_AFTER_PRIOR_CAPACITY_FAILURE
2,5.75,8,0,0.0,0.125,85840122278988.52,OWNER_CORRECT,HI,6.3270803765989555e+62,2.918845613733779e+62,1.993743609194849e+64,0.0,0.0,2.0570144129608386e+64,2.0278259568235007e+64,0.0,True,True,PASS
2,5.75,8,0,0.0,0.125,85840122278988.52,OWNER_CORRECT,HeI,4.5911555093057365e+61,6.755320228672963e+62,3.1947101235337205e+63,0.0,0.0,3.240621678626778e+63,2.565089655759482e+63,0.0,True,True,PASS
2,5.75,8,0,0.0,0.125,85840122278988.52,OWNER_CORRECT,HeII,4.351881533002122e+65,0.0,4.613593661195925e+61,6.755320228672963e+62,3.1947101235337205e+63,4.327151111361578e+65,4.327151111361578e+65,0.0,True,True,PASS
2,5.75,8,0,0.0,0.125,85840122278988.52,INVALID_UNSPLIT_G1_G2A_TO_RESOLVED_H,INVALID_HI,6.3270803765989555e+62,4.329293519887805e+64,1.993743609194849e+64,0.0,0.0,2.0570144129608386e+64,0.0,2.2722791069269663e+64,False,True,CAPACITY_FAILURE
2,5.75,8,1,0.125,0.25,85840122278988.52,OWNER_CORRECT,HI,2.0278259568235007e+64,3.168583263386085e+62,1.993743609194849e+64,0.0,0.0,4.0215695660183496e+64,3.989883733384489e+64,0.0,True,True,PASS
2,5.75,8,1,0.125,0.25,85840122278988.52,OWNER_CORRECT,HeI,2.565089655759482e+63,6.76562379397595e+62,3.1947101235337205e+63,0.0,0.0,5.759799779293202e+63,5.083237399895607e+63,0.0,True,True,PASS
2,5.75,8,1,0.125,0.25,85840122278988.52,OWNER_CORRECT,HeII,4.327151111361578e+65,0.0,4.613593661195925e+61,6.76562379397595e+62,3.1947101235337205e+63,4.3024309932863365e+65,4.3024309932863365e+65,0.0,True,True,PASS
2,5.75,8,1,0.125,0.25,85840122278988.52,INVALID_UNSPLIT_G1_G2A_TO_RESOLVED_H,INVALID_HI,,4.329200540556186e+64,1.993743609194849e+64,0.0,0.0,,0.0,,False,False,UNREACHABLE_AFTER_PRIOR_CAPACITY_FAILURE
2,5.75,8,2,0.25,0.375,85840122278988.52,OWNER_CORRECT,HI,3.989883733384489e+64,3.451476353323507e+62,1.993743609194849e+64,0.0,0.0,5.983627342579338e+64,5.949112579046104e+64,0.0,True,True,PASS
2,5.75,8,2,0.25,0.375,85840122278988.52,OWNER_CORRECT,HeI,5.083237399895607e+63,6.792707265203147e+62,3.1947101235337205e+63,0.0,0.0,8.277947523429328e+63,7.598676796909013e+63,0.0,True,True,PASS
2,5.75,8,2,0.25,0.375,85840122278988.52,OWNER_CORRECT,HeII,4.3024309932863365e+65,0.0,4.613593661195925e+61,6.792707265203147e+62,3.1947101235337205e+63,4.277737958682322e+65,4.277737958682322e+65,0.0,True,True,PASS
2,5.75,8,2,0.25,0.375,85840122278988.52,INVALID_UNSPLIT_G1_G2A_TO_RESOLVED_H,INVALID_HI,,4.329692999877856e+64,1.993743609194849e+64,0.0,0.0,,0.0,,False,False,UNREACHABLE_AFTER_PRIOR_CAPACITY_FAILURE
2,5.75,8,3,0.375,0.5,85840122278988.52,OWNER_CORRECT,HI,5.949112579046104e+64,3.757273729160332e+62,1.993743609194849e+64,0.0,0.0,7.942856188240952e+64,7.905283450949349e+64,0.0,True,True,PASS
2,5.75,8,3,0.375,0.5,85840122278988.52,OWNER_CORRECT,HeI,7.598676796909013e+63,6.820001851807725e+62,3.1947101235337205e+63,0.0,0.0,1.0793386920442734e+64,1.0111386735261961e+64,0.0,True,True,PASS
2,5.75,8,3,0.375,0.5,85840122278988.52,OWNER_CORRECT,HeII,4.277737958682322e+65,0.0,4.613593661195925e+61,6.820001851807725e+62,3.1947101235337205e+63,4.253072218664912e+65,4.253072218664912e+65,0.0,True,True,PASS
2,5.75,8,3,0.375,0.5,85840122278988.52,INVALID_UNSPLIT_G1_G2A_TO_RESOLVED_H,INVALID_HI,,4.330724465601965e+64,1.993743609194849e+64,0.0,0.0,,0.0,,False,False,UNREACHABLE_AFTER_PRIOR_CAPACITY_FAILURE
2,5.75,8,4,0.5,0.625,85840122278988.52,OWNER_CORRECT,HI,7.905283450949349e+64,4.0891782423318227e+62,1.993743609194849e+64,0.0,0.0,9.899027060144198e+64,9.85813527772088e+64,0.0,True,True,PASS
2,5.75,8,4,0.5,0.625,85840122278988.52,OWNER_CORRECT,HeI,1.0111386735261961e+64,6.847574270815707e+62,3.1947101235337205e+63,0.0,0.0,1.3306096858795683e+64,1.2621339431714112e+64,0.0,True,True,PASS
2,5.75,8,4,0.5,0.625,85840122278988.52,OWNER_CORRECT,HeII,4.253072218664912e+65,0.0,4.613593661195925e+61,6.847574270815707e+62,3.1947101235337205e+63,4.22843405106651e+65,4.22843405106651e+65,0.0,True,True,PASS
2,5.75,8,4,0.5,0.625,85840122278988.52,INVALID_UNSPLIT_G1_G2A_TO_RESOLVED_H,INVALID_HI,,4.3323479734861316e+64,1.993743609194849e+64,0.0,0.0,,0.0,,False,False,UNREACHABLE_AFTER_PRIOR_CAPACITY_FAILURE
2,5.75,8,5,0.625,0.75,85840122278988.52,OWNER_CORRECT,HI,9.85813527772088e+64,4.451042555070641e+62,1.993743609194849e+64,0.0,0.0,1.1851878886915728e+65,1.1807368461365023e+65,0.0,True,True,PASS
2,5.75,8,5,0.625,0.75,85840122278988.52,OWNER_CORRECT,HeI,1.2621339431714112e+64,6.875476111455404e+62,3.1947101235337205e+63,0.0,0.0,1.5816049555247833e+64,1.5128501944102292e+64,0.0,True,True,PASS
2,5.75,8,5,0.625,0.75,85840122278988.52,OWNER_CORRECT,HeII,4.22843405106651e+65,0.0,4.613593661195925e+61,6.875476111455404e+62,3.1947101235337205e+63,4.203823785308748e+65,4.203823785308748e+65,0.0,True,True,PASS
2,5.75,8,5,0.625,0.75,85840122278988.52,INVALID_UNSPLIT_G1_G2A_TO_RESOLVED_H,INVALID_HI,,4.334612336273363e+64,1.993743609194849e+64,0.0,0.0,,0.0,,False,False,UNREACHABLE_AFTER_PRIOR_CAPACITY_FAILURE
2,5.75,8,6,0.75,0.875,85840122278988.52,OWNER_CORRECT,HI,1.1807368461365023e+65,4.847592883413517e+62,1.993743609194849e+64,0.0,0.0,1.3801112070559871e+65,1.3752636141725735e+65,0.0,True,True,PASS
2,5.75,8,6,0.75,0.875,85840122278988.52,OWNER_CORRECT,HeI,1.5128501944102292e+64,6.903766074358773e+62,3.1947101235337205e+63,0.0,0.0,1.832321206763601e+64,1.7632835460200133e+64,0.0,True,True,PASS
2,5.75,8,6,0.75,0.875,85840122278988.52,OWNER_CORRECT,HeII,4.203823785308748e+65,0.0,4.613593661195925e+61,6.903766074358773e+62,3.1947101235337205e+63,4.179241809513889e+65,4.179241809513889e+65,0.0,True,True,PASS
2,5.75,8,6,0.75,0.875,85840122278988.52,INVALID_UNSPLIT_G1_G2A_TO_RESOLVED_H,INVALID_HI,,4.3375607056122816e+64,1.993743609194849e+64,0.0,0.0,,0.0,,False,False,UNREACHABLE_AFTER_PRIOR_CAPACITY_FAILURE
2,5.75,8,7,0.875,1.0,85840122278988.52,OWNER_CORRECT,HI,1.3752636141725735e+65,5.284711264484234e+62,1.993743609194849e+64,0.0,0.0,1.5746379750920584e+65,1.5693532638275742e+65,0.0,True,True,PASS
2,5.75,8,7,0.875,1.0,85840122278988.52,OWNER_CORRECT,HeI,1.7632835460200133e+64,6.932511260900505e+62,3.1947101235337205e+63,0.0,0.0,2.0827545583733855e+64,2.0134294457643804e+64,0.0,True,True,PASS
2,5.75,8,7,0.875,1.0,85840122278988.52,OWNER_CORRECT,HeII,4.179241809513889e+65,0.0,4.613593661195925e+61,6.932511260900505e+62,3.1947101235337205e+63,4.1546885789055715e+65,4.1546885789055715e+65,0.0,True,True,PASS
2,5.75,8,7,0.875,1.0,85840122278988.52,INVALID_UNSPLIT_G1_G2A_TO_RESOLVED_H,INVALID_HI,,4.3412191225310327e+64,1.993743609194849e+64,0.0,0.0,,0.0,,False,False,UNREACHABLE_AFTER_PRIOR_CAPACITY_FAILURE
3,5.65,1,0,0.0,1.0,712716559237013.4,OWNER_CORRECT,HI,9.131184436137568e+62,2.8468914799090167e+63,1.576904185922312e+65,0.0,0.0,1.5860353703584497e+65,1.5575664555593596e+65,0.0,True,True,PASS
3,5.65,1,0,0.0,1.0,712716559237013.4,OWNER_CORRECT,HeI,5.290527941819598e+61,5.2900055922179e+63,2.5395449789386434e+64,0.0,0.0,2.544835506880463e+64,2.0158349476586732e+64,0.0,True,True,PASS
3,5.65,1,0,0.0,1.0,712716559237013.4,OWNER_CORRECT,HeII,4.352356692533157e+65,0.0,3.492353697960918e+62,5.2900055922179e+63,2.5395449789386434e+64,4.1547946042594317e+65,4.1547946042594317e+65,0.0,True,True,PASS
3,5.65,1,0,0.0,1.0,712716559237013.4,INVALID_UNSPLIT_G1_G2A_TO_RESOLVED_H,INVALID_HI,9.131184436137568e+62,2.8997896155447245e+65,1.576904185922312e+65,0.0,0.0,1.5860353703584497e+65,0.0,1.3137542451862748e+65,False,True,CAPACITY_FAILURE
3,5.65,2,0,0.0,0.5,356358279618506.7,OWNER_CORRECT,HI,9.131184436137568e+62,1.6419095650829877e+63,7.88452092961156e+64,0.0,0.0,7.975832773972936e+64,7.811641817464637e+64,0.0,True,True,PASS
3,5.65,2,0,0.0,0.5,356358279618506.7,OWNER_CORRECT,HeI,5.290527941819598e+61,2.661346002389427e+63,1.2697724894693217e+64,0.0,0.0,1.2750630174111412e+64,1.0089284171721985e+64,0.0,True,True,PASS
3,5.65,2,0,0.0,0.5,356358279618506.7,OWNER_CORRECT,HeII,4.352356692533157e+65,0.0,1.746176848980459e+62,2.661346002389427e+63,1.2697724894693217e+64,4.253739080459099e+65,4.253739080459099e+65,0.0,True,True,PASS
3,5.65,2,0,0.0,0.5,356358279618506.7,INVALID_UNSPLIT_G1_G2A_TO_RESOLVED_H,INVALID_HI,9.131184436137568e+62,1.3873730429120436e+65,7.88452092961156e+64,0.0,0.0,7.975832773972936e+64,0.0,5.897897655147501e+64,False,True,CAPACITY_FAILURE
3,5.65,2,1,0.5,1.0,356358279618506.7,OWNER_CORRECT,HI,7.811641817464637e+64,1.2049819148260288e+63,7.88452092961156e+64,0.0,0.0,1.5696162747076199e+65,1.5575664555593596e+65,0.0,True,True,PASS
3,5.65,2,1,0.5,1.0,356358279618506.7,OWNER_CORRECT,HeI,1.0089284171721985e+64,2.6286595898284727e+63,1.2697724894693217e+64,0.0,0.0,2.2787009066415202e+64,2.015834947658673e+64,0.0,True,True,PASS
3,5.65,2,1,0.5,1.0,356358279618506.7,OWNER_CORRECT,HeII,4.253739080459099e+65,0.0,1.746176848980459e+62,2.6286595898284727e+63,1.2697724894693217e+64,4.1547946042594327e+65,4.1547946042594327e+65,0.0,True,True,PASS
3,5.65,2,1,0.5,1.0,356358279618506.7,INVALID_UNSPLIT_G1_G2A_TO_RESOLVED_H,INVALID_HI,,1.5124165726326801e+65,7.88452092961156e+64,0.0,0.0,,0.0,,False,False,UNREACHABLE_AFTER_PRIOR_CAPACITY_FAILURE
3,5.65,4,0,0.0,0.25,178179139809253.34,OWNER_CORRECT,HI,9.131184436137568e+62,9.225978731898323e+62,3.94226046480578e+64,0.0,0.0,4.0335723091671557e+64,3.941312521848173e+64,0.0,True,True,PASS
3,5.65,4,0,0.0,0.25,178179139809253.34,OWNER_CORRECT,HeI,5.290527941819598e+61,1.3399630737725951e+63,6.3488624473466085e+63,0.0,0.0,6.401767726764805e+63,5.06180465299221e+63,0.0,True,True,PASS
3,5.65,4,0,0.0,0.25,178179139809253.34,OWNER_CORRECT,HeII,4.352356692533157e+65,0.0,8.730884244902295e+61,1.3399630737725951e+63,6.3488624473466085e+63,4.303140787221907e+65,4.303140787221907e+65,0.0,True,True,PASS
3,5.65,4,0,0.0,0.25,178179139809253.34,INVALID_UNSPLIT_G1_G2A_TO_RESOLVED_H,INVALID_HI,9.131184436137568e+62,6.726668463671537e+64,3.94226046480578e+64,0.0,0.0,4.0335723091671557e+64,0.0,2.693096154504382e+64,False,True,CAPACITY_FAILURE
3,5.65,4,1,0.25,0.5,178179139809253.34,OWNER_CORRECT,HI,3.941312521848173e+64,7.193116918931555e+62,3.94226046480578e+64,0.0,0.0,7.883572986653953e+64,7.811641817464637e+64,0.0,True,True,PASS
3,5.65,4,1,0.25,0.5,178179139809253.34,OWNER_CORRECT,HeI,5.06180465299221e+63,1.3213829286168323e+63,6.3488624473466085e+63,0.0,0.0,1.1410667100338818e+64,1.0089284171721986e+64,0.0,True,True,PASS
3,5.65,4,1,0.25,0.5,178179139809253.34,OWNER_CORRECT,HeII,4.303140787221907e+65,0.0,8.730884244902295e+61,1.3213829286168323e+63,6.3488624473466085e+63,4.253739080459099e+65,4.253739080459099e+65,0.0,True,True,PASS
3,5.65,4,1,0.25,0.5,178179139809253.34,INVALID_UNSPLIT_G1_G2A_TO_RESOLVED_H,INVALID_HI,,7.147061965448898e+64,3.94226046480578e+64,0.0,0.0,,0.0,,False,False,UNREACHABLE_AFTER_PRIOR_CAPACITY_FAILURE
3,5.65,4,2,0.5,0.75,178179139809253.34,OWNER_CORRECT,HI,7.811641817464637e+64,6.280553240629766e+62,3.94226046480578e+64,0.0,0.0,1.1753902282270417e+65,1.1691096749864118e+65,0.0,True,True,PASS
3,5.65,4,2,0.5,0.75,178179139809253.34,OWNER_CORRECT,HeI,1.0089284171721986e+64,1.3150662072529425e+63,6.3488624473466085e+63,0.0,0.0,1.6438146619068593e+64,1.512308041181565e+64,0.0,True,True,PASS
3,5.65,4,2,0.5,0.75,178179139809253.34,OWNER_CORRECT,HeII,4.253739080459099e+65,0.0,8.730884244902295e+61,1.3150662072529425e+63,6.3488624473466085e+63,4.204274206482653e+65,4.204274206482653e+65,0.0,True,True,PASS
3,5.65,4,2,0.5,0.75,178179139809253.34,INVALID_UNSPLIT_G1_G2A_TO_RESOLVED_H,INVALID_HI,,7.444600970466065e+64,3.94226046480578e+64,0.0,0.0,,0.0,,False,False,UNREACHABLE_AFTER_PRIOR_CAPACITY_FAILURE
3,5.65,4,3,0.75,1.0,178179139809253.34,OWNER_CORRECT,HI,1.1691096749864118e+65,5.76926590763052e+62,3.94226046480578e+64,0.0,0.0,1.5633357214669898e+65,1.5575664555593592e+65,0.0,True,True,PASS
3,5.65,4,3,0.75,1.0,178179139809253.34,OWNER_CORRECT,HeI,1.512308041181565e+64,1.3135933825755299e+63,6.3488624473466085e+63,0.0,0.0,2.147194285916226e+64,2.015834947658673e+64,0.0,True,True,PASS
3,5.65,4,3,0.75,1.0,178179139809253.34,OWNER_CORRECT,HeII,4.204274206482653e+65,0.0,8.730884244902295e+61,1.3135933825755299e+63,6.3488624473466085e+63,4.1547946042594327e+65,4.1547946042594327e+65,0.0,True,True,PASS
3,5.65,4,3,0.75,1.0,178179139809253.34,INVALID_UNSPLIT_G1_G2A_TO_RESOLVED_H,INVALID_HI,,7.679564755860737e+64,3.94226046480578e+64,0.0,0.0,,0.0,,False,False,UNREACHABLE_AFTER_PRIOR_CAPACITY_FAILURE
3,5.65,8,0,0.0,0.125,89089569904626.67,OWNER_CORRECT,HI,9.131184436137568e+62,5.003657505027687e+62,1.97113023240289e+64,0.0,0.0,2.0624420767642656e+64,2.0124055017139888e+64,0.0,True,True,PASS
