interval_index,node_index,fraction,group,component,owner_total_s_inv_cMpc3,allocation_sum_relative_residual,minimum_allocation,negative_allocation_count,zero_support_nonzero_allocation_count,support_count,allocation_sha256
1,8,0.4999999999999999,G1,EFFECTIVE_HI_SUBGRID,3.4096757390176025e+50,0.0,8.323739551249975e-166,0,0,46080,760a08ca17ba40848e0cf50db741181b7cbdea3ff1680ec9e1df742f9431e1d1
1,8,0.4999999999999999,G1,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
1,8,0.4999999999999999,G1,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
1,8,0.4999999999999999,G1,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
1,8,0.4999999999999999,G2a,EFFECTIVE_HI_SUBGRID,1.3940263256738357e+50,0.0,3.332902543349627e-166,0,0,46080,65b1745e1bad1415591bf70723368c1aa1ba7c74f684f5e978f8b96881660ca6
1,8,0.4999999999999999,G2a,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
1,8,0.4999999999999999,G2a,EXPLICIT_HEI_ATOMIC,5.90638812819793e+48,0.0,9.214263139900026e-167,0,0,46080,5a7b4c9aca543fd27019513a04fcf69a0327c519d23b6ff9e89dda869abccc23
1,8,0.4999999999999999,G2a,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
1,8,0.4999999999999999,G2b,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
1,8,0.4999999999999999,G2b,EXPLICIT_HI_ATOMIC,2.2556826224268863e+48,0.0,5.362001903006087e-168,0,0,46080,3bbee6539142fcb2c132b8981a90a270f7c33efc1ed30dd8c4cc61cf4906cde3
1,8,0.4999999999999999,G2b,EXPLICIT_HEI_ATOMIC,2.3122365600669704e+48,0.0,3.607205561794794e-167,0,0,46080,6d911d020b9d3358bbb20e368a6fe26803cb673042fb8f0861435e6f26ffc7c0
1,8,0.4999999999999999,G2b,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
1,8,0.4999999999999999,G3,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
1,8,0.4999999999999999,G3,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,0,0,46080,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
1,8,0.4999999999999999,G3,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,0,0,46080,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
1,8,0.4999999999999999,G3,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,0,0,46080,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
1,9,0.5975451610080641,G1,EFFECTIVE_HI_SUBGRID,3.345308388185139e+50,0.0,8.164171966743498e-166,0,0,46080,9ee3636580de4be4817c8ab138f1a638c9afb4e9b56999c66d83d7a5ee01a12b
1,9,0.5975451610080641,G1,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
1,9,0.5975451610080641,G1,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
1,9,0.5975451610080641,G1,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
1,9,0.5975451610080641,G2a,EFFECTIVE_HI_SUBGRID,1.4247934417145282e+50,0.0,3.401300107982993e-166,0,0,46080,e6bf294b8e37d1a34afd3ee0941d48da46412db7c3264e788787d14f59c615a0
1,9,0.5975451610080641,G2a,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
1,9,0.5975451610080641,G2a,EXPLICIT_HEI_ATOMIC,5.840511841791621e+48,0.0,9.099811034386572e-167,0,0,46080,572408b8133bca481bdea70a4197ef2d0e6ce5c334fc815ea50ab1a02f9ee23c
1,9,0.5975451610080641,G2a,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
1,9,0.5975451610080641,G2b,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
1,9,0.5975451610080641,G2b,EXPLICIT_HI_ATOMIC,2.4724332981612983e+48,0.0,5.866257070483306e-168,0,0,46080,cd3b6f69eab226a12871fe7aabbe9d5e0b8ad6f01a04401e119b7ff51470f6cd
1,9,0.5975451610080641,G2b,EXPLICIT_HEI_ATOMIC,2.4256322885003587e+48,0.0,3.77925703468635e-167,0,0,46080,5b8352aecf5b301ef2fd7634797f034a5212f891ce8674b789d9bbdd55e80bd4
1,9,0.5975451610080641,G2b,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
1,9,0.5975451610080641,G3,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
1,9,0.5975451610080641,G3,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,0,0,46080,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
1,9,0.5975451610080641,G3,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,0,0,46080,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
1,9,0.5975451610080641,G3,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,0,0,46080,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
