shape_lane,interval_index,substep,macro_index,z_mid,dt_Myr,model,refinement,combined_error,cone_pass,error_M,error_I,error_U,error_C,error_J_G1,error_J_G2a,minimum_M,minimum_I,minimum_neutral,minimum_U,minimum_C,minimum_J_G1,minimum_J_G2a,minimum_cycling
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,9,5.95000000000000018e+00,1.01174195637656954e+01,TWO_MODE,2,4.18719432295778236e-05,False,4.99303209596139232e-08,1.54875160629411353e-05,4.18719432295778236e-05,3.02875441484034873e-06,2.17924935394141742e-06,1.61209697645839118e-06,2.13658834097339992e-144,2.13547762121852102e-144,1.11071975487889979e-147,1.67281220682066769e-155,5.13760385408069738e-161,4.58792881150236548e-165,1.54478011760403198e-162,-4.46014389273639508e+41
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,9,5.95000000000000018e+00,1.01174195637656954e+01,TWO_MODE,4,2.23980120012930170e-05,True,2.49670200140437774e-08,7.92842818929596671e-06,2.23980120012930170e-05,2.68229022774087594e-07,1.09202746471343677e-06,8.06549335058360837e-07,2.13634958517406383e-144,2.13524754487013145e-144,1.10203826994553361e-147,1.67264937924478992e-155,5.13738700683101743e-161,4.58789916706049123e-165,1.54477794454221093e-162,-1.11942985721348642e+31
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,9,5.95000000000000018e+00,1.01174195637656954e+01,TWO_MODE,8,1.16113723948761030e-05,True,1.24839748723532216e-08,4.01228877109745848e-06,1.16113723948761030e-05,1.53258891463108121e-08,5.46616669791917990e-07,4.03400010607170325e-07,2.13623018726322354e-144,2.13512584958969932e-144,1.09744743866651438e-147,1.67255077841922172e-155,5.13711738706111380e-161,4.58788429576442217e-165,1.54477685699833353e-162,4.98177091297988557e-161
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,13,5.95000000000000018e+00,1.01174195637656954e+01,TWO_MODE,2,5.30427569383240300e-05,False,4.99303209329305126e-08,1.63788837110396597e-05,5.30427569383240300e-05,2.94846677271692358e-06,4.24193132456708063e-06,4.56789264502618965e-06,4.62023881424487431e-144,4.61783721154855590e-144,2.40160269631841230e-147,3.61737669523369285e-155,7.83234829171718447e-161,5.71461487013181596e-165,2.72259281919716685e-162,-3.57537648005233519e+41
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,13,5.95000000000000018e+00,1.01174195637656954e+01,TWO_MODE,4,2.89028424719435075e-05,True,2.49670199946002354e-08,8.39637730169569729e-06,2.89028424719435075e-05,2.35056802205776975e-07,2.13026618646495260e-06,2.28854210064171007e-06,4.61972251974393360e-144,4.61734080640119867e-144,2.38167670718624173e-147,3.61704241888845830e-155,7.83208196087754233e-161,5.71452610724455022e-165,2.72257575279303377e-162,7.55840127328308409e-161
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,13,5.95000000000000018e+00,1.01174195637656954e+01,TWO_MODE,8,1.51472848319092648e-05,True,1.24839748469344692e-08,4.25219062915734602e-06,1.51472848319092648e-05,1.08614499891614507e-08,1.06747550971590075e-06,1.14542390437154610e-06,4.61946432922055322e-144,4.61707730818843201e-144,2.37111851977180983e-147,3.61681958928248535e-155,7.83168768154848601e-161,5.71448143332001354e-165,2.72256719381242524e-162,7.55786440154705151e-161
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,14,5.95000000000000018e+00,1.01174195637656954e+01,TWO_MODE,2,5.30050610986160668e-05,False,4.99303208913157310e-08,1.63788837110299052e-05,5.30050610986160668e-05,2.76496740652431078e-06,1.58121492448687912e-06,1.83836286069492362e-06,1.75151525505028316e-144,1.75060481644996649e-144,9.10438600316673026e-148,1.37133392257159964e-155,2.96918006175017978e-161,2.07605834935598107e-165,1.16766534231061346e-162,-3.38229051365205361e+41
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,14,5.95000000000000018e+00,1.01174195637656954e+01,TWO_MODE,4,2.88806370471156593e-05,True,2.49670199518573812e-08,8.39637730169393547e-06,2.88806370471156593e-05,2.21756523761837614e-07,7.91938233454615902e-07,9.19878412449580748e-07,1.75131952973588873e-144,1.75041663111513037e-144,9.02884732359100695e-148,1.37120717030346693e-155,2.96906448699238158e-161,2.07604574108368072e-165,1.16766260580505342e-162,2.85172874187569026e-161
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,14,5.95000000000000018e+00,1.01174195637656954e+01,TWO_MODE,8,1.51351280876523129e-05,True,1.24839748085786303e-08,4.25219062914551636e-06,1.51351280876523129e-05,1.09641681290746694e-08,3.96302756215162158e-07,4.60113675152864564e-07,1.75122165067409308e-144,1.75031673992813892e-144,8.98882162997064633e-148,1.37112271456305565e-155,2.96891397719492305e-161,2.07603942101888480e-165,1.16766123599551298e-162,2.85151781531109323e-161
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,0,5.95000000000000018e+00,1.01174195637656954e+01,TWO_MODE,2,1.02362831093722817e-03,True,2.97160294785813307e-05,3.93970818828714249e-04,1.02362831093722817e-03,6.75817197334369546e-05,1.84150130549147939e-04,9.36912636971196224e-05,1.29723096856184714e-143,1.29657122271061440e-143,6.59745851232746790e-147,1.01567060003244589e-154,3.59577457388302139e-160,3.63790650803091981e-164,7.22328886250045808e-162,3.52317789460721385e-160
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,0,5.95000000000000018e+00,1.01174195637656954e+01,TWO_MODE,4,5.47446172408226953e-04,True,1.48850310445565948e-05,2.01881924271773104e-04,5.47446172408226953e-04,8.17549651901588831e-06,9.31450162704013166e-05,4.71359350980409325e-05,1.29367900302922063e-143,1.29314489458861645e-143,5.33933542761451995e-147,1.01323350484968187e-154,3.59157036315209397e-160,3.63107051689175020e-164,7.21004651523876166e-162,3.51910679094801688e-160
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,0,5.95000000000000018e+00,1.01174195637656954e+01,TWO_MODE,8,2.83769198673606768e-04,True,7.44929036156297797e-06,1.02217860495972912e-04,2.83769198673606768e-04,1.82229483626767640e-06,4.68453069086200284e-05,2.36413073291409022e-05,1.29189571607228214e-143,1.29132802594441851e-143,4.67047141647371090e-147,1.01175888718463516e-154,3.58707871504624148e-160,3.62755997693311953e-164,7.20333132149663265e-162,3.51468264583358206e-160
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,6,5.95000000000000018e+00,1.01174195637656954e+01,TWO_MODE,2,1.09591451274215009e-03,True,2.97664634875512522e-05,4.00622176181653902e-04,1.09591451274215009e-03,6.61351129652673245e-05,2.18314400146657668e-04,1.01367466687040731e-04,1.52454112724241043e-143,1.52376641655423808e-143,7.74710688172353977e-147,1.19367896030779684e-154,3.67790099002823261e-160,2.96914875325247105e-164,1.14255904989881438e-161,3.56334817016302585e-160
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,6,5.95000000000000018e+00,1.01174195637656954e+01,TWO_MODE,4,5.88996075067176267e-04,True,1.49103168715846553e-05,2.05372852083836186e-04,5.88996075067176267e-04,7.77961623835228932e-06,1.10665494473880663e-04,5.10237934781627959e-05,1.52036320353462959e-143,1.51973890167092219e-143,6.24018580503088289e-147,1.19084492482833784e-154,3.67375746470984500e-160,2.96391714401368913e-164,1.14052462980447069e-161,3.55940861001499654e-160
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,6,5.95000000000000018e+00,1.01174195637656954e+01,TWO_MODE,8,3.06178040650341540e-04,True,7.46195055124027335e-06,1.04007348669594101e-04,3.06178040650341540e-04,1.71784764854068774e-06,5.57187448651716964e-05,2.55978812155895556e-05,1.51826564295124533e-143,1.51760104008288502e-143,5.43859650852162429e-147,1.18909473718419537e-154,3.66925501824616061e-160,2.96121653316254257e-164,1.13949175683687882e-161,3.55500972090915696e-160
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,7,5.95000000000000018e+00,1.01174195637656954e+01,TWO_MODE,2,1.05926642401724005e-03,True,2.99018058999623277e-05,4.01532919369724682e-04,1.05926642401724005e-03,5.97919716809450398e-05,1.63281071736428739e-04,5.56641823113373873e-05,1.06122184129358142e-143,1.06068259934670509e-143,5.39241946876334774e-147,8.30897367868500028e-155,2.55852197828143353e-160,2.13046718151426042e-164,8.47648435610781253e-162,2.47354408800220419e-160
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,7,5.95000000000000018e+00,1.01174195637656954e+01,TWO_MODE,4,5.67768635092936211e-04,True,1.49781730545366461e-05,2.05839730697074955e-04,5.67768635092936211e-04,9.14627026010791973e-06,8.24801878530976570e-05,2.79342086484514391e-05,1.05830698483217769e-143,1.05787266305096707e-143,4.34124513487188000e-147,8.28907381405210683e-155,2.55491803202946876e-160,2.12672616858274566e-164,8.46095334028611011e-162,2.47009582600974912e-160
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,7,5.95000000000000018e+00,1.01174195637656954e+01,TWO_MODE,8,2.94682065991628552e-04,True,7.49592507869556335e-06,1.04243790858620520e-04,2.94682065991628552e-04,2.79179620676649420e-06,4.14536903500273244e-05,1.39927923770143605e-05,1.05684354372990571e-143,1.05638110931484671e-143,3.78207813712345804e-147,8.27692417408964762e-155,2.55172468245593301e-160,2.12481102529538736e-164,8.45312303595525836e-162,2.46698097099385107e-160
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,8,5.95000000000000018e+00,1.01174195637656954e+01,TWO_MODE,2,1.04579488882893608e-03,True,2.99487890574470046e-05,4.01848597079776902e-04,1.04579488882893608e-03,4.17434216368435323e-05,7.50580656161760248e-05,2.57454267697412996e-05,4.65517503370917998e-144,4.65280962843610650e-144,2.36540527307348544e-147,3.64480912354532059e-155,1.12030214650581637e-160,9.67479604621523300e-165,3.54677617653664474e-162,1.08473763677998776e-160
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,8,5.95000000000000018e+00,1.01174195637656954e+01,TWO_MODE,4,5.59996617309121568e-04,True,1.50017289452002921e-05,2.06001558063366170e-04,5.59996617309121568e-04,1.28993194412622126e-05,3.77051077196572084e-05,1.28944990140949253e-05,4.64237858359129621e-144,4.64047376002241161e-144,1.90395811480897579e-147,3.63605304123360454e-155,1.11784928525652032e-160,9.65766930026188670e-165,3.54021818888861682e-162,1.08235052667463161e-160
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,8,5.95000000000000018e+00,1.01174195637656954e+01,TWO_MODE,8,2.90482906909609749e-04,True,7.50771916743350457e-06,1.04325745387361536e-04,2.90482906909609749e-04,5.76807995139473398e-06,1.88969228297774687e-05,6.45271149566538244e-06,4.63595394069717041e-144,4.63392570743892669e-144,1.65849252350470640e-147,3.63072856900399268e-155,1.11638399832097200e-160,9.64901428004021465e-165,3.53692664778677765e-162,1.08091824170030371e-160
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,9,5.95000000000000018e+00,1.01174195637656954e+01,TWO_MODE,2,1.03597754651626539e-03,True,2.99821824339215515e-05,4.02072815707029980e-04,1.03597754651626539e-03,3.23486441545295849e-05,3.55258115815387384e-05,2.57454267697350789e-05,2.14891930268043908e-144,2.14782739980153603e-144,1.09190287890305868e-147,1.68250815095071429e-155,5.16666103049663198e-161,4.60429853677549895e-165,1.55054422444176174e-162,5.01114617819877796e-161
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,9,5.95000000000000018e+00,1.01174195637656954e+01,TWO_MODE,4,5.54343196636264890e-04,True,1.50184713730697113e-05,2.06116500324953996e-04,5.54343196636264890e-04,1.48644788059315251e-05,1.78022167466380767e-05,1.28944990140779778e-05,2.14300890495685849e-144,2.14212972602977591e-144,8.78779378690484466e-148,1.67845731109224906e-155,5.15323713346306356e-161,4.59611136332487914e-165,1.54766734502407016e-162,4.99801078782432369e-161
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,9,5.95000000000000018e+00,1.01174195637656954e+01,TWO_MODE,8,2.87431708510904507e-04,True,7.51610186403421072e-06,1.04383955806889073e-04,2.87431708510904507e-04,7.32411718435035355e-06,8.91097289999155450e-06,6.45271149575948865e-06,2.14004149743895062e-144,2.13910532059597537e-144,7.65408552839728594e-148,1.67600111394709265e-155,5.14631678775888773e-161,4.59199726157021584e-165,1.54622340103445082e-162,4.99123524792928596e-161
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,13,5.95000000000000018e+00,1.01174195637656954e+01,TWO_MODE,2,1.30066957499061606e-03,True,2.97847798138897261e-05,4.22163952322721851e-04,1.30066957499061606e-03,4.22944770187913752e-05,7.04308141753228655e-05,3.06897366051572923e-05,4.64681813436542317e-144,4.64446359757216718e-144,2.35453679325599101e-147,3.63885416131550978e-155,7.88533879619583110e-161,5.73243569707062357e-165,2.73116172995701040e-162,7.61164937963042310e-161
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,13,5.95000000000000018e+00,1.01174195637656954e+01,TWO_MODE,4,7.08675005025306858e-04,True,1.49195000435202496e-05,2.16711615783822878e-04,7.08675005025306858e-04,1.17966991124328705e-05,3.53703796639280379e-05,1.53758389768141428e-05,4.63407984152763109e-144,4.63221126797129465e-144,1.86686892390786796e-147,3.63055752977854727e-155,7.86966399199807169e-161,5.72349610493414788e-165,2.72687325300443335e-162,7.59640431708713488e-161
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,13,5.95000000000000018e+00,1.01174195637656954e+01,TWO_MODE,8,3.71382054275573039e-04,True,7.46654841603001448e-06,1.09828450310188816e-04,3.71382054275573039e-04,5.17279656962280257e-06,1.77242220326144978e-05,7.69568858388328559e-06,4.62768446987399269e-144,4.62568462231540531e-144,1.60694394272569026e-147,3.62503035081831529e-155,7.85978379850071967e-161,5.71898147787742186e-165,2.72471922003262817e-162,7.58673997834966956e-161
