z,shape_lane,group,macro_index,species,q_macro_group,j_abs_s-1_cMpc-3,threshold_supported,micro_node_count
5.95,RECOMBINATION_WEIGHTED_AUDITOR,G3,16,HI,0.001972669600757801,0.0,True,2560
5.95,RECOMBINATION_WEIGHTED_AUDITOR,G3,16,HeI,0.001972669600757801,0.0,True,2560
5.95,RECOMBINATION_WEIGHTED_AUDITOR,G3,16,HeII,0.001972669600757801,0.0,True,2560
5.95,RECOMBINATION_WEIGHTED_AUDITOR,G3,17,HI,5.120258977227156e-05,0.0,True,2560
5.95,RECOMBINATION_WEIGHTED_AUDITOR,G3,17,HeI,5.120258977227156e-05,0.0,True,2560
5.95,RECOMBINATION_WEIGHTED_AUDITOR,G3,17,HeII,5.120258977227156e-05,0.0,True,2560
5.95,SCRIPT_SELF_SHIELDING_AUDITOR,G3,0,HI,0.03618399047470698,0.0,True,2560
5.95,SCRIPT_SELF_SHIELDING_AUDITOR,G3,0,HeI,0.03618399047470698,0.0,True,2560
5.95,SCRIPT_SELF_SHIELDING_AUDITOR,G3,0,HeII,0.03618399047470698,0.0,True,2560
5.95,SCRIPT_SELF_SHIELDING_AUDITOR,G3,1,HI,0.06931241758346465,0.0,True,2560
5.95,SCRIPT_SELF_SHIELDING_AUDITOR,G3,1,HeI,0.06931241758346465,0.0,True,2560
5.95,SCRIPT_SELF_SHIELDING_AUDITOR,G3,1,HeII,0.06931241758346465,0.0,True,2560
5.95,SCRIPT_SELF_SHIELDING_AUDITOR,G3,2,HI,0.03903566533291713,0.0,True,2560
5.95,SCRIPT_SELF_SHIELDING_AUDITOR,G3,2,HeI,0.03903566533291713,0.0,True,2560
5.95,SCRIPT_SELF_SHIELDING_AUDITOR,G3,2,HeII,0.03903566533291713,0.0,True,2560
5.95,SCRIPT_SELF_SHIELDING_AUDITOR,G3,3,HI,0.019427232807638542,0.0,True,2560
5.95,SCRIPT_SELF_SHIELDING_AUDITOR,G3,3,HeI,0.019427232807638542,0.0,True,2560
5.95,SCRIPT_SELF_SHIELDING_AUDITOR,G3,3,HeII,0.019427232807638542,0.0,True,2560
5.95,SCRIPT_SELF_SHIELDING_AUDITOR,G3,4,HI,0.0019491963552103833,0.0,True,2560
5.95,SCRIPT_SELF_SHIELDING_AUDITOR,G3,4,HeI,0.0019491963552103833,0.0,True,2560
5.95,SCRIPT_SELF_SHIELDING_AUDITOR,G3,4,HeII,0.0019491963552103833,0.0,True,2560
5.95,SCRIPT_SELF_SHIELDING_AUDITOR,G3,5,HI,5.059331847720701e-05,0.0,True,2560
5.95,SCRIPT_SELF_SHIELDING_AUDITOR,G3,5,HeI,5.059331847720701e-05,0.0,True,2560
5.95,SCRIPT_SELF_SHIELDING_AUDITOR,G3,5,HeII,5.059331847720701e-05,0.0,True,2560
5.95,SCRIPT_SELF_SHIELDING_AUDITOR,G3,6,HI,0.1452258434346104,0.0,True,2560
5.95,SCRIPT_SELF_SHIELDING_AUDITOR,G3,6,HeI,0.1452258434346104,0.0,True,2560
5.95,SCRIPT_SELF_SHIELDING_AUDITOR,G3,6,HeII,0.1452258434346104,0.0,True,2560
5.95,SCRIPT_SELF_SHIELDING_AUDITOR,G3,7,HI,0.27818806527397216,0.0,True,2560
5.95,SCRIPT_SELF_SHIELDING_AUDITOR,G3,7,HeI,0.27818806527397216,0.0,True,2560
5.95,SCRIPT_SELF_SHIELDING_AUDITOR,G3,7,HeII,0.27818806527397216,0.0,True,2560
5.95,SCRIPT_SELF_SHIELDING_AUDITOR,G3,8,HI,0.15667115062852885,0.0,True,2560
5.95,SCRIPT_SELF_SHIELDING_AUDITOR,G3,8,HeI,0.15667115062852885,0.0,True,2560
5.95,SCRIPT_SELF_SHIELDING_AUDITOR,G3,8,HeII,0.15667115062852885,0.0,True,2560
5.95,SCRIPT_SELF_SHIELDING_AUDITOR,G3,9,HI,0.07797194928132616,0.0,True,2560
5.95,SCRIPT_SELF_SHIELDING_AUDITOR,G3,9,HeI,0.07797194928132616,0.0,True,2560
5.95,SCRIPT_SELF_SHIELDING_AUDITOR,G3,9,HeII,0.07797194928132616,0.0,True,2560
5.95,SCRIPT_SELF_SHIELDING_AUDITOR,G3,10,HI,0.007823174862456591,0.0,True,2560
5.95,SCRIPT_SELF_SHIELDING_AUDITOR,G3,10,HeI,0.007823174862456591,0.0,True,2560
5.95,SCRIPT_SELF_SHIELDING_AUDITOR,G3,10,HeII,0.007823174862456591,0.0,True,2560
5.95,SCRIPT_SELF_SHIELDING_AUDITOR,G3,11,HI,0.0002030582379559325,0.0,True,2560
5.95,SCRIPT_SELF_SHIELDING_AUDITOR,G3,11,HeI,0.0002030582379559325,0.0,True,2560
5.95,SCRIPT_SELF_SHIELDING_AUDITOR,G3,11,HeII,0.0002030582379559325,0.0,True,2560
5.95,SCRIPT_SELF_SHIELDING_AUDITOR,G3,12,HI,0.036619737079212886,0.0,True,2560
5.95,SCRIPT_SELF_SHIELDING_AUDITOR,G3,12,HeI,0.036619737079212886,0.0,True,2560
5.95,SCRIPT_SELF_SHIELDING_AUDITOR,G3,12,HeII,0.036619737079212886,0.0,True,2560
5.95,SCRIPT_SELF_SHIELDING_AUDITOR,G3,13,HI,0.0701471140947077,0.0,True,2560
5.95,SCRIPT_SELF_SHIELDING_AUDITOR,G3,13,HeI,0.0701471140947077,0.0,True,2560
5.95,SCRIPT_SELF_SHIELDING_AUDITOR,G3,13,HeII,0.0701471140947077,0.0,True,2560
5.95,SCRIPT_SELF_SHIELDING_AUDITOR,G3,14,HI,0.03950575330277045,0.0,True,2560
5.95,SCRIPT_SELF_SHIELDING_AUDITOR,G3,14,HeI,0.03950575330277045,0.0,True,2560
5.95,SCRIPT_SELF_SHIELDING_AUDITOR,G3,14,HeII,0.03950575330277045,0.0,True,2560
5.95,SCRIPT_SELF_SHIELDING_AUDITOR,G3,15,HI,0.019661185741513855,0.0,True,2560
5.95,SCRIPT_SELF_SHIELDING_AUDITOR,G3,15,HeI,0.019661185741513855,0.0,True,2560
5.95,SCRIPT_SELF_SHIELDING_AUDITOR,G3,15,HeII,0.019661185741513855,0.0,True,2560
5.95,SCRIPT_SELF_SHIELDING_AUDITOR,G3,16,HI,0.001972669600757801,0.0,True,2560
5.95,SCRIPT_SELF_SHIELDING_AUDITOR,G3,16,HeI,0.001972669600757801,0.0,True,2560
5.95,SCRIPT_SELF_SHIELDING_AUDITOR,G3,16,HeII,0.001972669600757801,0.0,True,2560
5.95,SCRIPT_SELF_SHIELDING_AUDITOR,G3,17,HI,5.120258977227156e-05,0.0,True,2560
5.95,SCRIPT_SELF_SHIELDING_AUDITOR,G3,17,HeI,5.120258977227156e-05,0.0,True,2560
5.95,SCRIPT_SELF_SHIELDING_AUDITOR,G3,17,HeII,5.120258977227156e-05,0.0,True,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G1,0,HI,0.12322560560978361,4.173788552369976e+49,True,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G1,0,HeI,0.12322560560978361,0.0,False,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G1,0,HeII,0.12322560560978361,0.0,False,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G1,1,HI,0.02172641978399499,7.35898044320288e+48,True,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G1,1,HeI,0.02172641978399499,0.0,False,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G1,1,HeII,0.02172641978399499,0.0,False,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G1,2,HI,0.010687171897997113,3.6198641917267994e+48,True,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G1,2,HeI,0.010687171897997113,0.0,False,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G1,2,HeII,0.010687171897997113,0.0,False,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G1,3,HI,0.005292924896167256,1.7927726328352457e+48,True,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G1,3,HeI,0.005292924896167256,0.0,False,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G1,3,HeII,0.005292924896167256,0.0,False,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G1,4,HI,0.0005685248418739425,1.9256569809570594e+47,True,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G1,4,HeI,0.0005685248418739425,0.0,False,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G1,4,HeII,0.0005685248418739425,0.0,False,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G1,5,HI,1.4534582050923426e-05,4.923024875992968e+45,True,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G1,5,HeI,1.4534582050923426e-05,0.0,False,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G1,5,HeII,1.4534582050923426e-05,0.0,False,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G1,6,HI,0.2340549047790511,7.927700394399901e+49,True,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G1,6,HeI,0.2340549047790511,0.0,False,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G1,6,HeII,0.2340549047790511,0.0,False,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G1,7,HI,0.1838935900735249,6.228680778681897e+49,True,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G1,7,HeI,0.1838935900735249,0.0,False,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G1,7,HeII,0.1838935900735249,0.0,False,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G1,8,HI,0.08494390717939111,2.8771447754262174e+49,True,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G1,8,HeI,0.08494390717939111,0.0,False,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G1,8,HeII,0.08494390717939111,0.0,False,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G1,9,HI,0.040373352278141615,1.3674904231586815e+49,True,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G1,9,HeI,0.040373352278141615,0.0,False,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G1,9,HeII,0.040373352278141615,0.0,False,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G1,10,HI,0.0039036798885746364,1.3222198706529314e+48,True,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G1,10,HeI,0.0039036798885746364,0.0,False,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G1,10,HeII,0.0039036798885746364,0.0,False,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G1,11,HI,0.0001003847898959698,3.4001446763155397e+46,True,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G1,11,HeI,0.0001003847898959698,0.0,False,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G1,11,HeII,0.0001003847898959698,0.0,False,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G1,12,HI,0.17893013610415612,6.060563062765215e+49,True,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G1,12,HeI,0.17893013610415612,0.0,False,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G1,12,HeII,0.17893013610415612,0.0,False,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G1,13,HI,0.07298641735988619,2.47213127294222e+49,True,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G1,13,HeI,0.07298641735988619,0.0,False,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G1,13,HeII,0.07298641735988619,0.0,False,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G1,14,HI,0.02036819427725058,6.898934331557992e+48,True,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G1,14,HeI,0.02036819427725058,0.0,False,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G1,14,HeII,0.02036819427725058,0.0,False,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G1,15,HI,0.01714746824835834,5.808038542230002e+48,True,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G1,15,HeI,0.01714746824835834,0.0,False,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G1,15,HeII,0.01714746824835834,0.0,False,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G1,16,HI,0.0017365698459471531,5.881955546120403e+47,True,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G1,16,HeI,0.0017365698459471531,0.0,False,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G1,16,HeII,0.0017365698459471531,0.0,False,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G1,17,HI,4.6213563954467746e-05,1.565304899439349e+46,True,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G1,17,HeI,4.6213563954467746e-05,0.0,False,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G1,17,HeII,4.6213563954467746e-05,0.0,False,2560
5.85,RECOMBINATION_WEIGHTED_AUDITOR,G1,0,HI,0.12322560560978363,4.173788552369976e+49,True,2560
5.85,RECOMBINATION_WEIGHTED_AUDITOR,G1,0,HeI,0.12322560560978363,0.0,False,2560
5.85,RECOMBINATION_WEIGHTED_AUDITOR,G1,0,HeII,0.12322560560978363,0.0,False,2560
5.85,RECOMBINATION_WEIGHTED_AUDITOR,G1,1,HI,0.02172641978399499,7.35898044320288e+48,True,2560
5.85,RECOMBINATION_WEIGHTED_AUDITOR,G1,1,HeI,0.02172641978399499,0.0,False,2560
5.85,RECOMBINATION_WEIGHTED_AUDITOR,G1,1,HeII,0.02172641978399499,0.0,False,2560
5.85,RECOMBINATION_WEIGHTED_AUDITOR,G1,2,HI,0.010687171897997115,3.6198641917267994e+48,True,2560
5.85,RECOMBINATION_WEIGHTED_AUDITOR,G1,2,HeI,0.010687171897997115,0.0,False,2560
5.85,RECOMBINATION_WEIGHTED_AUDITOR,G1,2,HeII,0.010687171897997115,0.0,False,2560
5.85,RECOMBINATION_WEIGHTED_AUDITOR,G1,3,HI,0.005292924896167255,1.7927726328352454e+48,True,2560
5.85,RECOMBINATION_WEIGHTED_AUDITOR,G1,3,HeI,0.005292924896167255,0.0,False,2560
5.85,RECOMBINATION_WEIGHTED_AUDITOR,G1,3,HeII,0.005292924896167255,0.0,False,2560
5.85,RECOMBINATION_WEIGHTED_AUDITOR,G1,4,HI,0.0005685248418739425,1.9256569809570594e+47,True,2560
5.85,RECOMBINATION_WEIGHTED_AUDITOR,G1,4,HeI,0.0005685248418739425,0.0,False,2560
5.85,RECOMBINATION_WEIGHTED_AUDITOR,G1,4,HeII,0.0005685248418739425,0.0,False,2560
5.85,RECOMBINATION_WEIGHTED_AUDITOR,G1,5,HI,1.4534582050923425e-05,4.923024875992968e+45,True,2560
5.85,RECOMBINATION_WEIGHTED_AUDITOR,G1,5,HeI,1.4534582050923425e-05,0.0,False,2560
5.85,RECOMBINATION_WEIGHTED_AUDITOR,G1,5,HeII,1.4534582050923425e-05,0.0,False,2560
5.85,RECOMBINATION_WEIGHTED_AUDITOR,G1,6,HI,0.23405490477905116,7.927700394399905e+49,True,2560
5.85,RECOMBINATION_WEIGHTED_AUDITOR,G1,6,HeI,0.23405490477905116,0.0,False,2560
5.85,RECOMBINATION_WEIGHTED_AUDITOR,G1,6,HeII,0.23405490477905116,0.0,False,2560
5.85,RECOMBINATION_WEIGHTED_AUDITOR,G1,7,HI,0.18389359007352493,6.228680778681899e+49,True,2560
5.85,RECOMBINATION_WEIGHTED_AUDITOR,G1,7,HeI,0.18389359007352493,0.0,False,2560
5.85,RECOMBINATION_WEIGHTED_AUDITOR,G1,7,HeII,0.18389359007352493,0.0,False,2560
5.85,RECOMBINATION_WEIGHTED_AUDITOR,G1,8,HI,0.08494390717939113,2.877144775426218e+49,True,2560
5.85,RECOMBINATION_WEIGHTED_AUDITOR,G1,8,HeI,0.08494390717939113,0.0,False,2560
5.85,RECOMBINATION_WEIGHTED_AUDITOR,G1,8,HeII,0.08494390717939113,0.0,False,2560
5.85,RECOMBINATION_WEIGHTED_AUDITOR,G1,9,HI,0.04037335227814162,1.3674904231586815e+49,True,2560
5.85,RECOMBINATION_WEIGHTED_AUDITOR,G1,9,HeI,0.04037335227814162,0.0,False,2560
5.85,RECOMBINATION_WEIGHTED_AUDITOR,G1,9,HeII,0.04037335227814162,0.0,False,2560
5.85,RECOMBINATION_WEIGHTED_AUDITOR,G1,10,HI,0.0039036798885746377,1.3222198706529316e+48,True,2560
5.85,RECOMBINATION_WEIGHTED_AUDITOR,G1,10,HeI,0.0039036798885746377,0.0,False,2560
5.85,RECOMBINATION_WEIGHTED_AUDITOR,G1,10,HeII,0.0039036798885746377,0.0,False,2560
5.85,RECOMBINATION_WEIGHTED_AUDITOR,G1,11,HI,0.00010038478989596983,3.4001446763155407e+46,True,2560
5.85,RECOMBINATION_WEIGHTED_AUDITOR,G1,11,HeI,0.00010038478989596983,0.0,False,2560
5.85,RECOMBINATION_WEIGHTED_AUDITOR,G1,11,HeII,0.00010038478989596983,0.0,False,2560
5.85,RECOMBINATION_WEIGHTED_AUDITOR,G1,12,HI,0.1789301361041561,6.060563062765213e+49,True,2560
5.85,RECOMBINATION_WEIGHTED_AUDITOR,G1,12,HeI,0.1789301361041561,0.0,False,2560
5.85,RECOMBINATION_WEIGHTED_AUDITOR,G1,12,HeII,0.1789301361041561,0.0,False,2560
5.85,RECOMBINATION_WEIGHTED_AUDITOR,G1,13,HI,0.07298641735988617,2.4721312729422193e+49,True,2560
5.85,RECOMBINATION_WEIGHTED_AUDITOR,G1,13,HeI,0.07298641735988617,0.0,False,2560
5.85,RECOMBINATION_WEIGHTED_AUDITOR,G1,13,HeII,0.07298641735988617,0.0,False,2560
5.85,RECOMBINATION_WEIGHTED_AUDITOR,G1,14,HI,0.020368194277250572,6.898934331557989e+48,True,2560
5.85,RECOMBINATION_WEIGHTED_AUDITOR,G1,14,HeI,0.020368194277250572,0.0,False,2560
5.85,RECOMBINATION_WEIGHTED_AUDITOR,G1,14,HeII,0.020368194277250572,0.0,False,2560
5.85,RECOMBINATION_WEIGHTED_AUDITOR,G1,15,HI,0.017147468248358333,5.8080385422300006e+48,True,2560
5.85,RECOMBINATION_WEIGHTED_AUDITOR,G1,15,HeI,0.017147468248358333,0.0,False,2560
5.85,RECOMBINATION_WEIGHTED_AUDITOR,G1,15,HeII,0.017147468248358333,0.0,False,2560
5.85,RECOMBINATION_WEIGHTED_AUDITOR,G1,16,HI,0.001736569845947153,5.881955546120401e+47,True,2560
5.85,RECOMBINATION_WEIGHTED_AUDITOR,G1,16,HeI,0.001736569845947153,0.0,False,2560
5.85,RECOMBINATION_WEIGHTED_AUDITOR,G1,16,HeII,0.001736569845947153,0.0,False,2560
5.85,RECOMBINATION_WEIGHTED_AUDITOR,G1,17,HI,4.621356395446774e-05,1.5653048994393486e+46,True,2560
5.85,RECOMBINATION_WEIGHTED_AUDITOR,G1,17,HeI,4.621356395446774e-05,0.0,False,2560
5.85,RECOMBINATION_WEIGHTED_AUDITOR,G1,17,HeII,4.621356395446774e-05,0.0,False,2560
5.85,SCRIPT_SELF_SHIELDING_AUDITOR,G1,0,HI,0.12322560560978364,4.1737885523699773e+49,True,2560
5.85,SCRIPT_SELF_SHIELDING_AUDITOR,G1,0,HeI,0.12322560560978364,0.0,False,2560
5.85,SCRIPT_SELF_SHIELDING_AUDITOR,G1,0,HeII,0.12322560560978364,0.0,False,2560
5.85,SCRIPT_SELF_SHIELDING_AUDITOR,G1,1,HI,0.021726419783994994,7.358980443202882e+48,True,2560
5.85,SCRIPT_SELF_SHIELDING_AUDITOR,G1,1,HeI,0.021726419783994994,0.0,False,2560
5.85,SCRIPT_SELF_SHIELDING_AUDITOR,G1,1,HeII,0.021726419783994994,0.0,False,2560
5.85,SCRIPT_SELF_SHIELDING_AUDITOR,G1,2,HI,0.010687171897997115,3.6198641917267994e+48,True,2560
5.85,SCRIPT_SELF_SHIELDING_AUDITOR,G1,2,HeI,0.010687171897997115,0.0,False,2560
5.85,SCRIPT_SELF_SHIELDING_AUDITOR,G1,2,HeII,0.010687171897997115,0.0,False,2560
5.85,SCRIPT_SELF_SHIELDING_AUDITOR,G1,3,HI,0.005292924896167257,1.7927726328352457e+48,True,2560
5.85,SCRIPT_SELF_SHIELDING_AUDITOR,G1,3,HeI,0.005292924896167257,0.0,False,2560
5.85,SCRIPT_SELF_SHIELDING_AUDITOR,G1,3,HeII,0.005292924896167257,0.0,False,2560
5.85,SCRIPT_SELF_SHIELDING_AUDITOR,G1,4,HI,0.0005685248418739426,1.9256569809570598e+47,True,2560
5.85,SCRIPT_SELF_SHIELDING_AUDITOR,G1,4,HeI,0.0005685248418739426,0.0,False,2560
5.85,SCRIPT_SELF_SHIELDING_AUDITOR,G1,4,HeII,0.0005685248418739426,0.0,False,2560
5.85,SCRIPT_SELF_SHIELDING_AUDITOR,G1,5,HI,1.4534582050923428e-05,4.923024875992968e+45,True,2560
5.85,SCRIPT_SELF_SHIELDING_AUDITOR,G1,5,HeI,1.4534582050923428e-05,0.0,False,2560
5.85,SCRIPT_SELF_SHIELDING_AUDITOR,G1,5,HeII,1.4534582050923428e-05,0.0,False,2560
5.85,SCRIPT_SELF_SHIELDING_AUDITOR,G1,6,HI,0.23405490477905108,7.927700394399903e+49,True,2560
5.85,SCRIPT_SELF_SHIELDING_AUDITOR,G1,6,HeI,0.23405490477905108,0.0,False,2560
5.85,SCRIPT_SELF_SHIELDING_AUDITOR,G1,6,HeII,0.23405490477905108,0.0,False,2560
5.85,SCRIPT_SELF_SHIELDING_AUDITOR,G1,7,HI,0.1838935900735249,6.228680778681897e+49,True,2560
5.85,SCRIPT_SELF_SHIELDING_AUDITOR,G1,7,HeI,0.1838935900735249,0.0,False,2560
5.85,SCRIPT_SELF_SHIELDING_AUDITOR,G1,7,HeII,0.1838935900735249,0.0,False,2560
5.85,SCRIPT_SELF_SHIELDING_AUDITOR,G1,8,HI,0.08494390717939111,2.877144775426217e+49,True,2560
5.85,SCRIPT_SELF_SHIELDING_AUDITOR,G1,8,HeI,0.08494390717939111,0.0,False,2560
5.85,SCRIPT_SELF_SHIELDING_AUDITOR,G1,8,HeII,0.08494390717939111,0.0,False,2560
5.85,SCRIPT_SELF_SHIELDING_AUDITOR,G1,9,HI,0.04037335227814162,1.3674904231586815e+49,True,2560
5.85,SCRIPT_SELF_SHIELDING_AUDITOR,G1,9,HeI,0.04037335227814162,0.0,False,2560
5.85,SCRIPT_SELF_SHIELDING_AUDITOR,G1,9,HeII,0.04037335227814162,0.0,False,2560
5.85,SCRIPT_SELF_SHIELDING_AUDITOR,G1,10,HI,0.003903679888574637,1.3222198706529314e+48,True,2560
5.85,SCRIPT_SELF_SHIELDING_AUDITOR,G1,10,HeI,0.003903679888574637,0.0,False,2560
5.85,SCRIPT_SELF_SHIELDING_AUDITOR,G1,10,HeII,0.003903679888574637,0.0,False,2560
5.85,SCRIPT_SELF_SHIELDING_AUDITOR,G1,11,HI,0.0001003847898959698,3.40014467631554e+46,True,2560
5.85,SCRIPT_SELF_SHIELDING_AUDITOR,G1,11,HeI,0.0001003847898959698,0.0,False,2560
5.85,SCRIPT_SELF_SHIELDING_AUDITOR,G1,11,HeII,0.0001003847898959698,0.0,False,2560
5.85,SCRIPT_SELF_SHIELDING_AUDITOR,G1,12,HI,0.17893013610415612,6.060563062765215e+49,True,2560
5.85,SCRIPT_SELF_SHIELDING_AUDITOR,G1,12,HeI,0.17893013610415612,0.0,False,2560
5.85,SCRIPT_SELF_SHIELDING_AUDITOR,G1,12,HeII,0.17893013610415612,0.0,False,2560
5.85,SCRIPT_SELF_SHIELDING_AUDITOR,G1,13,HI,0.07298641735988619,2.47213127294222e+49,True,2560
5.85,SCRIPT_SELF_SHIELDING_AUDITOR,G1,13,HeI,0.07298641735988619,0.0,False,2560
5.85,SCRIPT_SELF_SHIELDING_AUDITOR,G1,13,HeII,0.07298641735988619,0.0,False,2560
5.85,SCRIPT_SELF_SHIELDING_AUDITOR,G1,14,HI,0.020368194277250576,6.898934331557992e+48,True,2560
5.85,SCRIPT_SELF_SHIELDING_AUDITOR,G1,14,HeI,0.020368194277250576,0.0,False,2560
5.85,SCRIPT_SELF_SHIELDING_AUDITOR,G1,14,HeII,0.020368194277250576,0.0,False,2560
5.85,SCRIPT_SELF_SHIELDING_AUDITOR,G1,15,HI,0.01714746824835834,5.8080385422300026e+48,True,2560
5.85,SCRIPT_SELF_SHIELDING_AUDITOR,G1,15,HeI,0.01714746824835834,0.0,False,2560
5.85,SCRIPT_SELF_SHIELDING_AUDITOR,G1,15,HeII,0.01714746824835834,0.0,False,2560
5.85,SCRIPT_SELF_SHIELDING_AUDITOR,G1,16,HI,0.0017365698459471531,5.881955546120403e+47,True,2560
5.85,SCRIPT_SELF_SHIELDING_AUDITOR,G1,16,HeI,0.0017365698459471531,0.0,False,2560
5.85,SCRIPT_SELF_SHIELDING_AUDITOR,G1,16,HeII,0.0017365698459471531,0.0,False,2560
5.85,SCRIPT_SELF_SHIELDING_AUDITOR,G1,17,HI,4.621356395446775e-05,1.5653048994393494e+46,True,2560
5.85,SCRIPT_SELF_SHIELDING_AUDITOR,G1,17,HeI,4.621356395446775e-05,0.0,False,2560
5.85,SCRIPT_SELF_SHIELDING_AUDITOR,G1,17,HeII,4.621356395446775e-05,0.0,False,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2a,0,HI,0.13686279640090762,1.925749233113913e+49,True,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2a,0,HeI,0.13686279640090762,2.0174554072454095e+47,True,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2a,0,HeII,0.13686279640090762,0.0,False,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2a,1,HI,0.015579452749902627,1.8280409850414597e+48,True,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2a,1,HeI,0.015579452749902627,3.870553373058258e+47,True,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2a,1,HeII,0.015579452749902627,0.0,False,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2a,2,HI,0.0071848474728617995,8.035533856047214e+47,True,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2a,2,HeI,0.0071848474728617995,2.179927154842165e+47,True,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2a,2,HeII,0.0071848474728617995,0.0,False,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2a,3,HI,0.003332362466026137,3.6530324888236222e+47,True,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2a,3,HeI,0.003332362466026137,1.0849412781103686e+47,True,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2a,3,HeII,0.003332362466026137,0.0,False,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2a,4,HI,0.00031169352566619665,3.3430284363121877e+46,True,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2a,4,HeI,0.00031169352566619665,1.088649578866918e+46,True,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2a,4,HeII,0.00031169352566619665,0.0,False,2560
5.85,LOCAL_NEUTRAL_HAZARD_PRIMARY,G2a,5,HI,7.866539065695664e-06,8.358964848855845e+44,True,2560
