shape_lane,interval_index,substep,z_mid,dt_Myr,macro_index,family,identifiability,status,usable,endpoint_changed,endpoint_previous,endpoint_target,evidence_secant_Myr_inv,evidence_start_process_Myr_inv,evidence_end_process_Myr_inv,k_min_Myr_inv,k_max_Myr_inv,a_lower_fast,a_upper_slow
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,1,5.84999999999999964e+00,1.04892439548289094e+01,15,J_G1,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,3.02550036043467207e+48,2.90005307482132991e+48,4.03662271051569935e-03,6.10180350924883542e-04,9.85484098631602030e-04,6.10180350924883542e-04,4.03662271051569935e-03,2.41212311925816607e+01,1.56742463530878069e+02
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,1,5.84999999999999964e+00,1.04892439548289094e+01,15,J_G2a,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,6.67361222571986613e+47,1.10976685313689153e+48,4.74665565503988099e-02,2.61158360276147453e-04,4.40045185439498249e-04,2.61158360276147453e-04,4.74665565503988099e-02,2.54980293618713683e+00,3.65549831438719309e+02
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,1,5.84999999999999964e+00,1.04892439548289094e+01,15,M,PHYSICAL,IDENTIFIED_INTERVAL,True,True,7.85959086474741230e+63,1.15988608769460100e+64,3.66407499849123811e-02,1.08097790623699376e-03,2.00129724354742647e-02,1.08097790623699376e-03,3.66407499849123811e-02,3.13385438329038246e+00,8.86949359278953295e+01
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,1,5.84999999999999964e+00,1.04892439548289094e+01,15,U,PHYSICAL,IDENTIFIED_INTERVAL,True,True,2.36758033453007942e+52,3.49276637202452044e+52,3.66089129703732960e-02,9.76230386380396858e-02,1.19230658559905126e-01,3.66089129703732960e-02,1.19230658559905126e-01,1.40119143879554020e+00,3.13608951061911556e+00
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,1,5.84999999999999964e+00,1.04892439548289094e+01,16,C,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,3.90655429474690708e+47,4.43153232446756864e+47,1.20049549776227744e-02,2.33428747316546614e+00,3.75494002364497925e+00,1.20049549776227744e-02,3.75494002364497925e+00,1.00000000000000000e+00,8.45185800993978376e+00
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,1,5.84999999999999964e+00,1.04892439548289094e+01,16,I,PHYSICAL,IDENTIFIED_INTERVAL,True,True,7.81155584546263049e+62,1.14816496334940408e+63,3.62709209155569132e-02,1.76140929299469159e-02,3.27180726773244959e-02,1.76140929299469159e-02,3.62709209155569132e-02,3.16006326090067313e+00,5.92785814385525267e+00
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,1,5.84999999999999964e+00,1.04892439548289094e+01,16,J_G1,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,3.06255913805268314e+47,2.93696110028557266e+47,3.99164712490275402e-03,6.17654333816280315e-05,9.98026031923338134e-05,6.17654333816280315e-05,3.99164712490275402e-03,2.43873025844729661e+01,1.54401315769393455e+03
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,1,5.84999999999999964e+00,1.04892439548289094e+01,16,J_G2a,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,6.35638895316458128e+46,1.06722781698091322e+47,4.83253982666386681e-02,2.48744467035139609e-05,4.23177590231762625e-05,2.48744467035139609e-05,4.83253982666386681e-02,2.51484940506829924e+00,3.83317846950365583e+03
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,1,5.84999999999999964e+00,1.04892439548289094e+01,16,M,PHYSICAL,IDENTIFIED_INTERVAL,True,True,7.87094853834995126e+62,1.15825725371243934e+63,3.63790675963988203e-02,1.08097790623699376e-03,2.00129724354742647e-02,1.08097790623699376e-03,3.63790675963988203e-02,3.15234337173489854e+00,8.86949359278953295e+01
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,1,5.84999999999999964e+00,1.04892439548289094e+01,16,U,PHYSICAL,IDENTIFIED_INTERVAL,True,True,2.37100165825164811e+51,3.48786146229341598e+51,3.63472132147419219e-02,9.67465359854807749e-02,1.18483637613726656e-01,3.63472132147419219e-02,1.18483637613726656e-01,1.40562754043969340e+00,3.15461241871689779e+00
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,1,5.84999999999999964e+00,1.04892439548289094e+01,17,C,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,1.04406641817360767e+46,1.17932124335172280e+46,1.15990757747330888e-02,2.33428747316948471e+00,3.75494002364073731e+00,1.15990757747330888e-02,3.75494002364073731e+00,1.00000000000000000e+00,8.72939079617829350e+00
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,1,5.84999999999999964e+00,1.04892439548289094e+01,17,I,PHYSICAL,IDENTIFIED_INTERVAL,True,True,2.08771784969231138e+61,3.05550142255317692e+61,3.58780652610181869e-02,1.76140929299772701e-02,3.27180726772874908e-02,1.76140929299772701e-02,3.58780652610181869e-02,3.18850300037788958e+00,5.92785814384595255e+00
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,1,5.84999999999999964e+00,1.04892439548289094e+01,17,J_G1,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,8.17362079194516213e+45,7.81583533519943687e+45,4.26652997511657150e-03,1.64844892050830677e-06,2.65594499191590996e-06,1.64844892050830677e-06,4.26652997511657150e-03,2.28487628957362503e+01,5.78341123108448883e+04
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,1,5.84999999999999964e+00,1.04892439548289094e+01,17,J_G2a,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,1.71019006305473499e+45,2.84012902830619988e+45,4.73477059851216478e-02,6.69248403295951741e-07,1.12616907001721250e-06,6.69248403295951741e-07,4.73477059851216478e-02,2.55474194374557451e+00,1.42452473454713647e+05
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,1,5.84999999999999964e+00,1.04892439548289094e+01,17,M,PHYSICAL,IDENTIFIED_INTERVAL,True,True,2.10359115169964111e+61,3.08235906805310275e+61,3.59862995536982186e-02,1.08097790622816358e-03,2.00129724354394176e-02,1.08097790622816358e-03,3.59862995536982186e-02,3.18060495827638556e+00,8.86949359286157488e+01
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,1,5.84999999999999964e+00,1.04892439548289094e+01,17,U,PHYSICAL,IDENTIFIED_INTERVAL,True,True,6.33674338570753629e+49,9.28191157185032015e+49,3.59544193388860733e-02,9.68607198290915850e-02,1.18483760084895209e-01,3.59544193388860733e-02,1.18483760084895209e-01,1.40562680799432949e+00,3.18292631359557987e+00
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.84999999999999964e+00,1.04892439548289094e+01,0,C,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,3.32392160831632845e+49,3.30344514987226846e+49,5.89114413823898825e-04,3.59307764251432538e+00,1.34167017566933344e+00,5.89114413823898825e-04,3.59307764251432538e+00,1.00000000000000000e+00,1.62329445869877674e+02
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.84999999999999964e+00,1.04892439548289094e+01,0,I,PHYSICAL,IDENTIFIED_INTERVAL,True,True,8.61194289505117698e+64,8.54752272212523175e+64,7.15820178835872693e-04,3.13077105630467367e-02,1.22326509856213860e-02,7.15820178835872693e-04,3.13077105630467367e-02,3.57243776793841761e+00,1.33684571332686403e+02
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.84999999999999964e+00,1.04892439548289094e+01,0,J_G1,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,2.08404407734993626e+49,2.09031150253675605e+49,2.86276387120634778e-04,7.08191279982786030e-03,7.10321050611687800e-03,2.86276387120634778e-04,7.10321050611687800e-03,1.39277106165891311e+01,3.33520226976625736e+02
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.84999999999999964e+00,1.04892439548289094e+01,0,J_G2a,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,9.19343710751532224e+48,9.43681985089184922e+48,2.49090260381727713e-03,3.64538526751610747e-03,3.74189148784454147e-03,2.49090260381727713e-03,3.74189148784454147e-03,2.59812291480570181e+01,3.87757555564871979e+01
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.84999999999999964e+00,1.04892439548289094e+01,0,M,PHYSICAL,IDENTIFIED_INTERVAL,True,True,8.68764127556366640e+64,8.62621569826057116e+64,6.76458612924843265e-04,2.00129724354742682e-02,7.43816726854690051e-04,6.76458612924843265e-04,2.00129724354742682e-02,5.28117852880910377e+00,1.41434203431233499e+02
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.84999999999999964e+00,1.04892439548289094e+01,0,U,PHYSICAL,IDENTIFIED_INTERVAL,True,True,2.61611046303803548e+53,2.60385961003223135e+53,4.47490814665760022e-04,7.42322795770443827e-02,5.73257367809730661e-02,4.47490814665760022e-04,7.42322795770443827e-02,1.84853012117348636e+00,2.13545559134465776e+02
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.84999999999999964e+00,1.04892439548289094e+01,1,C,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,5.03245500396194863e+48,4.98818776267048884e+48,8.42311417166465861e-04,3.59307764251427120e+00,1.34167017566936275e+00,8.42311417166465861e-04,3.59307764251427120e+00,1.00000000000000000e+00,1.13684238042213209e+02
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.84999999999999964e+00,1.04892439548289094e+01,1,I,PHYSICAL,IDENTIFIED_INTERVAL,True,True,1.30385791913990192e+64,1.29067220157421538e+64,9.69015807214741059e-04,3.13077105630467645e-02,1.22326509856214450e-02,9.69015807214741059e-04,3.13077105630467645e-02,3.57243776793841583e+00,9.88849549670138828e+01
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.84999999999999964e+00,1.04892439548289094e+01,1,J_G1,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,3.67446491731897165e+48,3.68551527571646259e+48,2.86276387120566636e-04,1.24864154330024744e-03,1.25239663060521195e-03,2.86276387120566636e-04,1.25239663060521195e-03,7.66237490392891942e+01,3.33520226976704976e+02
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.84999999999999964e+00,1.04892439548289094e+01,1,J_G2a,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,8.72698248398831660e+47,8.95801652637229367e+47,2.49090260381744887e-03,3.46042649826753786e-04,3.55203620686213588e-04,3.46042649826753786e-04,2.49090260381744887e-03,3.87757555564845546e+01,2.76003208920153384e+02
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.84999999999999964e+00,1.04892439548289094e+01,1,M,PHYSICAL,IDENTIFIED_INTERVAL,True,True,1.31531873978166392e+64,1.30255480663522553e+64,9.29654692384532222e-04,2.00129724354742647e-02,7.43816726854689835e-04,7.43816726854689835e-04,2.00129724354742647e-02,5.28117852880910466e+00,1.28671679860816340e+02
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.84999999999999964e+00,1.04892439548289094e+01,1,U,PHYSICAL,IDENTIFIED_INTERVAL,True,True,3.96082090434789006e+52,3.93181664995314049e+52,7.00689090193290444e-04,6.58981140423922085e-02,4.87691077847772492e-02,7.00689090193290444e-04,6.58981140423922085e-02,2.00386272940502996e+00,1.36560609860969805e+02
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.84999999999999964e+00,1.04892439548289094e+01,2,C,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,2.42491304819388292e+48,2.40263982485794430e+48,8.79714686193769965e-04,3.59307764251432271e+00,1.34167017566931590e+00,8.79714686193769965e-04,3.59307764251432271e+00,1.00000000000000000e+00,1.08871991218057502e+02
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.84999999999999964e+00,1.04892439548289094e+01,2,I,PHYSICAL,IDENTIFIED_INTERVAL,True,True,6.28270313122342050e+63,6.21672755694167909e+63,1.00641883524502269e-03,3.13077105630467506e-02,1.22326509856214242e-02,1.00641883524502269e-03,3.13077105630467506e-02,3.57243776793841628e+00,9.52285939027659936e+01
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.84999999999999964e+00,1.04892439548289094e+01,2,J_G1,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,1.80746016117556552e+48,1.81289580500931853e+48,2.86276387120421786e-04,6.14203672068440194e-04,6.16050790181738007e-04,2.86276387120421786e-04,6.16050790181738007e-04,1.55253616160048949e+02,3.33520226976873516e+02
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.84999999999999964e+00,1.04892439548289094e+01,2,J_G2a,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,3.83612642085421319e+47,3.93768223304152306e+47,2.49090260381726542e-03,1.52110234457140069e-04,1.56137129482897616e-04,1.52110234457140069e-04,2.49090260381726542e-03,3.87757555564873755e+01,6.27254513562916600e+02
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.84999999999999964e+00,1.04892439548289094e+01,2,M,PHYSICAL,IDENTIFIED_INTERVAL,True,True,6.33792765582491040e+63,6.27396201061701184e+63,9.67057798818321611e-04,2.00129724354742647e-02,7.43816726854689618e-04,7.43816726854689618e-04,2.00129724354742647e-02,5.28117852880910466e+00,1.28671679860816369e+02
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.84999999999999964e+00,1.04892439548289094e+01,2,U,PHYSICAL,IDENTIFIED_INTERVAL,True,True,1.90854091789211175e+52,1.89382190821131618e+52,7.38092589495275057e-04,6.46688257141107559e-02,4.75031530882273484e-02,7.38092589495275057e-04,6.46688257141107559e-02,2.03031350120748577e+00,1.29665681015751744e+02
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.84999999999999964e+00,1.04892439548289094e+01,3,C,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,1.18370353811233845e+48,1.17250235836472846e+48,9.06434313290405244e-04,3.59307764251432138e+00,1.34167017566932234e+00,9.06434313290405244e-04,3.59307764251432138e+00,1.00000000000000000e+00,1.05677476807107809e+02
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.84999999999999964e+00,1.04892439548289094e+01,3,I,PHYSICAL,IDENTIFIED_INTERVAL,True,True,3.06685550266543902e+63,3.03379959260272537e+63,1.03313828421031356e-03,3.13077105630467506e-02,1.22326509856214051e-02,1.03313828421031356e-03,3.13077105630467506e-02,3.57243776793841628e+00,9.27787299937544105e+01
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.84999999999999964e+00,1.04892439548289094e+01,3,J_G1,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,8.95162066936485893e+47,8.97854121939341394e+47,2.86276387120526683e-04,3.04190288903058946e-04,3.05105091953046699e-04,2.86276387120526683e-04,3.05105091953046699e-04,3.12968849797920484e+02,3.33520226976751474e+02
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.84999999999999964e+00,1.04892439548289094e+01,3,J_G2a,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,1.74394068865370546e+47,1.79010895674828939e+47,2.49090260381713358e-03,6.91508042040468349e-05,7.09814701712001809e-05,6.91508042040468349e-05,2.49090260381713358e-03,3.87757555564894076e+01,1.37916451529672895e+03
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.84999999999999964e+00,1.04892439548289094e+01,3,M,PHYSICAL,IDENTIFIED_INTERVAL,True,True,3.09381294974175518e+63,3.06173034244701904e+63,9.93777305647420943e-04,2.00129724354742682e-02,7.43816726854689943e-04,7.43816726854689943e-04,2.00129724354742682e-02,5.28117852880910377e+00,1.28671679860816312e+02
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.84999999999999964e+00,1.04892439548289094e+01,3,U,PHYSICAL,IDENTIFIED_INTERVAL,True,True,9.31640265956635024e+51,9.24196223972873617e+51,7.64812387766841879e-04,6.37909577448048243e-02,4.65984923922203795e-02,7.64812387766841879e-04,6.37909577448048243e-02,2.04985087162323643e+00,1.25153141870247353e+02
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.84999999999999964e+00,1.04892439548289094e+01,4,C,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,1.24075735713020938e+47,1.22842338998341971e+47,9.52435807776322351e-04,3.59307764251432937e+00,1.34167017566932079e+00,9.52435807776322351e-04,3.59307764251432937e+00,1.00000000000000000e+00,1.00597610705043564e+02
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.84999999999999964e+00,1.04892439548289094e+01,4,I,PHYSICAL,IDENTIFIED_INTERVAL,True,True,3.21467614623812977e+62,3.17849286484426186e+62,1.07913946035975857e-03,3.13077105630467298e-02,1.22326509856214120e-02,1.07913946035975857e-03,3.13077105630467298e-02,3.57243776793841850e+00,8.88451835567036738e+01
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.84999999999999964e+00,1.04892439548289094e+01,4,J_G1,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,9.61513496866618439e+46,9.64405093053674563e+46,2.86276387120300735e-04,3.26737558704886066e-05,3.27720169018735409e-05,3.26737558704886066e-05,2.86276387120300735e-04,3.33520226977014318e+02,2.91830831966771575e+03
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.84999999999999964e+00,1.04892439548289094e+01,4,J_G2a,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,1.59594619846609492e+46,1.63819652981893662e+46,2.49090260381737601e-03,6.32825209070147510e-06,6.49578326936760881e-06,6.32825209070147510e-06,2.49090260381737601e-03,3.87757555564856773e+01,1.50656008286507986e+04
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.84999999999999964e+00,1.04892439548289094e+01,4,M,PHYSICAL,IDENTIFIED_INTERVAL,True,True,3.24293292651499342e+62,3.20775573682377668e+62,1.03977858503917541e-03,2.00129724354742647e-02,7.43816726854689835e-04,7.43816726854689835e-04,2.00129724354742647e-02,5.28117852880910466e+00,1.28671679860816340e+02
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.84999999999999964e+00,1.04892439548289094e+01,4,U,PHYSICAL,IDENTIFIED_INTERVAL,True,True,9.76544782511866220e+50,9.68274605473737002e+50,8.10814189985537806e-04,6.22801614676223650e-02,4.50403982025911684e-02,8.10814189985537806e-04,6.22801614676223650e-02,2.08481239815979880e+00,1.18080984164158920e+02
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.84999999999999964e+00,1.04892439548289094e+01,5,C,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,3.16213614274820234e+45,3.13050608672009193e+45,9.58413075734421312e-04,3.59307764251439909e+00,1.34167017566931190e+00,9.58413075734421312e-04,3.59307764251439909e+00,1.00000000000000000e+00,9.99733493373516779e+01
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.84999999999999964e+00,1.04892439548289094e+01,5,I,PHYSICAL,IDENTIFIED_INTERVAL,True,True,8.19277320487676736e+60,8.10005030930389529e+60,1.08511668587158621e-03,3.13077105630467784e-02,1.22326509856213912e-02,1.08511668587158621e-03,3.13077105630467784e-02,3.57243776793841405e+00,8.83585559116723829e+01
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.84999999999999964e+00,1.04892439548289094e+01,5,J_G1,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,2.45815060028228069e+45,2.46554309027451407e+45,2.86276387120213891e-04,8.35318618701200086e-07,8.37830704221266014e-07,8.35318618701200086e-07,2.86276387120213891e-04,3.33520226977115328e+02,1.14131507793620302e+05
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.84999999999999964e+00,1.04892439548289094e+01,5,J_G2a,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,3.99053086977612510e+44,4.09617431294721912e+44,2.49090260381725284e-03,1.58232685687907042e-07,1.62421663616860683e-07,1.58232685687907042e-07,2.49090260381725284e-03,3.87757555564875673e+01,6.02504055861978559e+05
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.84999999999999964e+00,1.04892439548289094e+01,5,M,PHYSICAL,IDENTIFIED_INTERVAL,True,True,8.26478711289648717e+60,8.17462361977140275e+60,1.04575582430232582e-03,2.00129724354742647e-02,7.43816726854689943e-04,7.43816726854689943e-04,2.00129724354742647e-02,5.28117852880910466e+00,1.28671679860816312e+02
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.84999999999999964e+00,1.04892439548289094e+01,5,U,PHYSICAL,IDENTIFIED_INTERVAL,True,True,2.48877633813529853e+49,2.46754463548023128e+49,8.16791499139659922e-04,6.20839073064309716e-02,4.48378896047134587e-02,8.16791499139659922e-04,6.20839073064309716e-02,2.08948333180711332e+00,1.17220532763940327e+02
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.84999999999999964e+00,1.04892439548289094e+01,6,C,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,6.23263039371388166e+49,6.19294043969985828e+49,6.09045944617089743e-04,3.62904520554049981e+00,1.37702638759280993e+00,6.09045944617089743e-04,3.62904520554049981e+00,1.00000000000000000e+00,1.57033478073823147e+02
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.84999999999999964e+00,1.04892439548289094e+01,6,I,PHYSICAL,IDENTIFIED_INTERVAL,True,True,1.61481115867267393e+65,1.60239679254700313e+65,7.35751617596482402e-04,3.16211082029469112e-02,1.25551893545253809e-02,7.35751617596482402e-04,3.16211082029469112e-02,3.54252995315211194e+00,1.30076648802249110e+02
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.84999999999999964e+00,1.04892439548289094e+01,6,J_G1,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,3.95843652514991348e+49,3.97034088218715325e+49,2.86276387120250103e-04,1.34513960618397096e-02,1.34918489579144898e-02,2.86276387120250103e-04,1.34918489579144898e-02,7.57796359654489393e+00,3.33520226977073207e+02
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.84999999999999964e+00,1.04892439548289094e+01,6,J_G2a,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,1.67316620741637737e+49,1.71746082507932884e+49,2.49090260381658064e-03,6.63444517136629018e-03,6.81008236208244851e-03,2.49090260381658064e-03,6.81008236208244851e-03,1.45051596679480852e+01,3.87757555564978915e+01
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.84999999999999964e+00,1.04892439548289094e+01,6,M,PHYSICAL,IDENTIFIED_INTERVAL,True,True,1.62900523671460602e+65,1.61714929764755635e+65,6.96390082160533008e-04,2.00129724354742647e-02,7.43816726854690051e-04,6.96390082160533008e-04,2.00129724354742647e-02,5.28117852880910466e+00,1.37400541990695984e+02
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.84999999999999964e+00,1.04892439548289094e+01,6,U,PHYSICAL,IDENTIFIED_INTERVAL,True,True,4.90542543014511295e+53,4.88143339655366297e+53,4.67422427492877033e-04,8.40504186990489732e-02,6.76763535640511754e-02,4.67422427492877033e-04,8.40504186990489732e-02,1.70680297325341845e+00,2.04461002190752026e+02
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.84999999999999964e+00,1.04892439548289094e+01,7,C,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,4.52939624950773307e+49,4.49458922140094412e+49,7.35452055354613083e-04,3.62904520554047183e+00,1.37702638759286455e+00,7.35452055354613083e-04,3.62904520554047183e+00,1.00000000000000000e+00,1.30129427070927363e+02
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.84999999999999964e+00,1.04892439548289094e+01,7,I,PHYSICAL,IDENTIFIED_INTERVAL,True,True,1.17352051120055767e+65,1.16295569484570386e+65,8.62157080192906466e-04,3.16211082029468626e-02,1.25551893545253999e-02,8.62157080192906466e-04,3.16211082029468626e-02,3.54252995315211594e+00,1.11078927789507105e+02
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.84999999999999964e+00,1.04892439548289094e+01,7,J_G1,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,3.11008694466435734e+49,3.11944002767350450e+49,2.86276387120439296e-04,1.05685694373620943e-02,1.06003526990506181e-02,2.86276387120439296e-04,1.06003526990506181e-02,9.50290387318277574e+00,3.33520226976853166e+02
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.84999999999999964e+00,1.04892439548289094e+01,7,J_G2a,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,9.82528642059649696e+48,1.00853964464267673e+49,2.49090260381713748e-03,3.89592640357428041e-03,3.99906533246530745e-03,2.49090260381713748e-03,3.99906533246530745e-03,2.43430049441618621e+01,3.87757555564893437e+01
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.84999999999999964e+00,1.04892439548289094e+01,7,M,PHYSICAL,IDENTIFIED_INTERVAL,True,True,1.18383567506992338e+65,1.17366247477669585e+65,8.22795758057910795e-04,2.00129724354742612e-02,7.43816726854689509e-04,7.43816726854689509e-04,2.00129724354742612e-02,5.28117852880910466e+00,1.28671679860816397e+02
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.84999999999999964e+00,1.04892439548289094e+01,7,U,PHYSICAL,IDENTIFIED_INTERVAL,True,True,3.56488579331584022e+53,3.54274970714880992e+53,5.93829130550904650e-04,7.98877795366907534e-02,6.34064964192523478e-02,5.93829130550904650e-04,7.98877795366907534e-02,1.76239735916016471e+00,1.61044606374762196e+02
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.84999999999999964e+00,1.04892439548289094e+01,8,C,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,2.02661372355021368e+49,2.00988894000794659e+49,7.90025431501800083e-04,3.62904520554050380e+00,1.37702638759283391e+00,7.90025431501800083e-04,3.62904520554050380e+00,1.00000000000000000e+00,1.21174977717993755e+02
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.84999999999999964e+00,1.04892439548289094e+01,8,I,PHYSICAL,IDENTIFIED_INTERVAL,True,True,5.25075008203397722e+64,5.20050147777704022e+64,9.16730142095750029e-04,3.16211082029469112e-02,1.25551893545253913e-02,9.16730142095750029e-04,3.16211082029469112e-02,3.54252995315211194e+00,1.04496242725322105e+02
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.84999999999999964e+00,1.04892439548289094e+01,8,J_G1,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,1.43660764163546595e+49,1.44092800655222068e+49,2.86276387120293309e-04,4.88182095388589934e-03,4.89650224011042336e-03,2.86276387120293309e-04,4.89650224011042336e-03,1.99744549190941427e+01,3.33520226977023015e+02
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.84999999999999964e+00,1.04892439548289094e+01,8,J_G2a,NUISANCE_INTERVAL,IDENTIFIED_INTERVAL,True,True,3.94574806615076370e+48,4.05020595037637830e+48,2.49090260381703600e-03,1.56456956211925764e-03,1.60598924311333474e-03,1.56456956211925764e-03,2.49090260381703600e-03,3.87757555564908998e+01,6.14355427705252239e+01
LOCAL_NEUTRAL_HAZARD_PRIMARY,1,2,5.84999999999999964e+00,1.04892439548289094e+01,8,M,PHYSICAL,IDENTIFIED_INTERVAL,True,True,5.29690381093459534e+64,5.24838002130207632e+64,8.77368922742517493e-04,2.00129724354742716e-02,7.43816726854689943e-04,7.43816726854689943e-04,2.00129724354742716e-02,5.28117852880910199e+00,1.28671679860816312e+02
