shape_lane,interval_index,substep,substeps_per_interval,z_mid,tau_Myr,macro_index,violated_constraints,M_eq_nonnegative,M_eq_mass_cap_slack,M_eq_volume_cap_slack,kappa_eq_G1,kappa_eq_G2a,cycling_eq_slack,m_eq_nonnegative,m_eq_upper_slack,k_eq_G1,k_eq_G2a,shape_cycling_slack
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,1,2,5.65,300.0,9,M_eq_nonnegative;kappa_eq_G1;kappa_eq_G2a,-7.114253630994685e+65,1.1394433705746812e+66,1.3211428199641198e+67,-0.04362852324092111,-0.014179011699179357,2.4601226259871394e+49,0.03941720765460677,0.7520775328766094,0.01836622142571162,0.034259482313321134,0.02126798347952827
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,1,2,5.65,300.0,10,M_eq_nonnegative;kappa_eq_G1;kappa_eq_G2a,-6.443123771511591e+64,1.0737565231064491e+65,1.3185964711459172e+66,-0.004123942575432611,-0.001166737286797562,2.611383760200622e+48,0.0072111111411660754,0.07220208571953296,0.004854746928834702,0.005979075267372418,0.0029193977597408403
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,1,2,5.65,300.0,11,M_eq_nonnegative;kappa_eq_G1;kappa_eq_G2a,-1.63850510207834e+63,2.7531698400052713e+63,3.419160366928428e+64,-0.00010558956338481391,-2.9061274309067243e-05,6.751602296859099e+46,0.0001786703149802312,0.0018825777215895046,0.00011584847135497622,0.00014556929148059806,7.622535893521656e-05
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,1,2,5.65,300.0,12,M_eq_nonnegative;kappa_eq_G1;kappa_eq_G2a;m_eq_upper_slack,-1.6744274776604328e+66,1.8872293396028215e+66,4.0005861706561306e+66,-0.08681616261493538,-0.04993196673638211,4.5511598200287994e+49,0.8373830313316235,-0.4438679185068321,0.8081505865366643,1.029025276670001,0.06810947722804972
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,1,2,5.65,300.0,13,M_eq_nonnegative;kappa_eq_G1;kappa_eq_G2a,-1.2803306582258051e+66,1.687964291884865e+66,5.7362151690021064e+66,-0.06765039932886889,-0.03463002850013644,2.6972520441219244e+49,0.16534468633243968,0.5884550872050311,0.14892832757425167,0.24568186961010538,0.008497246051667212
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,1,2,5.65,300.0,14,M_eq_nonnegative;kappa_eq_G1;kappa_eq_G2a,-1.7322504090919853e+65,4.027979032724947e+65,2.6827092370900605e+66,-0.009838755780094391,-0.0048292000979635605,7.587704393897148e+48,0.16179107260255263,0.2627371247064558,0.15023779498253434,0.1989686634118174,0.017287557685680355
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,1,2,5.65,300.0,15,M_eq_nonnegative;kappa_eq_G1;kappa_eq_G2a,-2.8099673205516375e+65,3.952503359174449e+65,1.529914440784065e+66,-0.015600312289917572,-0.0071267752698432755,7.743478402336096e+48,0.06650826973651293,0.1447705198573329,0.05728296992148042,0.09176977003412935,0.007340408046432947
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,1,2,5.65,300.0,16,M_eq_nonnegative;kappa_eq_G1;kappa_eq_G2a,-2.754459276689799e+64,3.900802198623827e+64,1.5285249790791795e+65,-0.0015547147787305956,-0.0006848443582589441,8.298555513139476e+47,0.007435477768320306,0.013762798418891622,0.006595486210585444,0.009470059151518176,0.0009171566021462527
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,1,2,5.65,300.0,17,M_eq_nonnegative;kappa_eq_G1;kappa_eq_G2a,-7.245366787836914e+62,1.0220813175188725e+63,3.977027242684329e+63,-4.114692711928244e-05,-1.7809952813329126e-05,2.2255268573068864e+46,0.00020278549070924448,0.0003474367254571983,0.00017615875048607372,0.00026586075849271767,2.5413600435336795e-05
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,2,2,5.65,300.0,0,M_eq_mass_cap_slack,2.1046899958002445e+65,-1.619852951466901e+64,1.0233991049628497e+67,0.008950474619645916,0.004351242820907819,1.1419060753010448e+49,0.0791294915813336,0.23479101243340567,0.07853922623842502,0.0812655740562642,0.010224565077997655
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,2,2,5.65,300.0,12,M_eq_mass_cap_slack,4.297254157548672e+65,-2.169235538124785e+65,1.8961191584714223e+66,0.01719610284232715,0.010216562320146269,2.3337924120003463e+49,0.1595353081111364,0.18432996247659714,0.15089351894125408,0.19080865766417243,0.018062688874038557
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,2,5.55,100.0,0,kappa_eq_G2a,1.8917666591105675e+65,3.136763692237168e+63,1.244844444043487e+67,0.0038687691408104646,-0.00034281796034499085,4.452190469214692e+49,0.21339400102575135,0.06695941859673771,0.22568299537317343,0.18150127169048644,0.007946192631546611
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,2,5.55,100.0,1,kappa_eq_G1;kappa_eq_G2a;m_eq_nonnegative;k_eq_G1;k_eq_G2a,9.144738328042888e+63,3.5924217988346215e+65,2.4198911363083745e+67,-0.0007321066404436602,-0.0005252614175592742,1.2152107670022108e+49,-0.00499587265278623,0.5420282186404254,-0.007355108518000735,-0.004875038057633386,0.0015011426123790455
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,2,5.55,100.0,2,kappa_eq_G1;kappa_eq_G2a;m_eq_nonnegative;k_eq_G1;k_eq_G2a,5.7029493278699294e+63,2.017667790943514e+65,1.3627894164742907e+67,-0.00034957696417619823,-0.00023639662031983184,6.212806506653146e+48,-0.0010727956809494683,0.30352098118365667,-0.002501341534265192,-0.0010933714006964284,0.0010115453835730264
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,2,5.55,100.0,3,kappa_eq_G1;kappa_eq_G2a;m_eq_nonnegative;k_eq_G1;k_eq_G2a,2.9973334644239963e+63,1.002560037138007e+65,6.782158315394303e+66,-0.00017898457293521208,-0.00011234141582262209,3.1551576854993115e+48,-0.00041088046660344227,0.15093300585879382,-0.0012199043071372713,-0.00047097109108917325,0.0005935668651335202
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,2,5.55,100.0,4,kappa_eq_G1;kappa_eq_G2a;m_eq_nonnegative;k_eq_G1;k_eq_G2a,3.0606550563886655e+62,1.0053671801465873e+64,6.804702854675317e+65,-1.807675095432492e-05,-1.005717342973816e-05,3.1178300144754352e+47,-2.8740907045288135e-05,0.015131106802285627,-0.00011694421746406597,-6.12399486647424e-05,7.225040497534985e-05
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,2,5.55,100.0,5,kappa_eq_G1;kappa_eq_G2a;m_eq_nonnegative;k_eq_G1;k_eq_G2a,8.1530434175646e+60,2.6074418056784996e+62,1.7662070197287926e+64,-4.4854172071980485e-07,-2.5012892065708637e-07,7.949453881218374e+45,-2.2347894980599445e-07,0.0003922203167515804,-2.433769515435807e-06,-1.2928859072235622e-06,1.8980844637796815e-06
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,2,5.55,100.0,6,kappa_eq_G1;kappa_eq_G2a;m_eq_nonnegative;k_eq_G1;k_eq_G2a;shape_cycling_slack,5.381989372635633e+64,7.414606597240708e+65,2.811290258486695e+67,-0.005907284806123641,-0.008037390933263212,1.1453190244907969e+50,-0.09089896298744535,1.2502544129891238,-0.057294315615152386,-0.17099052883396917,-0.006993358768243113
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,2,5.55,100.0,7,kappa_eq_G1;kappa_eq_G2a,1.404864100337912e+65,1.382917092277441e+66,5.3814414770876636e+67,-0.003813875899551111,-0.005139006990470243,1.132817724460582e+50,0.03744115868717482,2.1833677687956263,0.03612804194178243,0.022736349544624723,0.006362882973559608
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,2,5.55,100.0,8,kappa_eq_G1;kappa_eq_G2a,7.95780045629504e+64,7.78378929511756e+65,3.0306975213443505e+67,-0.0014510264446746892,-0.0019294135985279592,5.273513747684218e+49,0.03793108688044593,1.212793632931584,0.03305980629824043,0.03437903443714417,0.006029483719338563
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,2,5.55,100.0,9,kappa_eq_G1;kappa_eq_G2a,3.532570979949283e+64,3.9166148140234163e+65,1.5087425204096466e+67,-0.0007888413220339566,-0.0009011387881407317,2.476066636217536e+49,0.014653537163376654,0.6078059521992192,0.012204756311242002,0.01090506505162555,0.003377248733737539
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,2,5.55,100.0,10,kappa_eq_G1;kappa_eq_G2a,3.4814341635946985e+63,3.9359555340833827e+64,1.5138324959258386e+66,-7.603504025390217e-05,-7.940946471059987e-05,2.3683118744862636e+48,0.0015356410232937536,0.06091770886679621,0.0012679888665594057,0.0009517223649907311,0.00041282415509535
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,2,5.55,100.0,11,kappa_eq_G1;kappa_eq_G2a,9.450370654687854e+61,1.017476530889072e+63,3.928887944503305e+64,-1.725306982419463e-06,-1.884966065201436e-06,6.007860357419417e+46,4.801037329390193e-05,0.0015730280677597045,4.100383466775512e-05,3.2029125098759295e-05,1.1302456688524089e-05
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,2,5.55,100.0,12,M_eq_mass_cap_slack;m_eq_upper_slack,4.660092615950512e+65,-2.493304230583474e+65,2.3482235798192558e+66,0.009886050544882388,0.0013375173838132948,9.327885679473468e+49,0.5515596472223131,-0.23568647357602696,0.5333862107308729,0.6316354034874677,0.013994409846613709
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,2,5.55,100.0,13,kappa_eq_G2a,1.2217288803036288e+65,2.9288730685483757e+65,5.26864441327195e+66,0.0006092304950254816,-0.0013676772542760137,4.994291740139032e+49,0.10665645602240537,0.49841592620944697,0.10019187452897192,0.13518863499828804,0.0014032174993227203
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,2,5.55,100.0,15,kappa_eq_G2a,3.5028315142362823e+64,8.130684263089927e+64,1.4759370556691983e+66,0.00030195105255480037,-0.00020056839966109484,1.2170364331477292e+49,0.0337078241830948,0.13588490457918811,0.030953631473907617,0.04286580311742666,0.0009281451398179819
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,2,5.55,100.0,16,kappa_eq_G2a,3.612515325806876e+63,8.059762849873838e+63,1.4798746923179838e+65,3.423331737189367e-05,-1.9847662420587975e-05,1.2270133654266391e+48,0.0035140303148731597,0.013501750164354422,0.0033027905394253333,0.004179288890360974,0.00011800485802857192
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,2,5.55,100.0,17,kappa_eq_G2a,9.952988141756166e+61,2.0343563845846443e+62,3.835397597468867e+63,9.891299354578684e-07,-4.1128228839595964e-07,3.261132494686708e+46,9.860363040407676e-05,0.0003430577746270688,9.088186966058675e-05,0.00012220646726656697,3.316330984078585e-06
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,2,5.55,300.0,0,M_eq_mass_cap_slack;kappa_eq_G2a;m_eq_upper_slack,4.534372026835746e+65,-2.611237730802807e+65,1.2184183903662351e+67,0.007130758082043375,-0.003112624782114306,1.3699474969228571e+50,0.4662985496529449,-0.18594513003045587,0.5032651157125381,0.3705927816240329,0.016855557498096918
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,2,5.55,300.0,1,M_eq_nonnegative;kappa_eq_G1;kappa_eq_G2a;m_eq_nonnegative;k_eq_G1;k_eq_G2a,-8.111440187107342e+62,3.6919806223021575e+65,2.42088672454305e+67,-0.0034384188615219423,-0.001966771320417063,3.750768803974316e+49,-0.05838429548297859,0.5954166414706178,-0.06987515061721199,-0.04661022645077571,0.002983049036024067
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,2,5.55,300.0,2,kappa_eq_G1;kappa_eq_G2a;m_eq_nonnegative;k_eq_G1;k_eq_G2a,2.5267416662719394e+63,2.0494298675594939e+65,1.3631070372404506e+67,-0.0017015499370660505,-0.0008960559308707208,1.9172115624885834e+49,-0.025613498883376412,0.32806168438608363,-0.0326399799627222,-0.018587233427283426,0.0022714819326550353
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,2,5.55,300.0,3,kappa_eq_G1;kappa_eq_G2a;m_eq_nonnegative;k_eq_G1;k_eq_G2a,1.5550625983883396e+63,1.0169827457983636e+65,6.783600586260339e+66,-0.0008747915198744089,-0.0004263091007007907,9.73588218959989e+48,-0.012653423134409189,0.16317554852659955,-0.0166681695669574,-0.008727521162300786,0.0014002766644249515
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,2,5.55,300.0,4,kappa_eq_G1;kappa_eq_G2a;m_eq_nonnegative;k_eq_G1;k_eq_G2a,1.7840988647781324e+62,1.0181327420626926e+64,6.805979410866927e+65,-8.872056724427255e-05,-3.797566662980375e-05,9.619826535564799e+47,-0.0012222274788227772,0.016324593374063116,-0.001678929080098433,-0.0008227396243282393,0.00018045329043223785
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,2,5.55,300.0,5,kappa_eq_G1;kappa_eq_G2a;m_eq_nonnegative;k_eq_G1;k_eq_G2a,5.5573328190720535e+60,2.633398911663425e+62,1.7664665907886417e+64,-2.2290941232698693e-06,-9.46761032072019e-07,2.4526257044781566e+46,-2.9692655249558527e-05,0.00042168949305133294,-4.132385582379204e-05,-1.9962273532443697e-05,4.770797977216575e-06
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,2,5.55,300.0,6,M_eq_nonnegative;kappa_eq_G1;kappa_eq_G2a;m_eq_nonnegative;k_eq_G1;k_eq_G2a;shape_cycling_slack,-9.606778860390267e+64,8.913483420543298e+65,2.826279026719721e+67,-0.027865537816152974,-0.029140308897161765,3.5368550048145725e+50,-0.6686406292729681,1.8279960792746466,-0.5623417035571853,-0.9225220903495747,-0.037140327333013756
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,2,5.55,300.0,7,kappa_eq_G1;kappa_eq_G2a;m_eq_nonnegative;k_eq_G1;k_eq_G2a,1.5705875781131432e+65,1.3663447444999178e+66,5.3797842423099114e+67,-0.022311355337879497,-0.01993984526817959,3.4953434195621766e+50,-0.29339756234813874,2.51420648983094,-0.3106078978774571,-0.3030870910121313,0.0035392228708506224
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,2,5.55,300.0,8,kappa_eq_G1;kappa_eq_G2a;m_eq_nonnegative;k_eq_G1;k_eq_G2a,1.1379079469102451e+65,7.441661393836818e+65,3.027276242331543e+67,-0.009629912845853187,-0.007742243104801636,1.6266454213735113e+50,-0.07780916969092054,1.3285338895029504,-0.10431827779505137,-0.057678458878936426,0.011014100975374044
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,2,5.55,300.0,9,kappa_eq_G1;kappa_eq_G2a;m_eq_nonnegative;k_eq_G1;k_eq_G2a,4.7270143466549816e+64,3.7971704773528465e+65,1.5075480770429407e+67,-0.004894397190696965,-0.003565019354128802,7.637862249995978e+49,-0.04608663426790648,0.6685461236305024,-0.06084971927392478,-0.03812526658719798,0.006888181299104172
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,2,5.55,300.0,10,kappa_eq_G1;kappa_eq_G2a;m_eq_nonnegative;k_eq_G1;k_eq_G2a,4.7944213993715315e+63,3.804656810505699e+64,1.5125195086900617e+66,-0.00047717488984810993,-0.0003140623539813108,7.304798018660486e+48,-0.0040583448959242464,0.06651169478601421,-0.005799492460174447,-0.003379720875381377,0.0009363811249323197
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,2,5.55,300.0,11,kappa_eq_G1;kappa_eq_G2a;m_eq_nonnegative;k_eq_G1;k_eq_G2a,1.3953498518327563e+62,9.724452522526748e+62,3.9243848166396654e+64,-1.1550363848143183e-05,-7.548457770963845e-06,1.8528575013425084e+47,-7.673261298938512e-05,0.0016977710540429915,-0.0001228212057439874,-5.9732550930777226e-05,2.6263316090390003e-05
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,2,5.55,300.0,12,M_eq_mass_cap_slack;kappa_eq_G2a;m_eq_upper_slack,1.1554180870395172e+66,-9.387392485028133e+65,1.6588147543747897e+66,0.02078098851799688,-0.0011242405968557227,2.868484723994392e+50,1.2855195965611534,-0.9696464229148674,1.2549467159809755,1.4632412779834167,0.026334742899566388
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,2,5.55,300.0,13,kappa_eq_G1;kappa_eq_G2a;shape_cycling_slack,2.465832512917886e+65,1.6847694359341185e+65,5.144234050010525e+66,-0.0026975617286688425,-0.006585621422861307,1.5394733456081515e+50,0.13647076711216094,0.4686016151196914,0.12563061279415005,0.1997419349782818,-0.0034341862013437807
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,2,5.55,300.0,15,kappa_eq_G1;kappa_eq_G2a,7.534213013796445e+64,4.099302763529764e+64,1.4356232406735967e+66,-0.0002317136778434973,-0.0011939537920029907,3.749818535091462e+49,0.05566144323620065,0.11393128552608228,0.0488482400842093,0.07932125637416595,0.0009258952149740832
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,2,5.55,300.0,16,kappa_eq_G1;kappa_eq_G2a,7.82609653117609e+63,3.846181644504625e+63,1.4377388802642917e+65,-1.4065444735089042e-05,-0.00011753036604546574,3.780234312782569e+48,0.005939687469257557,0.011076093009970025,0.0053899443595392775,0.007713503568005287,0.00016828674033400343
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,2,5.55,300.0,17,kappa_eq_G1;kappa_eq_G2a,2.182730641086823e+62,8.469245576734379e+61,3.716654414777746e+63,-1.3763863325304116e-07,-2.7880534423116636e-06,1.0046022395506073e+47,0.0001730924137972159,0.00026856899123392963,0.00015247313065012993,0.00023714677602816817,4.993681021388355e-06
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,2,2,5.55,300.0,12,M_eq_mass_cap_slack,2.7783714838355426e+65,-6.115830984685043e+64,2.5413356758639996e+66,0.00654954762741201,0.001733521467599242,4.3906010319635364e+49,0.19939082023044494,0.10480274128985431,0.19321582528388886,0.23958554930481513,0.006395471467533276
RECOMBINATION_WEIGHTED_AUDITOR,1,1,2,5.85,100.0,0,cycling_eq_slack;m_eq_nonnegative;k_eq_G1;k_eq_G2a;shape_cycling_slack,3.2302290194948546e+62,1.9770272367514953e+65,1.1094661456021366e+67,0.0033037989702632154,0.0014728931212408143,-2.809677966028437e+49,-0.34197517749381273,0.6346347570058171,-0.34353922424651356,-0.42538625901315164,-0.012261203718584024
RECOMBINATION_WEIGHTED_AUDITOR,1,1,2,5.85,100.0,1,cycling_eq_slack;shape_cycling_slack,5.273225142642341e+64,3.2659692313279577e+65,2.1200318813318537e+67,0.0028697212780237837,0.0008237118949552049,-1.923557246173327e+48,0.04677167458254042,0.5138337953729266,0.057762140074396215,0.0389140291857839,-0.0007778492678377838
RECOMBINATION_WEIGHTED_AUDITOR,1,1,2,5.85,100.0,2,cycling_eq_slack;shape_cycling_slack,2.6902312058720084e+64,1.8672992333798396e+65,1.1942482360864585e+67,0.0014780404277891471,0.0003872972982399693,-8.934250264211967e+47,0.025329987544761845,0.2903942112632296,0.031850009030885265,0.020029646555822775,-0.0005424454575974937
RECOMBINATION_WEIGHTED_AUDITOR,1,1,2,5.85,100.0,3,cycling_eq_slack;shape_cycling_slack,1.3110912214804972e+64,9.320937557514703e+64,5.943801071272683e+66,0.0007344507209815584,0.0001782511787175258,-4.67094774781679e+47,0.01232491402923798,0.14480440504184622,0.015900103875766017,0.009358821044430301,-0.0004478805461261646
RECOMBINATION_WEIGHTED_AUDITOR,1,1,2,5.85,100.0,4,cycling_eq_slack;shape_cycling_slack,1.3281279487400324e+63,9.33932631492676e+63,5.963478890884041e+65,7.781653915754608e-05,1.6004925918899093e-05,-5.756798476529679e+46,0.0012055632578778315,0.014559723495139275,0.0016523806472475912,0.0008208453254630095,-8.781835383877526e-05
RECOMBINATION_WEIGHTED_AUDITOR,1,1,2,5.85,100.0,5,cycling_eq_slack;shape_cycling_slack,3.396692666572426e+61,2.429173951523767e+62,1.5479304989382733e+64,1.9958045999160287e-06,4.0334309029860357e-07,-1.475489955448903e+45,3.094681952457999e-05,0.0003782567845391105,4.2574487401605176e-05,2.089035159271932e-05,-2.31836216491614e-06
RECOMBINATION_WEIGHTED_AUDITOR,1,1,2,5.85,100.0,6,cycling_eq_slack,6.109610552984253e+65,1.8965471309579928e+65,2.4117533816668265e+67,0.02766123875983329,0.014412225975504912,-1.3539600193659682e+49,0.5004700759165007,0.6827491679392926,0.4539223059579301,0.5860286541248415,0.0633663466998875
RECOMBINATION_WEIGHTED_AUDITOR,1,1,2,5.85,100.0,7,cycling_eq_slack,4.753881199226798e+65,1.0582352791227314e+66,4.6893399575685924e+67,0.023629867742813147,0.009270252696458172,-1.325943348692737e+49,0.422416316186342,1.844105016784138,0.454775917626682,0.4376938380741033,0.01745415322901228
RECOMBINATION_WEIGHTED_AUDITOR,1,1,2,5.85,100.0,8,cycling_eq_slack,2.189631592321183e+65,6.447494602242439e+65,2.645839435012274e+67,0.011329837782043856,0.0037850820079184102,-6.295740121189e+48,0.20070952957868643,1.0757596992894713,0.23152773959411294,0.18299083142186606,0.004047119859980491
RECOMBINATION_WEIGHTED_AUDITOR,1,1,2,5.85,100.0,9,cycling_eq_slack,1.0401082789930128e+65,3.2584084733074985e+65,1.3172751092431237e+67,0.005480112433100183,0.0017004417780759644,-3.081331656632204e+48,0.09698611742073901,0.538285874730941,0.1149642519363923,0.08523323617873996,0.0006081515019457501
RECOMBINATION_WEIGHTED_AUDITOR,1,1,2,5.85,100.0,10,cycling_eq_slack;shape_cycling_slack,9.594408295813922e+63,3.353398404578877e+64,1.3225055464609392e+66,0.0005264209638828504,0.00014406932470782343,-3.457526524906724e+47,0.008752914181021284,0.0549859550614587,0.010937426165980103,0.0072478778307081245,-0.00022835538072669276
RECOMBINATION_WEIGHTED_AUDITOR,1,1,2,5.85,100.0,11,cycling_eq_slack;shape_cycling_slack,2.4607428698625347e+62,8.733657752300667e+62,3.4329897022586625e+64,1.3591361702041349e-05,3.6155109037862497e-06,-9.002039660359271e+45,0.00022521429216625828,0.0014291910746104667,0.0002840658657757094,0.00018367706156835765,-7.007950701752195e-06
RECOMBINATION_WEIGHTED_AUDITOR,1,1,2,5.85,100.0,12,cycling_eq_slack;m_eq_nonnegative;k_eq_G1;k_eq_G2a,1.8255276401769263e+65,2.3078542601408556e+64,2.2881550877859245e+66,0.010454085218145406,0.006403680096826028,-2.8683657211662253e+49,-0.164755954730091,0.4686556888296659,-0.20617334050831976,-0.1731408374153381,0.014683909322198901
RECOMBINATION_WEIGHTED_AUDITOR,1,1,2,5.85,100.0,13,cycling_eq_slack,1.9226271638700628e+65,2.016353254163007e+65,4.540513633160822e+66,0.008801264379957293,0.004418968461727572,-4.241125612349212e+48,0.16147180933739497,0.42066479298504894,0.1506301850849492,0.18621694317351084,0.018216976085204645
RECOMBINATION_WEIGHTED_AUDITOR,1,1,2,5.85,100.0,14,cycling_eq_slack;m_eq_nonnegative;k_eq_G1;k_eq_G2a;shape_cycling_slack,2.2569983922786784e+64,1.9926720876508535e+65,2.642855348472027e+66,0.0013197592867206854,0.0007525516489576123,-3.507353082693434e+48,-0.013148161322679309,0.3409983558269542,-0.01675720694681511,-0.004128309956513167,-0.0012924012633800837
RECOMBINATION_WEIGHTED_AUDITOR,1,1,2,5.85,100.0,15,cycling_eq_slack,4.541081712395416e+64,6.49929060093639e+64,1.2811155280065265e+66,0.0021228668614313067,0.0009958985270406724,-1.0208650457439949e+48,0.03920541412708873,0.12395875895268207,0.03823947086224433,0.04350338842803492,0.0036919930889141653
RECOMBINATION_WEIGHTED_AUDITOR,1,1,2,5.85,100.0,16,cycling_eq_slack,4.5144525033098e+63,6.562705878634685e+63,1.2858017515782778e+65,0.00021511212131146133,9.679223270766366e-05,-1.1491948788338056e+47,0.0038771546896036674,0.012493628252934447,0.003879014697993687,0.0043018305943779,0.0002948052175217059
RECOMBINATION_WEIGHTED_AUDITOR,1,1,2,5.85,100.0,17,cycling_eq_slack,1.1932758039751998e+62,1.6819101686544942e+62,3.335275064874946e+63,5.704410150828039e-06,2.544941850392293e-06,-3.080352573675327e+45,0.0001016615830968917,0.00032325827319109387,0.00010218579389141143,0.00011089703416024152,7.912503649844542e-06
RECOMBINATION_WEIGHTED_AUDITOR,1,1,2,5.85,300.0,0,M_eq_nonnegative;cycling_eq_slack;m_eq_nonnegative;k_eq_G1;k_eq_G2a;shape_cycling_slack,-1.8213239073782233e+65,3.8015813731492135e+65,1.127711686966114e+67,0.0031600578707636166,0.0009188798905399294,-9.40820656239155e+49,-1.333518332010088,1.6261779115220925,-1.3274859533536612,-1.6211940433424123,-0.06699337131732785
RECOMBINATION_WEIGHTED_AUDITOR,1,1,2,5.85,300.0,1,cycling_eq_slack;shape_cycling_slack,1.3616551499062344e+65,2.431636595685958e+65,2.1116885549754336e+67,0.007665858010094238,0.002212784247714356,-7.001442717649833e+48,0.10438957491087829,0.4562158950445887,0.13372593777885602,0.09255416987061055,-0.006790845946768334
RECOMBINATION_WEIGHTED_AUDITOR,1,1,2,5.85,300.0,2,cycling_eq_slack;shape_cycling_slack,7.025237095427423e+64,1.4337986444242982e+65,1.189913230196903e+67,0.0039772870329297895,0.0010510539947869448,-3.269713933879601e+48,0.058980815527419295,0.25674338328057217,0.07646156295182524,0.04977265211214464,-0.0037932096949820776
RECOMBINATION_WEIGHTED_AUDITOR,1,1,2,5.85,300.0,3,cycling_eq_slack;shape_cycling_slack,3.4227134062474805e+64,7.20931537274772e+64,5.922684849425013e+66,0.001977363821602995,0.00048460216438244276,-1.6923599437020527e+48,0.028667578359071657,0.12846174071201252,0.03826018414411765,0.02341399749877329,-0.0024206710777248466
RECOMBINATION_WEIGHTED_AUDITOR,1,1,2,5.85,300.0,4,cycling_eq_slack;shape_cycling_slack,3.44423243000516e+63,7.223221833661632e+63,5.942317846071389e+65,0.00020905986765907858,4.339225859766939e-05,-2.0414405745356432e+47,0.0027366128040950933,0.013028673948922013,0.003937163703523542,0.002032028591694076,-0.0003807634195989399
RECOMBINATION_WEIGHTED_AUDITOR,1,1,2,5.85,300.0,5,cycling_eq_slack;shape_cycling_slack,8.814758947754356e+61,1.887367323405574e+62,1.5425124326570914e+64,5.3645697086222356e-06,1.094788821539518e-06,-5.2286378187053056e+45,7.043527319738031e-05,0.0003387683308663102,0.00010168299641838646,5.194618533330624e-05,-9.953419731414994e-06
RECOMBINATION_WEIGHTED_AUDITOR,1,1,2,5.85,300.0,6,M_eq_mass_cap_slack;cycling_eq_slack,1.5554787650084128e+66,-7.548629966141883e+65,2.3173016106958277e+67,0.07247019663728098,0.03813432469516401,-5.475101506656799e+49,1.0479666383119217,0.13525260554387164,0.9174058342560044,1.2770546938953935,0.1427808713919918
RECOMBINATION_WEIGHTED_AUDITOR,1,1,2,5.85,300.0,7,cycling_eq_slack,1.2279580575919124e+66,3.056653414534987e+65,4.614082963801669e+67,0.06283416499079235,0.024901649383525667,-5.041792224948555e+49,0.9440620820761139,1.3224592508943662,1.0257996176147843,1.0407099495134582,0.014886446542437204
RECOMBINATION_WEIGHTED_AUDITOR,1,1,2,5.85,300.0,8,cycling_eq_slack;shape_cycling_slack,5.688809689650652e+65,2.948316504912971e+65,2.6108476540389793e+67,0.03031335451128696,0.010193704978086662,-2.3686969502521903e+49,0.45878783570809584,0.8176813931600619,0.5405284894767897,0.4403707818852632,-0.005033121702643695
RECOMBINATION_WEIGHTED_AUDITOR,1,1,2,5.85,300.0,9,cycling_eq_slack;shape_cycling_slack,2.711070465000441e+65,1.5874462873000704e+65,1.3005654873830494e+67,0.014703352780858171,0.004598070125456731,-1.1501286235962615e+49,0.2243475657638208,0.41092442638785925,0.2722029019916907,0.20875486922040093,-0.006336857042622934
