interval_index,node_index,fraction,group,component,owner_total_s_inv_cMpc3,allocation_sum_relative_residual,minimum_allocation,negative_allocation_count,zero_support_nonzero_allocation_count,support_count,allocation_sha256
3,4,0.1464466094067262,G1,EFFECTIVE_HI_SUBGRID,2.7109587125484226e+50,0.0,6.483808245310806e-166,0,0,46080,0177f9492c6515a3978481f9be91644ee9e105d6ed09ce733dfda1a8ed55dac3
3,4,0.1464466094067262,G1,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
3,4,0.1464466094067262,G1,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
3,4,0.1464466094067262,G1,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
3,4,0.1464466094067262,G2a,EFFECTIVE_HI_SUBGRID,1.056854148002297e+50,0.0,2.4526761725202535e-166,0,0,46080,06d35a1e4b88d6969bfa836b9e36b0659671fb32a84c28c3520c853b01361199
3,4,0.1464466094067262,G2a,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
3,4,0.1464466094067262,G2a,EXPLICIT_HEI_ATOMIC,3.719904953552257e+48,0.0,5.675380494548969e-167,0,0,46080,1998301f545ff909019253bf61eb24059d029732d66393b28653614971322b21
3,4,0.1464466094067262,G2a,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
3,4,0.1464466094067262,G2b,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
3,4,0.1464466094067262,G2b,EXPLICIT_HI_ATOMIC,4.960141901735102e+48,0.0,1.1413612557455376e-167,0,0,46080,1c2bea80057cb51b756e597388094aad6b518eaa5a2e7eeabd9e539eac0051d5
3,4,0.1464466094067262,G2b,EXPLICIT_HEI_ATOMIC,3.777361379570333e+48,0.0,5.763040551346414e-167,0,0,46080,2343ddd59c3ff4eb58dc3c78fd44df5d01afcb2d159d79e25d731e872a9834df
3,4,0.1464466094067262,G2b,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
