interval_index,node_index,fraction,z_eval,weight_sum,mass_density_sum,mass_xHII,target_xHII,mass_xHeII,target_xHeII,mass_xHeIII,target_xHeIII,temperature_weighted_mean,target_T_K
2,16,1.0,5.7,0.9999999999999999,0.9999999999999998,0.9998346829564252,0.9998346829564252,0.9974425802219389,0.9974425802219388,0.0024361751693626255,0.0024361751693627,14373.579756777182,14373.579756776948
3,0,0.0,5.7,0.9999999999999999,0.9999999999999998,0.9998346829564252,0.9998346829564252,0.9974425802219384,0.9974425802219388,0.002436175169362843,0.0024361751693627,15031.811662436703,15031.811662436809
3,1,0.0096073597983847,5.699039264020162,0.9999999999999999,0.9999999999999998,0.9998368979519496,0.9998368979519496,0.997446096169415,0.9974460961694148,0.002435045838859594,0.0024350458388597,15029.363276550343,15029.363276550412
3,2,0.0380602337443566,5.6961939766255645,0.9999999999999999,0.9999999999999997,0.9998451568172554,0.9998451568172554,0.9974527397981947,0.9974527397981948,0.002431703480539986,0.0024317034805399,15022.034787057306,15022.034787057324
3,3,0.0842651938487273,5.691573480615127,0.9999999999999999,0.9999999999999997,0.9998585445790915,0.9998585445790916,0.997462334335362,0.9974623343353618,0.002426282842547793,0.0024262828425479,15009.853847121927,15009.85384711728
3,4,0.1464466094067262,5.685355339059328,0.9999999999999999,0.9999999999999998,0.9998730201453871,0.9998730201453871,0.9974748236213883,0.997474823621388,0.002419001526641414,0.0024190015266416,14992.97097413028,14992.970974130283
3,5,0.2222148834901988,5.67777851165098,0.9999999999999999,0.9999999999999999,0.999886250271476,0.999886250271476,0.9974893733678611,0.9974893733678608,0.002410150111693571,0.0024101501116937,14971.838939416117,14971.838939416097
3,6,0.3086582838174551,5.669134171618254,0.9999999999999999,0.9999999999999997,0.9998975835741936,0.9998975835741936,0.9975051807233952,0.9975051807233952,0.0024000793285132373,0.0024000793285133,14947.208143106964,14947.208143106782
3,7,0.4024548389919358,5.659754516100806,0.9999999999999999,0.9999999999999997,0.9999069940898196,0.9999069940898196,0.997521523071719,0.9975215230717188,0.0023891850058606594,0.0023891850058608,14920.050790846457,14920.050790845728
3,8,0.4999999999999999,5.65,0.9999999999999999,0.9999999999999996,0.999914670941048,0.999914670941048,0.9975377695243164,0.9975377695243162,0.0023778915697422374,0.0023778915697423,14891.482239906361,14891.48223990434
3,9,0.5975451610080641,5.640245483899194,0.9999999999999999,0.9999999999999998,0.9999208585061268,0.9999208585061268,0.9975533763478224,0.9975533763478224,0.002366634902559222,0.0023666349025592,14862.687383897262,14862.68738389298
3,10,0.6913417161825448,5.630865828381745,0.9999999999999999,0.9999999999999999,0.9999257898044531,0.999925789804453,0.9975678739747534,0.9975678739747535,0.0023558453358313485,0.0023558453358313,14834.855178082855,14834.855178090129
3,11,0.777785116509801,5.62222148834902,0.9999999999999999,0.9999999999999999,0.9999296631578667,0.9999296631578666,0.9975808559574999,0.9975808559575,0.0023459314671346104,0.0023459314671345,14809.122252104768,14809.122252107962
3,12,0.8535533905932737,5.614644660940672,0.9999999999999999,0.9999999999999997,0.9999326375262387,0.9999326375262388,0.9975919733670495,0.9975919733670492,0.0023372653725318316,0.0023372653725321,14786.525503122533,14786.525503122522
3,13,0.9157348061512728,5.608426519384873,0.9999999999999999,0.9999999999999998,0.999934834872079,0.999934834872079,0.9976009341229596,0.9976009341229596,0.0023301696489497355,0.0023301696489497,14767.963280719294,14767.963280719288
3,14,0.9619397662556434,5.603806023374435,0.9999999999999999,0.9999999999999996,0.9999363444724976,0.9999363444724976,0.9976075054247042,0.9976075054247044,0.002324906585834064,0.0023249065858339,14754.164682950095,14754.164682950097
3,15,0.9903926402016152,5.600960735979838,0.9999999999999999,1.0,0.9999372269492641,0.999937226949264,0.997611517350059,0.9976115173500592,0.002321669648065744,0.0023216696480655,14745.666439407654,14745.66643940765
3,16,1.0,5.6,0.9999999999999999,0.9999999999999998,0.9999375172977732,0.9999375172977732,0.9976128662714545,0.9976128662714544,0.002320577363058459,0.0023205773630585,14742.796866464032,14742.796866464036
4,0,0.0,5.6,0.9999999999999999,0.9999999999999998,0.9999375172977732,0.9999375172977732,0.9976128662714545,0.9976128662714544,0.0023205773630585,0.0023205773630585,15428.40098178581,15428.400981778585
4,1,0.0096073597983847,5.599039264020162,0.9999999999999999,0.9999999999999996,0.9999392428844766,0.9999392428844764,0.9976156873918003,0.9976156873918004,0.002319531065141162,0.0023195310651411,15425.202080304938,15425.202080297278
4,2,0.0380602337443566,5.596193976625564,0.9999999999999999,0.9999999999999998,0.9999396218070832,0.9999396218070832,0.9976191823171575,0.9976191823171572,0.0023164341625171517,0.0023164341625173,15415.66895541559,15415.668955422028
4,3,0.0842651938487273,5.591573480615127,0.9999999999999999,0.9999999999999998,0.9999387318003856,0.9999387318003856,0.9976241116512119,0.997624111651212,0.0023114107431107286,0.0023114107431105,15400.240066950588,15400.24006695452
4,4,0.1464466094067262,5.585355339059327,0.9999999999999999,0.9999999999999998,0.9999374683769331,0.9999374683769332,0.9976307001148856,0.9976307001148854,0.0023046614781534313,0.0023046614781536,15379.624701828923,15379.624701829009
4,5,0.2222148834901988,5.57777851165098,0.9999999999999999,0.9999999999999998,0.9999359143688135,0.9999359143688136,0.9976386822061427,0.9976386822061424,0.0022964547813448134,0.002296454781345,15354.735614181012,15354.735614181003
4,6,0.3086582838174551,5.569134171618254,0.9999999999999999,1.0,0.9999341276543867,0.9999341276543868,0.9976477319982308,0.9976477319982308,0.0022871151432931843,0.0022871151432932,15326.647949911083,15326.64794991107
4,7,0.4024548389919358,5.559754516100806,0.9999999999999999,0.9999999999999997,0.9999321799777093,0.9999321799777094,0.9976574891752188,0.997657489175219,0.0022770092871318,0.0022770092871316,15296.539756083792,15296.5397560838
4,8,0.4999999999999999,5.55,0.9999999999999999,0.9999999999999999,0.9999301538927816,0.9999301538927816,0.9976675744856093,0.9976675744856092,0.002266530881869785,0.0022665308818698,15265.631227956397,15265.631227956395
4,9,0.5975451610080641,5.540245483899193,0.9999999999999999,1.0,0.9999281371935422,0.9999281371935422,0.9976776039178978,0.9976776039178976,0.002256084584927923,0.0022560845849282,15235.128326336675,15235.128326336688
4,10,0.6913417161825448,5.530865828381746,0.9999999999999999,0.9999999999999998,0.9999262161044973,0.9999262161044972,0.9976872015825287,0.997687201582529,0.0022460701611808284,0.0022460701611806,15206.174478496376,15206.17447849637
4,11,0.777785116509801,5.52222148834902,0.9999999999999999,0.9999999999999997,0.9999244688006916,0.9999244688006916,0.9976960115799757,0.997696011579976,0.0022368673494188133,0.0022368673494187,15179.812267568328,15179.812267568332
4,12,0.8535533905932737,5.5146446609406725,0.9999999999999999,0.9999999999999998,0.999922960711858,0.999922960711858,0.9977037091619202,0.99770370916192,0.002228822031814864,0.0022288220318149,15156.955206399645,15156.955206399649
4,13,0.9157348061512728,5.508426519384873,0.9999999999999999,0.9999999999999999,0.99992174236998,0.99992174236998,0.9977100112635984,0.9977100112635984,0.0022222341262217327,0.0022222341262217,15138.368340471956,15138.368340471943
4,14,0.9619397662556434,5.503806023374436,0.9999999999999999,0.9999999999999996,0.9999208496636395,0.9999208496636396,0.9977146861689754,0.997714686168975,0.0022173474852215415,0.0022173474852217,15124.65575338955,15124.655753387447
4,15,0.9903926402016152,5.500960735979838,0.9999999999999999,1.0000000000000002,0.9999203056775405,0.9999203056775404,0.9977175618334416,0.9977175618334412,0.002214341967602434,0.0022143419676026,15116.25299764814,15116.252997644498
4,16,1.0,5.5,0.9999999999999999,0.9999999999999998,0.9999201230238027,0.9999201230238028,0.9977185323140938,0.997718532314094,0.0022133277594347227,0.0022133277594345,15113.422814282756,15113.422814278609
