interval_index,node_index,fraction,z_eval,group,node_count,q_sha256,tau_sha256,q_min,q_max,q_sum
0,10,0.6913417161825448,5.930865828381746,G3,46080,6531728e6a343c09ceeb7108669b998800f4ec2481ee8dab756433ee65857873,c7f911278995800a928904297d1495728cbd1314790f0b06d3d9a9c29c8db672,6.845832031255607e-215,0.005995478638273675,1.0
0,11,0.777785116509801,5.92222148834902,G1,46080,729e9098a8bb24500e8c0ccbdb93da72f224430fe87b2e589bdfc0fecaabfb45,5e2cd89c3a5104c669149c13d390bfdc8d34d55782c7d695efe2b6fd95efd1e7,2.409848043663492e-216,0.004241787229917607,1.0
0,11,0.777785116509801,5.92222148834902,G2a,46080,f2a6512f08e04c99f7ddcc4d6873e107034e1a6d11b4f9b2e059e301bf62f32e,47832db5c4cd99646144b4f7ae6737b90b799412f2897f41035959ccc109b594,8.772557109463205e-216,0.004697301376064896,1.0
0,11,0.777785116509801,5.92222148834902,G2b,46080,7f189af26d2d7d041c4a445f5b816286c6242576c6fd1c8a5368918ec3c15644,3a3f3ee37e879b9b88f0f858e29eedbb1dc00ef934c5f2ed0daca4bd2926bdb4,1.0268383617251315e-215,0.004804389430450727,1.0
0,11,0.777785116509801,5.92222148834902,G3,46080,505857f89178271d71064e2d7e16015db2813fad943b49b2781a9c6a12fbec5d,c3f46e876e6da1eadba85702ed677d258dc7c6c0dc6ac1518677373d8ce8777e,6.840516435690426e-215,0.005992217841236175,1.0
0,12,0.8535533905932737,5.914644660940673,G1,46080,551a43b50b96904bc951e97c0e727713a88dbba4929cd3c3de863d8e373936b8,32f330e74ca014ce1c1bf109e2351b928cecbd6182c22c907ebcc15d723f4819,2.4064248009063372e-216,0.0042377261965633704,1.0
0,12,0.8535533905932737,5.914644660940673,G2a,46080,ec90cac9936248ba41fed5860d3f8e827f88281d0940105f3d7ba3a558803779,b6954fd1d4b6991b33b9bb4c291edfb325c6f20ee4f8fa3e547669ee2ecc903e,8.650765670754954e-216,0.004685601029295784,1.0
0,12,0.8535533905932737,5.914644660940673,G2b,46080,07c9caa88ef081ffe99b0ebd669c8d4ef5d68c4b470ae0f1d3fa55a300b05239,d19a6f141dfb5804288849f1a732e0edca870c65f58016aece8ac5677a5c768a,1.0148195792999106e-215,0.004793004081036109,1.0
0,12,0.8535533905932737,5.914644660940673,G3,46080,187afa3e25fbb71baf30f320d782306a107727d26c6ad2a87e539fbeeea03440,03d42167525abf772ad5b380619749089b8e405a32df97474fae033bb61d8741,6.835854942443677e-215,0.0059893541883552,1.0
0,13,0.9157348061512728,5.908426519384873,G1,46080,fd9f55b2b5374c0e4cc4d150bc6e1e46a55605766fd7922de6cc4f87b3d21bf0,1e857e7bc63d642708ed73252a357dcd9e2963625aef2e5ac2fb2e077b974f7d,2.4036136860682715e-216,0.004234388739017361,1.0
