interval_index,node_index,fraction,z_snapshot,group,component,conditioned_kappa_cMpc_inv,authoritative_kappa_cMpc_inv,owner_current_s_inv_cMpc3,authoritative_current_s_inv_cMpc3,conditioned_fraction,raw_component_kappa_cMpc_inv
2,11,0.777785116509801,5.72222148834902,G1,EFFECTIVE_HI_SUBGRID,0.1078046824451965,0.1078046824451965,3.2954721360241244e+50,3.2954721360241244e+50,1.0,0.107706690923372
2,11,0.777785116509801,5.72222148834902,G1,EXPLICIT_HI_ATOMIC,0.0,0.1078046824451965,0.0,3.2954721360241244e+50,0.0,0.0
2,11,0.777785116509801,5.72222148834902,G1,EXPLICIT_HEI_ATOMIC,0.0,0.1078046824451965,0.0,3.2954721360241244e+50,0.0,0.0
2,11,0.777785116509801,5.72222148834902,G1,EXPLICIT_HEII_ATOMIC,0.0,0.1078046824451965,0.0,3.2954721360241244e+50,0.0,0.0
2,11,0.777785116509801,5.72222148834902,G2a,EFFECTIVE_HI_SUBGRID,0.05419173107298864,0.0554952886069247,1.715266386066779e+50,1.756526341709331e+50,0.97651048284172,0.054183813909787
2,11,0.777785116509801,5.72222148834902,G2a,EXPLICIT_HI_ATOMIC,0.0,0.0554952886069247,0.0,1.756526341709331e+50,0.0,0.0
2,11,0.777785116509801,5.72222148834902,G2a,EXPLICIT_HEI_ATOMIC,0.0013035575339360576,0.0554952886069247,4.125995564255211e+48,1.756526341709331e+50,0.023489517158279984,0.0013033670901629107
2,11,0.777785116509801,5.72222148834902,G2a,EXPLICIT_HEII_ATOMIC,0.0,0.0554952886069247,0.0,1.756526341709331e+50,0.0,0.0
2,11,0.777785116509801,5.72222148834902,G2b,EFFECTIVE_HI_SUBGRID,0.0,0.0014366858970732,0.0,9.419999113399075e+48,0.0,0.0
2,11,0.777785116509801,5.72222148834902,G2b,EXPLICIT_HI_ATOMIC,0.0008407559469530405,0.0014366858970732,5.5126317387934355e+48,9.419999113399075e+48,0.5852051228913842,0.0008407559469523918
2,11,0.777785116509801,5.72222148834902,G2b,EXPLICIT_HEI_ATOMIC,0.0005959299501201596,0.0014366858970732,3.90736737460564e+48,9.419999113399075e+48,0.41479487710861584,0.0005959299501196997
2,11,0.777785116509801,5.72222148834902,G2b,EXPLICIT_HEII_ATOMIC,0.0,0.0014366858970732,0.0,9.419999113399075e+48,0.0,0.0
2,11,0.777785116509801,5.72222148834902,G3,EFFECTIVE_HI_SUBGRID,0.0,1.81153566969706,0.0,0.0,0.0,0.0
2,11,0.777785116509801,5.72222148834902,G3,EXPLICIT_HI_ATOMIC,0.0002525025703815951,1.81153566969706,0.0,0.0,0.00013938592245540528,0.00025250257038159573
2,11,0.777785116509801,5.72222148834902,G3,EXPLICIT_HEI_ATOMIC,0.0002450061021946905,1.81153566969706,0.0,0.0,0.00013524773831015012,0.00024500610219469116
2,11,0.777785116509801,5.72222148834902,G3,EXPLICIT_HEII_ATOMIC,1.8110381610244837,1.81153566969706,0.0,0.0,0.9997253663392345,1.8110381610244886
2,12,0.8535533905932737,5.714644660940673,G1,EFFECTIVE_HI_SUBGRID,0.1120289801896744,0.1120289801896744,3.2943972788283086e+50,3.2943972788283086e+50,1.0,0.1119244871918734
2,12,0.8535533905932737,5.714644660940673,G1,EXPLICIT_HI_ATOMIC,0.0,0.1120289801896744,0.0,3.2943972788283086e+50,0.0,0.0
2,12,0.8535533905932737,5.714644660940673,G1,EXPLICIT_HEI_ATOMIC,0.0,0.1120289801896744,0.0,3.2943972788283086e+50,0.0,0.0
2,12,0.8535533905932737,5.714644660940673,G1,EXPLICIT_HEII_ATOMIC,0.0,0.1120289801896744,0.0,3.2943972788283086e+50,0.0,0.0
2,12,0.8535533905932737,5.714644660940673,G2a,EFFECTIVE_HI_SUBGRID,0.056599800284269725,0.0579219348680472,1.7197719924451646e+50,1.7599447495221107e+50,0.9771738532770108,0.0565911746795951
2,12,0.8535533905932737,5.714644660940673,G2a,EXPLICIT_HI_ATOMIC,0.0,0.0579219348680472,0.0,1.7599447495221107e+50,0.0,0.0
2,12,0.8535533905932737,5.714644660940673,G2a,EXPLICIT_HEI_ATOMIC,0.001322134583777472,0.0579219348680472,4.0172757076946256e+48,1.7599447495221107e+50,0.022826146722989247,0.0013219330952529715
2,12,0.8535533905932737,5.714644660940673,G2a,EXPLICIT_HEII_ATOMIC,0.0,0.0579219348680472,0.0,1.7599447495221107e+50,0.0,0.0
2,12,0.8535533905932737,5.714644660940673,G2b,EFFECTIVE_HI_SUBGRID,0.0,0.0014739799965197,0.0,9.843029504920992e+48,0.0,0.0
2,12,0.8535533905932737,5.714644660940673,G2b,EXPLICIT_HI_ATOMIC,0.0008695612341768473,0.0014739799965197,5.806806676174473e+48,9.843029504920992e+48,0.58994100071237,0.0008695612341779644
2,12,0.8535533905932737,5.714644660940673,G2b,EXPLICIT_HEI_ATOMIC,0.0006044187623428526,0.0014739799965197,4.036222828746518e+48,9.843029504920992e+48,0.41005899928763007,0.000604418762343629
2,12,0.8535533905932737,5.714644660940673,G2b,EXPLICIT_HEII_ATOMIC,0.0,0.0014739799965197,0.0,9.843029504920992e+48,0.0,0.0
2,12,0.8535533905932737,5.714644660940673,G3,EFFECTIVE_HI_SUBGRID,0.0,1.8115617922627756,0.0,0.0,0.0,0.0
2,12,0.8535533905932737,5.714644660940673,G3,EXPLICIT_HI_ATOMIC,0.0002611536053120075,1.8115617922627756,0.0,0.0,0.00014415936924006727,0.0002611536053120083
2,12,0.8535533905932737,5.714644660940673,G3,EXPLICIT_HEI_ATOMIC,0.0002484961278173828,1.8115617922627756,0.0,0.0,0.00013717231665997582,0.0002484961278173835
2,12,0.8535533905932737,5.714644660940673,G3,EXPLICIT_HEII_ATOMIC,1.8110521425296462,1.8115617922627756,0.0,0.0,0.9997186683141,1.8110521425296513
2,13,0.9157348061512728,5.708426519384873,G1,EFFECTIVE_HI_SUBGRID,0.1157516880263658,0.1157516880263658,3.2936743887987776e+50,3.2936743887987776e+50,1.0,0.1156416495316502
2,13,0.9157348061512728,5.708426519384873,G1,EXPLICIT_HI_ATOMIC,0.0,0.1157516880263658,0.0,3.2936743887987776e+50,0.0,0.0
2,13,0.9157348061512728,5.708426519384873,G1,EXPLICIT_HEI_ATOMIC,0.0,0.1157516880263658,0.0,3.2936743887987776e+50,0.0,0.0
2,13,0.9157348061512728,5.708426519384873,G1,EXPLICIT_HEII_ATOMIC,0.0,0.1157516880263658,0.0,3.2936743887987776e+50,0.0,0.0
2,13,0.9157348061512728,5.708426519384873,G2a,EFFECTIVE_HI_SUBGRID,0.05873796276263415,0.0600758867689003,1.723560907513846e+50,1.7628199046932919e+50,0.9777294339172574,0.0587287150317947
2,13,0.9157348061512728,5.708426519384873,G2a,EXPLICIT_HI_ATOMIC,0.0,0.0600758867689003,0.0,1.7628199046932919e+50,0.0,0.0
2,13,0.9157348061512728,5.708426519384873,G2a,EXPLICIT_HEI_ATOMIC,0.0013379240062661548,0.0600758867689003,3.925899717944594e+48,1.7628199046932919e+50,0.022270566082742582,0.0013377133629187922
2,13,0.9157348061512728,5.708426519384873,G2a,EXPLICIT_HEII_ATOMIC,0.0,0.0600758867689003,0.0,1.7628199046932919e+50,0.0,0.0
2,13,0.9157348061512728,5.708426519384873,G2b,EFFECTIVE_HI_SUBGRID,0.0,0.0015062635749737,0.0,1.0206059359480351e+49,0.0,0.0
2,13,0.9157348061512728,5.708426519384873,G2b,EXPLICIT_HI_ATOMIC,0.0008946297047818294,0.0015062635749737,6.06178362370421e+48,1.0206059359480351e+49,0.5939396793801178,0.000894629704783618
2,13,0.9157348061512728,5.708426519384873,G2b,EXPLICIT_HEI_ATOMIC,0.0006116338701918706,0.0015062635749737,4.144275735776141e+48,1.0206059359480351e+49,0.4060603206198822,0.0006116338701930935
2,13,0.9157348061512728,5.708426519384873,G2b,EXPLICIT_HEII_ATOMIC,0.0,0.0015062635749737,0.0,1.0206059359480351e+49,0.0,0.0
2,13,0.9157348061512728,5.708426519384873,G3,EFFECTIVE_HI_SUBGRID,0.0,1.8115836373530383,0.0,0.0,0.0,0.0
2,13,0.9157348061512728,5.708426519384873,G3,EXPLICIT_HI_ATOMIC,0.00026868236949905566,1.8115836373530383,0.0,0.0,0.00014831353295486588,0.00026868236949905653
2,13,0.9157348061512728,5.708426519384873,G3,EXPLICIT_HEI_ATOMIC,0.00025146249232172845,1.8115836373530383,0.0,0.0,0.00013880810531560563,0.00025146249232172927
2,13,0.9157348061512728,5.708426519384873,G3,EXPLICIT_HEII_ATOMIC,1.8110634924912175,1.8115836373530383,0.0,0.0,0.9997128783617295,1.8110634924912232
2,14,0.9619397662556434,5.703806023374436,G1,EFFECTIVE_HI_SUBGRID,0.1186831683597005,0.1186831683597005,3.293229425114014e+50,3.293229425114014e+50,1.0,0.1185688946159623
2,14,0.9619397662556434,5.703806023374436,G1,EXPLICIT_HI_ATOMIC,0.0,0.1186831683597005,0.0,3.293229425114014e+50,0.0,0.0
2,14,0.9619397662556434,5.703806023374436,G1,EXPLICIT_HEI_ATOMIC,0.0,0.1186831683597005,0.0,3.293229425114014e+50,0.0,0.0
2,14,0.9619397662556434,5.703806023374436,G1,EXPLICIT_HEII_ATOMIC,0.0,0.1186831683597005,0.0,3.293229425114014e+50,0.0,0.0
2,14,0.9619397662556434,5.703806023374436,G2a,EFFECTIVE_HI_SUBGRID,0.06043205032508461,0.0617820442909877,1.726430626757053e+50,1.7649974289114535e+50,0.9781490887620238,0.0604223158234319
2,14,0.9619397662556434,5.703806023374436,G2a,EXPLICIT_HI_ATOMIC,0.0,0.0617820442909877,0.0,1.7649974289114535e+50,0.0,0.0
2,14,0.9619397662556434,5.703806023374436,G2a,EXPLICIT_HEI_ATOMIC,0.0013499939659030848,0.0617820442909877,3.8566802154400334e+48,1.7649974289114535e+50,0.021850911237976174,0.001349776506485085
2,14,0.9619397662556434,5.703806023374436,G2a,EXPLICIT_HEII_ATOMIC,0.0,0.0617820442909877,0.0,1.7649974289114535e+50,0.0,0.0
2,14,0.9619397662556434,5.703806023374436,G2b,EFFECTIVE_HI_SUBGRID,0.0,0.001531316059898,0.0,1.0485816971512784e+49,0.0,0.0
2,14,0.9619397662556434,5.703806023374436,G2b,EXPLICIT_HI_ATOMIC,0.0009141666380245508,0.001531316059898,6.25983381146484e+48,1.0485816971512784e+49,0.5969810295631869,0.0009141666380239589
2,14,0.9619397662556434,5.703806023374436,G2b,EXPLICIT_HEI_ATOMIC,0.000617149421873449,0.001531316059898,4.225983160047943e+48,1.0485816971512784e+49,0.403018970436813,0.0006171494218730496
2,14,0.9619397662556434,5.703806023374436,G2b,EXPLICIT_HEII_ATOMIC,0.0,0.001531316059898,0.0,1.0485816971512784e+49,0.0,0.0
2,14,0.9619397662556434,5.703806023374436,G3,EFFECTIVE_HI_SUBGRID,0.0,1.811600130313078,0.0,0.0,0.0,0.0
2,14,0.9619397662556434,5.703806023374436,G3,EXPLICIT_HI_ATOMIC,0.0002745498580115564,1.811600130313078,0.0,0.0,0.0001515510257576042,0.00027454985801155717
2,14,0.9619397662556434,5.703806023374436,G3,EXPLICIT_HEI_ATOMIC,0.00025373011424321116,1.811600130313078,0.0,0.0,0.0001400585648000378,0.00025373011424321187
2,14,0.9619397662556434,5.703806023374436,G3,EXPLICIT_HEII_ATOMIC,1.8110718503408232,1.811600130313078,0.0,0.0,0.9997083904094424,1.8110718503408283
2,15,0.9903926402016152,5.700960735979839,G1,EFFECTIVE_HI_SUBGRID,0.1205640669579466,0.1205640669579466,3.292994042822661e+50,3.292994042822661e+50,1.0,0.1204471403615937
2,15,0.9903926402016152,5.700960735979839,G1,EXPLICIT_HI_ATOMIC,0.0,0.1205640669579466,0.0,3.292994042822661e+50,0.0,0.0
2,15,0.9903926402016152,5.700960735979839,G1,EXPLICIT_HEI_ATOMIC,0.0,0.1205640669579466,0.0,3.292994042822661e+50,0.0,0.0
2,15,0.9903926402016152,5.700960735979839,G1,EXPLICIT_HEII_ATOMIC,0.0,0.1205640669579466,0.0,3.292994042822661e+50,0.0,0.0
2,15,0.9903926402016152,5.700960735979839,G2a,EFFECTIVE_HI_SUBGRID,0.06152375693485921,0.062881333379763,1.7282208013734837e+50,1.7663555312473683e+50,0.9784105016236712,0.0615137121543539
2,15,0.9903926402016152,5.700960735979839,G2a,EXPLICIT_HI_ATOMIC,0.0,0.062881333379763,0.0,1.7663555312473683e+50,0.0,0.0
2,15,0.9903926402016152,5.700960735979839,G2a,EXPLICIT_HEI_ATOMIC,0.0013575764449037886,0.062881333379763,3.8134729873884604e+48,1.7663555312473683e+50,0.021589498376328887,0.0013573547978833918
2,15,0.9903926402016152,5.700960735979839,G2a,EXPLICIT_HEII_ATOMIC,0.0,0.062881333379763,0.0,1.7663555312473683e+50,0.0,0.0
2,15,0.9903926402016152,5.700960735979839,G2b,EFFECTIVE_HI_SUBGRID,0.0,0.0015472237704877,0.0,1.0662591269379798e+49,0.0,0.0
2,15,0.9903926402016152,5.700960735979839,G2b,EXPLICIT_HI_ATOMIC,0.0009266093763528427,0.0015472237704877,6.385667823155915e+48,1.0662591269379798e+49,0.5988851735781996,0.0009266093763535508
2,15,0.9903926402016152,5.700960735979839,G2b,EXPLICIT_HEI_ATOMIC,0.0006206143941348574,0.0015472237704877,4.276923446223882e+48,1.0662591269379798e+49,0.4011148264218004,0.0006206143941353314
2,15,0.9903926402016152,5.700960735979839,G2b,EXPLICIT_HEII_ATOMIC,0.0,0.0015472237704877,0.0,1.0662591269379798e+49,0.0,0.0
2,15,0.9903926402016152,5.700960735979839,G3,EFFECTIVE_HI_SUBGRID,0.0,1.8116104051872604,0.0,0.0,0.0,0.0
2,15,0.9903926402016152,5.700960735979839,G3,EXPLICIT_HI_ATOMIC,0.00027828676100010634,1.8116104051872604,0.0,0.0,0.0001536129182098293,0.0002782867610001071
2,15,0.9903926402016152,5.700960735979839,G3,EXPLICIT_HEI_ATOMIC,0.00025515467655632166,1.8116104051872604,0.0,0.0,0.00014084412179667688,0.00025515467655632236
2,15,0.9903926402016152,5.700960735979839,G3,EXPLICIT_HEII_ATOMIC,1.811076963749704,1.8116104051872604,0.0,0.0,0.9997055429599935,1.811076963749709
2,16,1.0,5.7,G1,EFFECTIVE_HI_SUBGRID,0.121212843756594,0.121212843756594,3.292921139857026e+50,3.292921139857026e+50,1.0,0.1210950142093708
2,16,1.0,5.7,G1,EXPLICIT_HI_ATOMIC,0.0,0.121212843756594,0.0,3.292921139857026e+50,0.0,0.0
2,16,1.0,5.7,G1,EXPLICIT_HEI_ATOMIC,0.0,0.121212843756594,0.0,3.292921139857026e+50,0.0,0.0
2,16,1.0,5.7,G1,EXPLICIT_HEII_ATOMIC,0.0,0.121212843756594,0.0,3.292921139857026e+50,0.0,0.0
2,16,1.0,5.7,G2a,EFFECTIVE_HI_SUBGRID,0.0619011710527302,0.0632613343271157,1.7288291968452687e+50,1.766817007758106e+50,0.9784992952037294,0.0618910196855456
2,16,1.0,5.7,G2a,EXPLICIT_HI_ATOMIC,0.0,0.0632613343271157,0.0,1.766817007758106e+50,0.0,0.0
2,16,1.0,5.7,G2a,EXPLICIT_HEI_ATOMIC,0.0013601632743855039,0.0632613343271157,3.7987810912837444e+48,1.766817007758106e+50,0.02150070479627075,0.0013599402169441911
2,16,1.0,5.7,G2a,EXPLICIT_HEII_ATOMIC,0.0,0.0632613343271157,0.0,1.766817007758106e+50,0.0,0.0
