shape_lane,interval_index,substep,macro_index,z_mid,dt_Myr,model,refinement,combined_error,cone_pass,error_M,error_I,error_U,error_C,error_J_G1,error_J_G2a,minimum_M,minimum_I,minimum_neutral,minimum_U,minimum_C,minimum_J_G1,minimum_J_G2a,minimum_cycling
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,1,9,5.95000000000000018e+00,1.01174195637656954e+01,TWO_MODE,4,2.23980153368853276e-05,True,2.49670198146484298e-08,7.92842818927747090e-06,2.23980153368853276e-05,2.88163494234433179e-07,1.18060592990569293e-06,3.39649556314500929e-07,2.13634994099911100e-144,2.13524790051162554e-144,1.10203845349860391e-147,1.67264965784430233e-155,5.13748552524570997e-161,1.17565781460169454e-162,2.69157656215399798e-163,4.99280928645506095e-161
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,1,9,5.95000000000000018e+00,1.01174195637656954e+01,TWO_MODE,8,1.16113741899907361e-05,True,1.24839746727103253e-08,4.01228877108265488e-06,1.16113741899907361e-05,1.55587740946006477e-08,5.90954808919565125e-07,1.69877562152359449e-07,2.13623054306838409e-144,2.13512620521092413e-144,1.09744762145509793e-147,1.67255105700063292e-155,5.13721733423141083e-161,1.17565606401998601e-162,2.69157543891251426e-163,4.99250850623566425e-161
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,1,13,5.95000000000000018e+00,1.01174195637656954e+01,TWO_MODE,2,5.30427024370231170e-05,False,4.99303210305833331e-08,1.63788837110342183e-05,5.30427024370231170e-05,2.98390282985492636e-06,4.74044365931286649e-06,2.18470276249362040e-06,4.62022229357637000e-144,4.61782069946750426e-144,2.40159410886574164e-147,3.61736376031100120e-155,7.83233754553869763e-161,2.03422698490601160e-162,5.75491121862320682e-163,-1.65584844059934488e+41
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,1,13,5.95000000000000018e+00,1.01174195637656954e+01,TWO_MODE,4,2.89028103669336948e-05,True,2.49670200567023749e-08,8.39637730167804174e-06,2.89028103669336948e-05,2.37625254813482508e-07,2.38061535268221422e-06,1.09454937979831621e-06,4.61970600092155242e-144,4.61732429609515155e-144,2.38166819098362267e-147,3.61702948504892570e-155,7.83207865786338511e-161,2.03421424244684668e-162,5.75489458858747895e-163,7.57073380506014381e-161
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,1,13,5.95000000000000018e+00,1.01174195637656954e+01,TWO_MODE,8,1.51472672554753093e-05,True,1.24839749175183071e-08,4.25219062915531569e-06,1.51472672554753093e-05,1.08416138168351716e-08,1.19292537387201224e-06,5.47826059325907415e-07,4.61944781132138866e-144,4.61706079882458024e-144,2.37111004132180569e-147,3.61680665630901281e-155,7.83168490971017127e-161,2.03420782922982868e-162,5.75488624845067215e-163,7.57027709292755772e-161
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,1,14,5.95000000000000018e+00,1.01174195637656954e+01,TWO_MODE,2,5.30049861932212866e-05,False,4.99303212473848173e-08,1.63788837110325615e-05,5.30049861932212866e-05,2.87518321250524255e-06,1.82506024521547904e-06,8.27319333274981665e-07,1.75150670580030413e-144,1.75059627164389233e-144,9.10434156411794420e-148,1.37132722890264113e-155,2.96918592022242758e-161,7.72321234113171672e-163,2.33560479596887880e-163,-3.24449823691405722e+41
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,1,14,5.95000000000000018e+00,1.01174195637656954e+01,TWO_MODE,4,2.88805929227685761e-05,True,2.49670198674156741e-08,8.39637730169133338e-06,2.88805929227685761e-05,2.29745112153911266e-07,9.14066117252876791e-07,4.13973321706984014e-07,1.75131098144125667e-144,1.75040808722759999e-144,9.02880325325415354e-148,1.37120047719494433e-155,2.96907912107589903e-161,7.72319367502933895e-163,2.33560225140525620e-163,2.86834652358957252e-161
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,1,14,5.95000000000000018e+00,1.01174195637656954e+01,TWO_MODE,8,1.51351039310289509e-05,True,1.24839747214208045e-08,4.25219062916012175e-06,1.51351039310289509e-05,1.09024721994147323e-08,4.57418149937355126e-07,2.07065175142685037e-07,1.75121310285721459e-144,1.75030819652818323e-144,8.98877775500326211e-148,1.37111602190271915e-155,2.96892923665555954e-161,7.72318431839635327e-163,2.33560097767591515e-163,2.86817245270259260e-161
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,1,15,5.95000000000000018e+00,1.01174195637656954e+01,TWO_MODE,2,5.28698259583856213e-05,False,4.99303209750204533e-08,1.63788837110378572e-05,5.28698259583856213e-05,2.75674109633117994e-06,1.10882894761350528e-06,4.77847170931981364e-07,1.05105853354483020e-144,1.05051219273656585e-144,5.46340808264358054e-148,8.22917195280569103e-156,1.78176035634995667e-161,4.67722910263048295e-163,1.30710297001838398e-163,-2.23655385450454690e+41
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,1,15,5.95000000000000018e+00,1.01174195637656954e+01,TWO_MODE,4,2.88009750047447220e-05,True,2.49670200283350132e-08,8.39637730169833326e-06,2.88009750047447220e-05,2.21160269832757662e-07,5.54980743876494241e-07,2.39028314196268455e-07,1.05094108166347663e-144,1.05039926548600543e-144,5.41807843247154235e-148,8.22841070319683043e-156,1.78169060860826717e-161,4.67722223305933928e-163,1.30710214582896859e-163,1.72176123750265614e-161
