interval_index,node_index,fraction,group,component,owner_total_s_inv_cMpc3,allocation_sum_relative_residual,minimum_allocation,negative_allocation_count,zero_support_nonzero_allocation_count,support_count,allocation_sha256
4,7,0.4024548389919358,G1,EFFECTIVE_HI_SUBGRID,3.2556154356467887e+50,0.0,7.457067232517487e-166,0,0,46080,253bfbc8a6aaea53bb28bb39986d644817dab5c5d11f00932573f4a7f71c521f
4,7,0.4024548389919358,G1,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
4,7,0.4024548389919358,G1,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
4,7,0.4024548389919358,G1,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
4,7,0.4024548389919358,G2a,EFFECTIVE_HI_SUBGRID,1.3210246848732049e+50,0.0,2.9748252232053766e-166,0,0,46080,0c73a45f490149e178c37bfb833826e02c7801e055b44be62a5e9038a2ba4272
4,7,0.4024548389919358,G2a,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
4,7,0.4024548389919358,G2a,EXPLICIT_HEI_ATOMIC,3.905609194238477e+48,0.0,5.852613294415646e-167,0,0,46080,770b16ffc65607c847438f3bc9ead36b71e8bba27693dc6640979327879e497b
4,7,0.4024548389919358,G2a,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
4,7,0.4024548389919358,G2b,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
4,7,0.4024548389919358,G2b,EXPLICIT_HI_ATOMIC,3.4316057861918986e+48,0.0,7.69174683146605e-168,0,0,46080,c330b298fbc17e6d13995581a6c4c97b08d248030b6a901bd72796af67e44d16
4,7,0.4024548389919358,G2b,EXPLICIT_HEI_ATOMIC,3.0185512532402016e+48,0.0,4.523343815517939e-167,0,0,46080,b4f91808b0b8710be1d2e30e91fbdfa18404f86f856db8afc62b36a6ce84e221
4,7,0.4024548389919358,G2b,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
4,7,0.4024548389919358,G3,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
4,7,0.4024548389919358,G3,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,0,0,46080,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
4,7,0.4024548389919358,G3,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,0,0,46080,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
4,7,0.4024548389919358,G3,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,0,0,46080,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
4,8,0.4999999999999999,G1,EFFECTIVE_HI_SUBGRID,3.2231880133181756e+50,0.0,7.372539933515239e-166,0,0,46080,774c0263c5b3f79c7e0681b9bc5540c5b213c26795be97f6d3847a965392fd0a
4,8,0.4999999999999999,G1,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
4,8,0.4999999999999999,G1,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
4,8,0.4999999999999999,G1,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
4,8,0.4999999999999999,G2a,EFFECTIVE_HI_SUBGRID,1.3337690094618245e+50,0.0,2.997739364822353e-166,0,0,46080,d57f11f9775514f054fad30b94abab041ac90616eee839c0ff7143f338938ead
4,8,0.4999999999999999,G2a,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
4,8,0.4999999999999999,G2a,EXPLICIT_HEI_ATOMIC,3.875967997041825e+48,0.0,5.799907155605189e-167,0,0,46080,bff1d8f5ddb4913a3d5d7d9812cdc52716c34819db4cf43a61d54e3affd52d97
4,8,0.4999999999999999,G2a,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
4,8,0.4999999999999999,G2b,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
4,8,0.4999999999999999,G2b,EXPLICIT_HI_ATOMIC,3.5773637325039464e+48,0.0,8.001782159094713e-168,0,0,46080,f758a90c22a3ed59926d984466a82268f56965d08cdffbcb14fcccd671f9a6be
4,8,0.4999999999999999,G2b,EXPLICIT_HEI_ATOMIC,3.0738206915352305e+48,0.0,4.599592833967895e-167,0,0,46080,344e36f119c1fcba1cc584cc76cc62fbba4eb77021f6fc118f915c859b4abf1a
4,8,0.4999999999999999,G2b,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
4,8,0.4999999999999999,G3,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
4,8,0.4999999999999999,G3,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,0,0,46080,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
4,8,0.4999999999999999,G3,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,0,0,46080,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
4,8,0.4999999999999999,G3,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,0,0,46080,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
4,9,0.5975451610080641,G1,EFFECTIVE_HI_SUBGRID,3.191508889155212e+50,0.0,7.289885570028833e-166,0,0,46080,e554de716fcbcb287124ade19708836ca9a9f24d9984a149d69f35ff88c82974
4,9,0.5975451610080641,G1,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
4,9,0.5975451610080641,G1,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
4,9,0.5975451610080641,G1,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
4,9,0.5975451610080641,G2a,EFFECTIVE_HI_SUBGRID,1.3438077379017574e+50,0.0,3.0144621147513014e-166,0,0,46080,a71e345ae73f493c4a89f19133a174d353ae4be8c066a02beab624014ce8f31c
4,9,0.5975451610080641,G2a,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
4,9,0.5975451610080641,G2a,EXPLICIT_HEI_ATOMIC,3.844225938265898e+48,0.0,5.744168961853491e-167,0,0,46080,79866251ebca2dba42c4b8ce5bf462b0e1058168c401cb17d38bd97b842d3dd1
4,9,0.5975451610080641,G2a,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
4,9,0.5975451610080641,G2b,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
4,9,0.5975451610080641,G2b,EXPLICIT_HI_ATOMIC,3.724530949925258e+48,0.0,8.313575065714397e-168,0,0,46080,ba98a7c90462d38e794975cd0c163d66696e1287ede831f2cc5e890b4b24d12e
4,9,0.5975451610080641,G2b,EXPLICIT_HEI_ATOMIC,3.130140581939333e+48,0.0,4.677159112329547e-167,0,0,46080,f2ac6df9eec1ff27174f849f0222b4d8dd6d6ba747b32d8d179a79b5f6668121
4,9,0.5975451610080641,G2b,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
4,9,0.5975451610080641,G3,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
4,9,0.5975451610080641,G3,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,0,0,46080,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
4,9,0.5975451610080641,G3,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,0,0,46080,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
4,9,0.5975451610080641,G3,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,0,0,46080,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
4,10,0.6913417161825448,G1,EFFECTIVE_HI_SUBGRID,3.161955270001541e+50,0.0,7.212608802491627e-166,0,0,46080,2032d26a66cefd24c9ac0d80b553157eee372fbfefa9758ac3011a8569005811
4,10,0.6913417161825448,G1,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
4,10,0.6913417161825448,G1,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
4,10,0.6913417161825448,G1,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
4,10,0.6913417161825448,G2a,EFFECTIVE_HI_SUBGRID,1.3510965153660178e+50,0.0,3.0251532413870103e-166,0,0,46080,13deeec5f4ce3859def93a997e14ac3459a46d120113ff3fe037303e94e459a7
4,10,0.6913417161825448,G2a,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
4,10,0.6913417161825448,G2a,EXPLICIT_HEI_ATOMIC,3.812040909491487e+48,0.0,5.688201092512795e-167,0,0,46080,2901500b4cb80b2e7045d208c017ceef3d8e0f8692f0f7a29ce2c4e8decc1630
4,10,0.6913417161825448,G2a,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
4,10,0.6913417161825448,G2b,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
4,10,0.6913417161825448,G2b,EXPLICIT_HI_ATOMIC,3.866822503700515e+48,0.0,8.613797563761463e-168,0,0,46080,8fa2ad21638c9e38529cfe960ae6ccf34615f663c476dca87924f349d625bf1b
4,10,0.6913417161825448,G2b,EXPLICIT_HEI_ATOMIC,3.1850043435704597e+48,0.0,4.7525579123893044e-167,0,0,46080,bbe208c485076294a3b88a5b4341554824a3d1c709585ff6e2c7425612635cba
4,10,0.6913417161825448,G2b,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
4,10,0.6913417161825448,G3,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
4,10,0.6913417161825448,G3,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,0,0,46080,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
4,10,0.6913417161825448,G3,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,0,0,46080,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
4,10,0.6913417161825448,G3,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,0,0,46080,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
