interval_index,node_index,fraction,group,component,owner_total_s_inv_cMpc3,allocation_sum_relative_residual,minimum_allocation,negative_allocation_count,zero_support_nonzero_allocation_count,support_count,allocation_sha256
0,5,0.2222148834901988,G1,EFFECTIVE_HI_SUBGRID,4.145341214997397e+50,0.0,1.0270884870135374e-165,0,0,46080,cd30565d1fc15c4703bd6268c41013c6c6f8de69995c8de066ce8f551c163d4e
0,5,0.2222148834901988,G1,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
0,5,0.2222148834901988,G1,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
0,5,0.2222148834901988,G1,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
0,5,0.2222148834901988,G2a,EFFECTIVE_HI_SUBGRID,8.473587151594787e+49,0.0,2.0721066695890415e-166,0,0,46080,cea11ceffcc55396481937e403c62b2b303d7b34b3562e1599f205c24c14a75e
0,5,0.2222148834901988,G2a,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
0,5,0.2222148834901988,G2a,EXPLICIT_HEI_ATOMIC,6.747590141821324e+48,0.0,1.0708108537150423e-166,0,0,46080,77f9880c27846f3ada92b1f462841e0bcb13df703b022ec8878b4100b6e13127
0,5,0.2222148834901988,G2a,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
0,5,0.2222148834901988,G2b,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
0,5,0.2222148834901988,G2b,EXPLICIT_HI_ATOMIC,6.745003405380817e+47,0.0,1.6435343783965546e-168,0,0,46080,7a4642533cab782ff820e1e9d587f1a853a6d0b7495f20903fa682d1c7b963b6
0,5,0.2222148834901988,G2b,EXPLICIT_HEI_ATOMIC,1.3314933411530302e+48,0.0,2.1130173756687624e-167,0,0,46080,23145f36ca1779019d37f0fdc1661e4e8a9beb1e0092bb5ebe78b12234261053
0,5,0.2222148834901988,G2b,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
0,5,0.2222148834901988,G3,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
0,5,0.2222148834901988,G3,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,0,0,46080,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
0,5,0.2222148834901988,G3,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,0,0,46080,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
0,5,0.2222148834901988,G3,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,0,0,46080,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
0,6,0.3086582838174551,G1,EFFECTIVE_HI_SUBGRID,4.105322656413776e+50,0.0,1.0155914945298635e-165,0,0,46080,823f1d80b61a2c55f41f67259ad5597167bb1f812cdc3b95c24448d0b9ecabed
0,6,0.3086582838174551,G1,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
0,6,0.3086582838174551,G1,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
0,6,0.3086582838174551,G1,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
0,6,0.3086582838174551,G2a,EFFECTIVE_HI_SUBGRID,8.943553810607932e+49,0.0,2.1828116649976648e-166,0,0,46080,5740637bdcb059704a491ebc87d2e60f7dd7e307640ee77479e3c46823a689d6
0,6,0.3086582838174551,G2a,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
0,6,0.3086582838174551,G2a,EXPLICIT_HEI_ATOMIC,6.742150197300308e+48,0.0,1.0683695856574126e-166,0,0,46080,8298b29f9fe881aa8f5928cf094c5c36fe4a36cd4437ef8b453bab822508399b
0,6,0.3086582838174551,G2a,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
0,6,0.3086582838174551,G2b,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
0,6,0.3086582838174551,G2b,EXPLICIT_HI_ATOMIC,7.546444039401594e+47,0.0,1.835078754166909e-168,0,0,46080,82249cc50a9e3a45c21d23f343842f8c01e02fe417f501d0a473055e61cd72d7
0,6,0.3086582838174551,G2b,EXPLICIT_HEI_ATOMIC,1.4033592698622006e+48,0.0,2.2237807194973507e-167,0,0,46080,147bed05fd4e9d6fbbde8ae58c73f0c4d72faca61be09b138b7f9dd1f7369f91
0,6,0.3086582838174551,G2b,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
0,6,0.3086582838174551,G3,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
0,6,0.3086582838174551,G3,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,0,0,46080,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
0,6,0.3086582838174551,G3,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,0,0,46080,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
0,6,0.3086582838174551,G3,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,0,0,46080,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
0,7,0.4024548389919358,G1,EFFECTIVE_HI_SUBGRID,4.062965766259349e+50,0.0,1.0037024073492575e-165,0,0,46080,6c2575928f1a24f233988e00397b60df5a29fee22776920ec80e965487fe57d6
0,7,0.4024548389919358,G1,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
0,7,0.4024548389919358,G1,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
0,7,0.4024548389919358,G1,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
0,7,0.4024548389919358,G2a,EFFECTIVE_HI_SUBGRID,9.43449329236082e+49,0.0,2.2984508288076535e-166,0,0,46080,69fe32b3ad224b4eb625cad08fc9b4e03fc352c873cfce4191824be2724a611c
0,7,0.4024548389919358,G2a,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
0,7,0.4024548389919358,G2a,EXPLICIT_HEI_ATOMIC,6.733560796166478e+48,0.0,1.0655561218395557e-166,0,0,46080,86352333b9d5b22645f52f79e72da119e674a850c29bd2a1b53784c63c4381b6
0,7,0.4024548389919358,G2a,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
0,7,0.4024548389919358,G2b,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
0,7,0.4024548389919358,G2b,EXPLICIT_HI_ATOMIC,8.450468802744762e+47,0.0,2.0509415325206297e-168,0,0,46080,28e5e00b5f6d837aaa1cee95f459e208173dbf6b87ae5714574dc17c625e9e7e
0,7,0.4024548389919358,G2b,EXPLICIT_HEI_ATOMIC,1.4800177187525384e+48,0.0,2.3420623773763446e-167,0,0,46080,7ab2950bf9446944e3cb2a0a18f89b2046e662bbae3e3d51d1aa208029e90f4e
0,7,0.4024548389919358,G2b,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
0,7,0.4024548389919358,G3,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
0,7,0.4024548389919358,G3,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,0,0,46080,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
0,7,0.4024548389919358,G3,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,0,0,46080,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
0,7,0.4024548389919358,G3,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,0,0,46080,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
0,8,0.4999999999999999,G1,EFFECTIVE_HI_SUBGRID,4.020074920092687e+50,0.0,9.917921054877134e-166,0,0,46080,296d993089f270ff5f4f2193d36244d97c5cce108af4fef6dc9f0dc340e01caa
0,8,0.4999999999999999,G1,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
0,8,0.4999999999999999,G1,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
0,8,0.4999999999999999,G1,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
0,8,0.4999999999999999,G2a,EFFECTIVE_HI_SUBGRID,9.922828796240645e+49,0.0,2.413166287773406e-166,0,0,46080,37c7033827d544f49482751a425a2af9f59c2ca888d70e94a08b5835472caf9e
0,8,0.4999999999999999,G2a,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
0,8,0.4999999999999999,G2a,EXPLICIT_HEI_ATOMIC,6.721396708479871e+48,0.0,1.0622438910156777e-166,0,0,46080,dfee6fc0ab2374d222dac9d3ab846ba45bc9f3da8ce8f08a3f2dc76b49745e9e
0,8,0.4999999999999999,G2a,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
0,8,0.4999999999999999,G2b,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
0,8,0.4999999999999999,G2b,EXPLICIT_HI_ATOMIC,9.42848116209885e+47,0.0,2.2839996831673876e-168,0,0,46080,5ddbe3f75051110bc2e72bc1f836fd013bf0150dfd48393e51bbf9001efd44f2
0,8,0.4999999999999999,G2b,EXPLICIT_HEI_ATOMIC,1.558818396098748e+48,0.0,2.463543501858325e-167,0,0,46080,1a2e1ec1653cdf9c709af04e122d80a04865805f0ea553440a796b445efa3777
0,8,0.4999999999999999,G2b,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
0,8,0.4999999999999999,G3,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
0,8,0.4999999999999999,G3,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,0,0,46080,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
0,8,0.4999999999999999,G3,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,0,0,46080,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
0,8,0.4999999999999999,G3,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,0,0,46080,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
0,9,0.5975451610080641,G1,EFFECTIVE_HI_SUBGRID,3.9783543938472105e+50,0.0,9.802522398628753e-166,0,0,46080,9fc9ad1c9bf71bff887504be64d703813e5b8adcfa96df9cf41d60eeb26194b8
0,9,0.5975451610080641,G1,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
