shape_lane,interval_index,substep,macro_index,KL_photon,TV_G1,TV_G2a,KL_bernoulli,KL_thermal
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,2,3,5.398718683214384e+47,0.3777157853787046,0.374732855004423,0.03263553490697691,3.414734436988258e+63
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,2,4,5.378059306071249e+46,0.37768443518043116,0.3741163777013655,0.032635534906976654,3.402882325541547e+62
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,2,5,1.3767772079963842e+45,0.3776689938292474,0.37397211778978,0.032635534906976064,8.712656925277144e+60
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,2,6,1.6020101081053968e+49,0.3543039508394619,0.35700827671924773,0.030604368272253206,1.1529797260236682e+65
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,2,7,1.701999353676551e+49,0.3538686557217471,0.3558297500033885,0.030604368272253213,1.2296848109005411e+65
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,2,8,8.128392912511277e+48,0.3536673070959594,0.35522616092966464,0.030604368272252228,5.883638054521746e+64
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,2,9,3.8015563620289976e+48,0.35355484248142727,0.3548651353324015,0.030604368272252228,2.7546474992167827e+64
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,2,10,3.662418640288774e+47,0.35345000384075886,0.3544708829652705,0.03060436827225324,2.6566245200096776e+63
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,2,11,9.373823482758092e+45,0.3534258327195773,0.3543696858007267,0.0306043682722534,6.801156270970399e+61
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,2,12,1.30498873077904e+49,0.3007244622479116,0.3078312678351063,0.027315259552740508,1.304527205532314e+65
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,2,13,5.848456740941636e+48,0.3001142335624945,0.3067938251932615,0.027315259552740508,5.878514354790943e+64
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,2,14,1.9126857704062885e+48,0.2997870741414035,0.30599917713879715,0.0273152595527398,1.9280778773530486e+64
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,2,15,1.4730264158739875e+48,0.2999450136228113,0.30656194115232777,0.027315259552739616,1.4831514290540213e+64
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,2,16,1.4934463354514126e+47,0.29984417547499886,0.3064606791230716,0.027315259552739397,1.5055799089059609e+63
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,2,17,4.001356664936861e+45,0.2998812889811351,0.30653304910230406,0.027315259552740116,4.031963017535973e+61
RECOMBINATION_WEIGHTED_AUDITOR,0,1,0,5.927631391096706e+49,0.6564387306841495,0.6560134672184236,0.03288555396909135,2.6882838575370235e+66
RECOMBINATION_WEIGHTED_AUDITOR,0,1,1,5.205696996514223e+48,0.6511494156961046,0.6226161619170852,0.032885553969092304,2.4460085302899745e+65
RECOMBINATION_WEIGHTED_AUDITOR,0,1,2,2.4031535782612352e+48,0.6509472022672427,0.6111868749136089,0.03288555396909193,1.1325881199797006e+65
RECOMBINATION_WEIGHTED_AUDITOR,0,1,3,1.1757380132911994e+48,0.6511871411662623,0.6075473303270466,0.03288555396909193,5.53515032865037e+64
RECOMBINATION_WEIGHTED_AUDITOR,0,1,4,1.2674583460471453e+47,0.6517947473413959,0.6053250701271355,0.03288555396909172,5.944120894932292e+63
RECOMBINATION_WEIGHTED_AUDITOR,0,1,5,3.2224268400013696e+45,0.6518306338183366,0.6033885323085644,0.03288555396909269,1.5112225708489289e+62
RECOMBINATION_WEIGHTED_AUDITOR,0,1,6,6.522489560596965e+49,0.6383146355156686,0.6365231973401313,0.03089652579901254,3.1593260624079648e+66
RECOMBINATION_WEIGHTED_AUDITOR,0,1,7,4.475240273247741e+49,0.6361747074775431,0.6271836607642718,0.030896525799012614,2.1991535598383576e+66
RECOMBINATION_WEIGHTED_AUDITOR,0,1,8,1.9536359743372634e+49,0.6355607841535336,0.6212226791534717,0.030896525799012566,9.646808562735107e+65
RECOMBINATION_WEIGHTED_AUDITOR,0,1,9,9.00830651808059e+48,0.6354653656731143,0.6185546534734438,0.03089652579901255,4.453142960514149e+65
RECOMBINATION_WEIGHTED_AUDITOR,0,1,10,8.616954137920842e+47,0.6355537531566734,0.6152167661559815,0.030896525799013162,4.259629886859222e+64
RECOMBINATION_WEIGHTED_AUDITOR,0,1,11,2.1984083191563299e+46,0.6355681637530183,0.6140983823007063,0.030896525799012566,1.0868235334993943e+63
RECOMBINATION_WEIGHTED_AUDITOR,0,1,12,6.312105626764512e+49,0.6086826645455526,0.6083524341598219,0.027773169008512365,3.411245547773955e+66
RECOMBINATION_WEIGHTED_AUDITOR,0,1,13,1.7533358541309605e+49,0.6058113555873186,0.6017873811018671,0.027773169008512122,9.629635808844666e+65
RECOMBINATION_WEIGHTED_AUDITOR,0,1,14,6.593948699759357e+48,0.6044750502598945,0.5979569817985777,0.02777316900851158,3.6505583000554403e+65
RECOMBINATION_WEIGHTED_AUDITOR,0,1,15,3.973608743397318e+48,0.6051831118086255,0.5995799254942563,0.027773169008511296,2.190655602100023e+65
RECOMBINATION_WEIGHTED_AUDITOR,0,1,16,3.9797876133803925e+47,0.6052166386861644,0.5993021527464399,0.027773169008511477,2.1938093720138068e+64
RECOMBINATION_WEIGHTED_AUDITOR,0,1,17,1.0642313690410334e+46,0.6053071201759164,0.5996027963578865,0.02777316900851215,5.863182945719758e+62
RECOMBINATION_WEIGHTED_AUDITOR,0,2,0,5.988315992476101e+49,0.656351386540593,0.6559263011868511,0.0328422157932912,2.701521748140136e+66
RECOMBINATION_WEIGHTED_AUDITOR,0,2,1,5.259352898117387e+48,0.6510655476253093,0.6225262223131347,0.032842215793291794,2.458181631570031e+65
RECOMBINATION_WEIGHTED_AUDITOR,0,2,2,2.4279454734040017e+48,0.6508632507461034,0.6110809067751674,0.032842215793289616,1.138233929962684e+65
RECOMBINATION_WEIGHTED_AUDITOR,0,2,3,1.1878728297747586e+48,0.6511031048861617,0.6074421772897436,0.03284221579328998,5.562770821949486e+64
RECOMBINATION_WEIGHTED_AUDITOR,0,2,4,1.280547015931193e+47,0.6517088236581126,0.605220819604462,0.03284221579329133,5.973825784936859e+63
RECOMBINATION_WEIGHTED_AUDITOR,0,2,5,3.2557077476783606e+45,0.6517446858318319,0.6032849322075381,0.032842215793290455,1.5187765758032103e+62
RECOMBINATION_WEIGHTED_AUDITOR,0,2,6,6.588988251299322e+49,0.6382240580962589,0.6364200716492991,0.03085533139833367,3.1749132978831597e+66
RECOMBINATION_WEIGHTED_AUDITOR,0,2,7,4.5210126474497e+49,0.6360855701555154,0.6270852739879298,0.030855331398334004,2.210059143887322e+66
RECOMBINATION_WEIGHTED_AUDITOR,0,2,8,1.9736391622798571e+49,0.6354719049911346,0.6211157734928157,0.03085533139833367,9.69473150074772e+65
RECOMBINATION_WEIGHTED_AUDITOR,0,2,9,9.100602952866432e+48,0.6353764696727185,0.6184419909024188,0.03085533139833367,4.47529276751275e+65
RECOMBINATION_WEIGHTED_AUDITOR,0,2,10,8.705315934949083e+47,0.6354647951043841,0.6151058180557853,0.030855331398333373,4.280854245839127e+64
RECOMBINATION_WEIGHTED_AUDITOR,0,2,11,2.22095625161006e+46,0.6354791833775653,0.613988000279889,0.03085533139833361,1.0922410480850363e+63
RECOMBINATION_WEIGHTED_AUDITOR,0,2,12,6.375975398489966e+49,0.6085744930484804,0.608244663559036,0.027735348602328437,3.428041077309858e+66
RECOMBINATION_WEIGHTED_AUDITOR,0,2,13,1.7711135519459906e+49,0.6057039662478818,0.6016833799867032,0.027735348602328555,9.677178718515719e+65
RECOMBINATION_WEIGHTED_AUDITOR,0,2,14,6.660836073138513e+48,0.6043679477008079,0.5978386079936802,0.02773534860232811,3.668585853185614e+65
RECOMBINATION_WEIGHTED_AUDITOR,0,2,15,4.013926030996914e+48,0.6050758687653112,0.5994675467120639,0.02773534860232852,2.2014827016143306e+65
RECOMBINATION_WEIGHTED_AUDITOR,0,2,16,4.020188135182169e+47,0.6051093930189474,0.5991854521520844,0.02773534860232771,2.2046632663831157e+64
RECOMBINATION_WEIGHTED_AUDITOR,0,2,17,1.0750338728452213e+46,0.6051998547801811,0.5994904839698163,0.027735348602327244,5.892187201377586e+62
RECOMBINATION_WEIGHTED_AUDITOR,1,1,0,3.89226640905834e+49,0.6559697190678868,0.6551819579644558,0.03754684204751202,1.7674632416252677e+66
RECOMBINATION_WEIGHTED_AUDITOR,1,1,1,5.6166305892088795e+48,0.6493159289306073,0.6237286510555049,0.03754684204751183,2.675959584443837e+65
RECOMBINATION_WEIGHTED_AUDITOR,1,1,2,2.6949799765608113e+48,0.648973374692168,0.6158789202821804,0.03754684204751117,1.2894214665992065e+65
RECOMBINATION_WEIGHTED_AUDITOR,1,1,3,1.3166058917383877e+48,0.6491712075090167,0.6128143284713562,0.037546842047511235,6.294204262773238e+64
RECOMBINATION_WEIGHTED_AUDITOR,1,1,4,1.3862247878963345e+47,0.6498449678314957,0.6098580160444735,0.03754684204751051,6.597550782669852e+63
RECOMBINATION_WEIGHTED_AUDITOR,1,1,5,3.5322409366422235e+45,0.6498562869521028,0.6082937373212294,0.0375468420475112,1.6814194616633714e+62
RECOMBINATION_WEIGHTED_AUDITOR,1,1,6,6.838879466532096e+49,0.6388857465768683,0.6362333978403318,0.035225177134718025,3.3141480311090122e+66
RECOMBINATION_WEIGHTED_AUDITOR,1,1,7,4.873467446372928e+49,0.6359306810605119,0.6274213823337147,0.03522517713471713,2.4084729553345163e+66
RECOMBINATION_WEIGHTED_AUDITOR,1,1,8,2.1666742698388784e+49,0.6350820736119246,0.6223994686274255,0.03522517713471662,1.0776351857120986e+66
RECOMBINATION_WEIGHTED_AUDITOR,1,1,9,1.0106075420532406e+49,0.6349235800796569,0.6200904610414854,0.0352251771347174,5.0340070145817845e+65
RECOMBINATION_WEIGHTED_AUDITOR,1,1,10,9.513619397486836e+47,0.6348866738614717,0.6165805340726311,0.035225177134716755,4.743420014988678e+64
RECOMBINATION_WEIGHTED_AUDITOR,1,1,11,2.4320707045693695e+46,0.6348846572184881,0.6156385659947334,0.035225177134716956,1.2128501209480857e+63
RECOMBINATION_WEIGHTED_AUDITOR,1,1,12,4.820073101631578e+49,0.6079117424622218,0.6074433321386665,0.031553260849947695,2.611787609377151e+66
RECOMBINATION_WEIGHTED_AUDITOR,1,1,13,1.8469393809142106e+49,0.6040779501503369,0.6004516622547283,0.031553260849946786,1.0223951151455468e+66
RECOMBINATION_WEIGHTED_AUDITOR,1,1,14,5.04143296889941e+48,0.6001629414906031,0.5910031084538454,0.03155326084994674,2.8565162514173205e+65
RECOMBINATION_WEIGHTED_AUDITOR,1,1,15,4.2412621568153896e+48,0.6032170653139899,0.5982235134272187,0.03155326084994676,2.359753123802946e+65
RECOMBINATION_WEIGHTED_AUDITOR,1,1,16,4.235356581327076e+47,0.6032331133079363,0.5979319601956847,0.03155326084994535,2.3564384493712902e+64
RECOMBINATION_WEIGHTED_AUDITOR,1,1,17,1.1279154651126081e+46,0.6033536718875162,0.5982259936209195,0.03155326084994661,6.270963380671742e+62
RECOMBINATION_WEIGHTED_AUDITOR,1,2,0,4.001775220388345e+49,0.6593334565124569,0.6585951689780896,0.039728798235070695,1.9195575369369544e+66
RECOMBINATION_WEIGHTED_AUDITOR,1,2,1,5.754467444458913e+48,0.6522462997592295,0.6273102182670819,0.03972879823507009,2.8985237073182187e+65
RECOMBINATION_WEIGHTED_AUDITOR,1,2,2,2.7598370083835457e+48,0.6518882197736253,0.6193489057682272,0.03972879823506996,1.3961169312009896e+65
RECOMBINATION_WEIGHTED_AUDITOR,1,2,3,1.3479246292486033e+48,0.6520971953702828,0.6162406209519711,0.03972879823507009,6.813119272459854e+64
RECOMBINATION_WEIGHTED_AUDITOR,1,2,4,1.4186052367378456e+47,0.6528037139787823,0.6132462197052472,0.03972879823506996,7.13802884181872e+63
RECOMBINATION_WEIGHTED_AUDITOR,1,2,5,3.614513414942918e+45,0.6528159712332519,0.6116972087232183,0.03972879823507153,1.8190489629623031e+62
RECOMBINATION_WEIGHTED_AUDITOR,1,2,6,7.044617808942964e+49,0.6424365331192646,0.6401881577911402,0.037297475007491795,3.598585817421821e+66
RECOMBINATION_WEIGHTED_AUDITOR,1,2,7,5.011651173193439e+49,0.6394594206143809,0.6313335195009389,0.03729747500749136,2.6117157704586773e+66
RECOMBINATION_WEIGHTED_AUDITOR,1,2,8,2.2265715884215865e+49,0.6386063032247902,0.6262133197952338,0.03729747500749136,1.1679043611085558e+66
RECOMBINATION_WEIGHTED_AUDITOR,1,2,9,1.0381815680701205e+49,0.6384471117811019,0.6238598311874898,0.03729747500749268,5.453945220513582e+65
RECOMBINATION_WEIGHTED_AUDITOR,1,2,10,9.7682038803279e+47,0.6384104902380673,0.6203934176329636,0.037297475007491795,5.136621529705458e+64
RECOMBINATION_WEIGHTED_AUDITOR,1,2,11,2.4968678034447763e+46,0.6384086770430597,0.6195655448017557,0.03729747500749138,1.3132448150926916e+63
RECOMBINATION_WEIGHTED_AUDITOR,1,2,12,4.982179144675872e+49,0.6123603598014613,0.6118651778410742,0.0334517034581951,2.837331634703021e+66
RECOMBINATION_WEIGHTED_AUDITOR,1,2,13,1.9071517028253196e+49,0.608499210863672,0.6047180233005857,0.03345170345819564,1.1099461739631587e+66
RECOMBINATION_WEIGHTED_AUDITOR,1,2,14,5.20426622399181e+48,0.6045565192184105,0.5954571455717522,0.033451703458195786,3.1011889331583896e+65
RECOMBINATION_WEIGHTED_AUDITOR,1,2,15,4.3778878479982304e+48,0.607632295084062,0.6024402053629845,0.03345170345819482,2.561068906265787e+65
RECOMBINATION_WEIGHTED_AUDITOR,1,2,16,4.3707253312983816e+47,0.6076476229023421,0.6021389716745122,0.03345170345819505,2.5568630074417203e+64
RECOMBINATION_WEIGHTED_AUDITOR,1,2,17,1.163977309844512e+46,0.6077689333261431,0.6024388514053589,0.0334517034581951,6.804334268247936e+62
RECOMBINATION_WEIGHTED_AUDITOR,2,1,0,2.514789201104941e+49,0.6519216881490418,0.6505700818842807,0.04432103415291925,1.2222027088092783e+65
RECOMBINATION_WEIGHTED_AUDITOR,2,1,1,8.374637452961752e+48,0.6483040719340429,0.6375303551048943,0.044321034152918756,4.173783369337016e+64
RECOMBINATION_WEIGHTED_AUDITOR,2,1,2,4.162450617695748e+48,0.6479413696303213,0.6346273485679206,0.044321034152918444,2.0806410801905835e+64
RECOMBINATION_WEIGHTED_AUDITOR,2,1,3,2.0894466038722046e+48,0.6480565754319758,0.6339185941141925,0.044321034152918444,1.0437711498978099e+64
RECOMBINATION_WEIGHTED_AUDITOR,2,1,4,2.0894818258323506e+47,0.6481996103334335,0.6321295551560648,0.044321034152918284,1.0431128200245413e+63
RECOMBINATION_WEIGHTED_AUDITOR,2,1,5,5.310211356713665e+45,0.6481489285880362,0.6314527770368964,0.044321034152918805,2.652175110859357e+61
RECOMBINATION_WEIGHTED_AUDITOR,2,1,6,7.969942322888333e+49,0.636551374024697,0.6350911635504024,0.041352625995594104,4.0973208854400767e+65
RECOMBINATION_WEIGHTED_AUDITOR,2,1,7,6.99784680119956e+49,0.6350179125145887,0.6309865807065863,0.041352625995594465,3.632164425799841e+65
RECOMBINATION_WEIGHTED_AUDITOR,2,1,8,3.1852658431736585e+49,0.6344432576245762,0.6286908337864693,0.041352625995594056,1.6595070179434552e+65
RECOMBINATION_WEIGHTED_AUDITOR,2,1,9,1.5035984246654404e+49,0.6343075656096447,0.6277867625667407,0.041352625995594104,7.841098400341403e+64
RECOMBINATION_WEIGHTED_AUDITOR,2,1,10,1.4023800177846439e+48,0.6341316345213914,0.6262493472448808,0.041352625995595235,7.322693986391207e+63
RECOMBINATION_WEIGHTED_AUDITOR,2,1,11,3.560669229374411e+46,0.6340745410563203,0.6258222346977015,0.04135262599559558,1.8600129519615075e+62
RECOMBINATION_WEIGHTED_AUDITOR,2,1,12,3.8967713725895153e+49,0.603370409358453,0.6026394191633793,0.0366265087565539,2.258692011165069e+65
RECOMBINATION_WEIGHTED_AUDITOR,2,1,13,2.48789655017962e+49,0.6017382388731443,0.5995134254408796,0.03662650875655328,1.4567049369099198e+65
RECOMBINATION_WEIGHTED_AUDITOR,2,1,14,4.6078044789657445e+48,0.5975564240047994,0.5908517435834835,0.03662650875655328,2.7717196083848306e+64
RECOMBINATION_WEIGHTED_AUDITOR,2,1,15,5.7464663737020844e+48,0.601262390125674,0.5984678603259577,0.03662650875655328,3.374848913940808e+64
RECOMBINATION_WEIGHTED_AUDITOR,2,1,16,5.725323771175529e+47,0.6012499575982135,0.5983710398303809,0.03662650875655309,3.36274616170376e+63
RECOMBINATION_WEIGHTED_AUDITOR,2,1,17,1.513689201238199e+46,0.6013008413354333,0.5984607483921258,0.0366265087565539,8.887745625851302e+61
RECOMBINATION_WEIGHTED_AUDITOR,2,2,0,2.618741964485232e+49,0.6588468195773071,0.6575913898427286,0.05213596002308478,3.7226924092468526e+64
RECOMBINATION_WEIGHTED_AUDITOR,2,2,1,8.653586782459303e+48,0.6551269819378157,0.6451018249381271,0.05213596002308392,1.2630493273409212e+64
RECOMBINATION_WEIGHTED_AUDITOR,2,2,2,4.2948836370614214e+48,0.6547548506195651,0.6420681054621988,0.05213596002308392,6.288307880389091e+63
RECOMBINATION_WEIGHTED_AUDITOR,2,2,3,2.1540009731525493e+48,0.6548694661366763,0.641321554862637,0.05213596002308392,3.1517545576508475e+63
RECOMBINATION_WEIGHTED_AUDITOR,2,2,4,2.1508931289865488e+47,0.6550116022120236,0.6394482833143678,0.05213596002308479,3.145191657611358e+62
RECOMBINATION_WEIGHTED_AUDITOR,2,2,5,5.465198316745055e+45,0.6549598133938513,0.6387444191286642,0.052135960023084016,7.995453600825347e+60
RECOMBINATION_WEIGHTED_AUDITOR,2,2,6,8.350734219475998e+49,0.6451571204632763,0.6435752215412229,0.048750730685096784,1.2486610427002505e+65
RECOMBINATION_WEIGHTED_AUDITOR,2,2,7,7.303776600811931e+49,0.6435999461428299,0.6393442445662962,0.04875073068509553,1.1030982220014949e+65
RECOMBINATION_WEIGHTED_AUDITOR,2,2,8,3.3175825395938083e+49,0.6430133893594743,0.6371951516112969,0.048750730685095674,5.0304386904616806e+64
RECOMBINATION_WEIGHTED_AUDITOR,2,2,9,1.56448069661843e+49,0.6428733580354404,0.6364455570043613,0.04875073068509663,2.374610520668364e+64
RECOMBINATION_WEIGHTED_AUDITOR,2,2,10,1.4569234815544028e+48,0.6426912107728961,0.6352020496355213,0.048750730685095674,2.2144055914644233e+63
RECOMBINATION_WEIGHTED_AUDITOR,2,2,11,3.697945569178178e+46,0.6426325840571303,0.6348384246858281,0.04875073068509611,5.62303674440444e+61
RECOMBINATION_WEIGHTED_AUDITOR,2,2,12,4.1260446669902675e+49,0.6141121427504808,0.613662733536132,0.04335876271572165,6.893835319295509e+64
RECOMBINATION_WEIGHTED_AUDITOR,2,2,13,2.629009763806074e+49,0.6122278209747162,0.6106090386412248,0.04335876271572153,4.4389605965690083e+64
RECOMBINATION_WEIGHTED_AUDITOR,2,2,14,4.8661181529828485e+48,0.6074929748624445,0.6015359805320311,0.04335876271572097,8.44919118147285e+63
RECOMBINATION_WEIGHTED_AUDITOR,2,2,15,6.06439211086398e+48,0.6116753008423726,0.6095119128066645,0.043358762715721574,1.0271884595356565e+64
RECOMBINATION_WEIGHTED_AUDITOR,2,2,16,6.0387273345794566e+47,0.6116593157619455,0.6094064200825506,0.04335876271572173,1.0229506673793718e+63
RECOMBINATION_WEIGHTED_AUDITOR,2,2,17,1.5964141698281425e+46,0.6117177898180571,0.6095000793346255,0.043358762715721436,2.7034038343317824e+61
RECOMBINATION_WEIGHTED_AUDITOR,3,1,0,1.771312308199018e+49,0.6669810374039707,0.6658148492209688,0.05577257016335646,1.5530494383443593e+65
RECOMBINATION_WEIGHTED_AUDITOR,3,1,1,5.023052093175294e+48,0.6620412904229716,0.6462419172890086,0.055772570163357425,4.557114835851064e+64
RECOMBINATION_WEIGHTED_AUDITOR,3,1,2,2.5658625293885286e+48,0.6617976674410395,0.6427050401566815,0.0557725701633576,2.3334930003140332e+64
RECOMBINATION_WEIGHTED_AUDITOR,3,1,3,1.3084490636720759e+48,0.6620387759522548,0.6421668908921401,0.05577257016335713,1.188197083292344e+64
RECOMBINATION_WEIGHTED_AUDITOR,3,1,4,1.300973318510424e+47,0.6622887876310855,0.6396009591451356,0.055772570163358716,1.1800887991632965e+63
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5,3.315717920184233e+45,0.6622587699358146,0.6388155617038211,0.05577257016335802,3.0087377149240265e+61
RECOMBINATION_WEIGHTED_AUDITOR,3,1,6,4.565295017151669e+49,0.6528668201256389,0.6505019607040641,0.052320280282116605,4.216506539551871e+65
RECOMBINATION_WEIGHTED_AUDITOR,3,1,7,4.458280567061996e+49,0.6511602584669477,0.6460251220944442,0.05232028028211697,4.164468214387077e+65
RECOMBINATION_WEIGHTED_AUDITOR,3,1,8,2.0704669507404253e+49,0.650566736881111,0.6435904125087666,0.05232028028211697,1.942199885085213e+65
RECOMBINATION_WEIGHTED_AUDITOR,3,1,9,9.757472297507397e+48,0.6504281386628312,0.6424723423281892,0.05232028028211673,9.163235996657413e+64
RECOMBINATION_WEIGHTED_AUDITOR,3,1,10,9.36458838745951e+47,0.6503606518647054,0.6410883556706883,0.05232028028211774,8.800675777126849e+63
RECOMBINATION_WEIGHTED_AUDITOR,3,1,11,2.3733287138445933e+46,0.6502991223138865,0.6405264563183886,0.0523202802821172,2.2315431829213917e+62
RECOMBINATION_WEIGHTED_AUDITOR,3,1,12,3.099387591749759e+49,0.6229476804695631,0.622436050090623,0.046774916255349144,3.1829990717908167e+65
RECOMBINATION_WEIGHTED_AUDITOR,3,1,13,1.7081305649525607e+49,0.6204152858928415,0.6181329768859186,0.04677491625535017,1.7792082316318359e+65
RECOMBINATION_WEIGHTED_AUDITOR,3,1,14,4.0597480839691046e+48,0.6164023340039353,0.6099731056086576,0.04677491625534971,4.32893831548017e+64
RECOMBINATION_WEIGHTED_AUDITOR,3,1,15,4.136981358083474e+48,0.6199240695840249,0.6170460163351672,0.04677491625535006,4.321399891422961e+64
RECOMBINATION_WEIGHTED_AUDITOR,3,1,16,4.176906016120268e+47,0.6199616440248937,0.616988714396459,0.04677491625535017,4.3622946881280896e+63
RECOMBINATION_WEIGHTED_AUDITOR,3,1,17,1.1087136724313744e+46,0.6200413205668467,0.6171555138889825,0.046774916255349144,1.1573902260228773e+62
RECOMBINATION_WEIGHTED_AUDITOR,3,2,0,1.9949036573602896e+49,0.6655622782156773,0.6643185386920648,0.05395585386407299,1.9040030377704557e+65
RECOMBINATION_WEIGHTED_AUDITOR,3,2,1,5.665562201745929e+48,0.6607511529737371,0.6448846931816132,0.0539558538640724,5.593290901149903e+64
RECOMBINATION_WEIGHTED_AUDITOR,3,2,2,2.894790115651742e+48,0.6605172356679369,0.6412242272595545,0.05395585386407392,2.864702042779601e+64
RECOMBINATION_WEIGHTED_AUDITOR,3,2,3,1.476424611187132e+48,0.6607496387065299,0.6406330676185107,0.05395585386407299,1.4589353480330644e+64
RECOMBINATION_WEIGHTED_AUDITOR,3,2,4,1.4684304316756669e+47,0.6609906285296158,0.6380508664508615,0.05395585386407299,1.4494189740216527e+63
RECOMBINATION_WEIGHTED_AUDITOR,3,2,5,3.7426470050380286e+45,0.6609617590480275,0.6372714451563837,0.05395585386407403,3.6955406381506343e+61
RECOMBINATION_WEIGHTED_AUDITOR,3,2,6,5.134980598879069e+49,0.6512410181125068,0.6487521790991623,0.050595915477332415,5.168687909673196e+65
RECOMBINATION_WEIGHTED_AUDITOR,3,2,7,5.017926742017566e+49,0.6495431796248154,0.6442295999971163,0.050595915477332415,5.107711837248842e+65
RECOMBINATION_WEIGHTED_AUDITOR,3,2,8,2.3312314443167638e+49,0.648952658350034,0.641825331495455,0.05059591547733354,2.3828746732225994e+65
RECOMBINATION_WEIGHTED_AUDITOR,3,2,9,1.0988756975696695e+49,0.6488151327260308,0.6407225417908131,0.05059591547733186,1.1244592957088808e+65
RECOMBINATION_WEIGHTED_AUDITOR,3,2,10,1.0549224356076982e+48,0.6487485804450772,0.6393574506812484,0.050595915477332415,1.0802537551422473e+64
RECOMBINATION_WEIGHTED_AUDITOR,3,2,11,2.6737336611094303e+46,0.6486873928009086,0.638802345743557,0.05059591547733226,2.7393076435786276e+62
RECOMBINATION_WEIGHTED_AUDITOR,3,2,12,3.477496358671457e+49,0.6207555512147488,0.6202613138343573,0.045199233735905564,3.899941412446479e+65
RECOMBINATION_WEIGHTED_AUDITOR,3,2,13,1.917235780872318e+49,0.6182329933645321,0.6160123792881391,0.04519923373590396,2.180508313123325e+65
RECOMBINATION_WEIGHTED_AUDITOR,3,2,14,4.5571363504716976e+48,0.6142343261285367,0.6079358691594059,0.04519923373590396,5.304795506282409e+64
RECOMBINATION_WEIGHTED_AUDITOR,3,2,15,4.644382490909768e+48,0.617744143346284,0.6149399283613763,0.04519923373590396,5.297039970198545e+64
RECOMBINATION_WEIGHTED_AUDITOR,3,2,16,4.689806452944065e+47,0.6177820092354362,0.6148847716626057,0.04519923373590484,5.347849065664146e+63
RECOMBINATION_WEIGHTED_AUDITOR,3,2,17,1.2448437992602998e+46,0.6178613659931208,0.6150495479307219,0.04519923373590394,1.418864737346828e+62
RECOMBINATION_WEIGHTED_AUDITOR,4,1,0,3.2740182822579484e+49,0.6696791723524864,0.6692568401549562,0.035196590099065034,2.1543066955237297e+65
RECOMBINATION_WEIGHTED_AUDITOR,4,1,1,6.796789343613941e+48,0.6644829889024606,0.6532767537812788,0.03519659009906527,4.6152529684585725e+64
RECOMBINATION_WEIGHTED_AUDITOR,4,1,2,3.5305387492798836e+48,0.6642977685057785,0.6510855208904733,0.03519659009906556,2.4014000810381495e+64
RECOMBINATION_WEIGHTED_AUDITOR,4,1,3,1.8055030006222728e+48,0.6645479901175063,0.6507393821093108,0.03519659009906403,1.2264152861435879e+64
RECOMBINATION_WEIGHTED_AUDITOR,4,1,4,1.8001741690339889e+47,0.6648203870614148,0.6485423813309592,0.035196590099064146,1.2214755127788343e+63
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5,4.607885911239699e+45,0.6648058395374354,0.6479604456616245,0.03519659009906392,3.1272535999529684e+61
RECOMBINATION_WEIGHTED_AUDITOR,4,1,6,5.909367519765953e+49,0.6512806828654194,0.6502181792964291,0.03303538214311579,4.1516553068910125e+65
RECOMBINATION_WEIGHTED_AUDITOR,4,1,7,6.243729616732705e+49,0.6498629403337612,0.6473713476823675,0.03303538214311579,4.424842170231484e+65
RECOMBINATION_WEIGHTED_AUDITOR,4,1,8,2.976764302138404e+49,0.6493953604246603,0.6458749326874269,0.03303538214311573,2.116102569217313e+65
RECOMBINATION_WEIGHTED_AUDITOR,4,1,9,1.391606764133054e+49,0.6492435995860739,0.6449968792073257,0.03303538214311549,9.903556734596574e+64
RECOMBINATION_WEIGHTED_AUDITOR,4,1,10,1.340716485659967e+48,0.6491914192155737,0.6440383506917712,0.03303538214311549,9.54660736399024e+63
RECOMBINATION_WEIGHTED_AUDITOR,4,1,11,3.431226806721589e+46,0.649162571008719,0.6437601695495777,0.03303538214311549,2.4437886488398265e+62
RECOMBINATION_WEIGHTED_AUDITOR,4,1,12,5.951724492793719e+49,0.6188477295433438,0.6187712215828876,0.029535218934526285,4.702399847079392e+65
RECOMBINATION_WEIGHTED_AUDITOR,4,1,13,2.649668825430062e+49,0.6165603127010266,0.6158272971659783,0.02953521893452603,2.1185174593761905e+65
RECOMBINATION_WEIGHTED_AUDITOR,4,1,14,8.602013365520562e+48,0.6146284059480601,0.6128801072844549,0.029535218934526923,6.949244916959545e+64
