shape_lane,interval_index,substep,macro_index,tau_Myr,refinement,refined_substep,elapsed_Myr,status,physical_active_capacity_count,physical_active_capacity_sha256,minimum_capacity_slack,H_nuclei_total,HII_nuclei_total,HI_nuclei_total,H_nuclei_identity_residual,thermal_measure_erg_cMpc3,temperature_min_K,temperature_max_K,current_G1_total,current_G2a_total,capacity_total,kappa_G1_total,kappa_G2a_total,phi_G1,phi_G2a,current_Gamma_residual_max,current_TV_to_exact_G1,current_TV_to_exact_G2a,xHII_min,xHII_max,z_mid,error_mass_l1_relative,error_ionized_l1_relative,error_thermal_l1_relative,error_capacity_l1_relative,error_current_l1_relative,error_temperature_mass_weighted_relative,projection_pass,projection_solver_status,projection_active_set_count,projection_active_set_sha256,projection_max_column_relative_residual,projection_max_capacity_violation,projection_max_capacity_relative_violation,projection_max_stationarity_residual,projection_max_complementarity_residual,projection_projection_generalized_kl_to_raw,projection_projection_TV_G1,projection_projection_TV_G2a,He_nuclei_total,He_nuclei_identity_residual,equilibrium_violations
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,17,100.0,4,1,2.529354890941424,PASS,2338.0,eba7693302bd1e6e65bfd548991fd3494ef3468465606e688ac86adae63c7a46,-3.961408125713217e+28,2.0864706501337536e+61,2.0707140086706884e+61,1.5756641463065197e+59,0.0,6.286040654162417e+49,2679.266657014178,84692.11457392205,8.108376555654279e+45,1.6972624864306806e+45,1.0355018739936999e+46,7.674250819038535e-07,3.116973055395421e-07,1.0565691357830983e+52,5.44522668713081e+51,8.553145860874955e-17,1.1748102304064604e-06,1.1793075373815642e-06,0.8849160725520117,0.9994798731043931,5.95,3.5178367556103345e-05,3.52045162864517e-05,3.458007333478149e-05,3.545885612672394e-05,3.41779645280609e-05,5.983152692027729e-07,True,IDENTITY_FEASIBLE,0.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0.0,3.961408125713217e+28,3.825592425472828e-18,2.2204460492503128e-16,0.0,4.074106580852106e+28,4.0274226488004964e-18,6.471581653477375e-18,1.6483118136056654e+60,0.0,
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,17,100.0,4,2,5.058709781882848,PASS,2338.0,eba7693302bd1e6e65bfd548991fd3494ef3468465606e688ac86adae63c7a46,-5.942112188569825e+28,2.092227577472138e+61,2.076431707819758e+61,1.5795869652380088e+59,0.0,6.303089917598978e+49,2679.141270188064,84688.1510731576,8.1303155348442e+45,1.7016095038939054e+45,1.0383817813574161e+46,7.695015176473281e-07,3.124956226185122e-07,1.0565691357830983e+52,5.445226687130887e+51,8.529393396049791e-17,2.278872576050792e-06,2.2882599084021844e-06,0.8849436772995876,0.9994800140087406,5.95,6.841921187890789e-05,6.846992741413834e-05,6.725876121043346e-05,6.896320928918391e-05,6.647876973945826e-05,1.1605300711870773e-06,True,IDENTITY_FEASIBLE,0.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0.0,5.942112188569825e+28,5.722473463278649e-18,2.2204460492503128e-16,0.0,9.637213554511394e+28,8.480640665675457e-18,8.999773273618257e-18,1.652859786202989e+60,0.0,
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,17,100.0,4,3,7.588064672824272,PASS,2338.0,eba7693302bd1e6e65bfd548991fd3494ef3468465606e688ac86adae63c7a46,-5.942112188569825e+28,2.0978424839001631e+61,2.082008353800952e+61,1.5834130099211187e+59,0.0,6.319718583072095e+49,2679.01963952107,84684.30630527764,8.151713288895472e+45,1.7058492823142886e+45,1.041190642650632e+46,7.715267286180623e-07,3.1327424556002895e-07,1.0565691357830983e+52,5.445226687130965e+51,8.5063536326957e-17,3.3158769768204965e-06,3.330472926082695e-06,0.8849704551036351,0.9994801506920772,5.95,9.981026540021683e-05,9.9884048975654e-05,9.812190100721014e-05,0.0001006016854293929,9.698698764600161e-05,1.6885329257754795e-06,True,IDENTITY_FEASIBLE,0.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0.0,5.942112188569825e+28,5.7070357196474354e-18,2.2204460492503128e-16,0.0,4.989031817497414e+28,6.805565938232937e-18,4.560781032768114e-18,1.6572955622811288e+60,0.0,
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,17,100.0,4,4,10.117419563765695,PASS,2338.0,eba7693302bd1e6e65bfd548991fd3494ef3468465606e688ac86adae63c7a46,-7.922816251426434e+28,2.103318873012333e+61,2.0874474263349846e+61,1.5871446677348448e+59,0.0,6.335937026551823e+49,2678.9016349944804,84680.57616036653,8.172583169598449e+45,1.7099844672326895e+45,1.043930210549215e+46,7.7350197850907e-07,3.1403366020995956e-07,1.0565691357830983e+52,5.445226687130965e+51,8.484001838110421e-17,4.289306633743116e-06,4.309363656105608e-06,0.8849964345886439,0.9994802833005123,5.95,0.00012943517426775345,0.00012953060556853492,0.00012725135083297218,0.00013045877352411094,0.0001257832820759799,2.184106135058777e-06,True,IDENTITY_FEASIBLE,0.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0.0,7.922816251426434e+28,7.589411793397774e-18,2.2204460492503128e-16,0.0,6.285859771150945e+28,6.325238936629679e-18,2.7259311877312314e-18,1.661621909679743e+60,0.0,
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,0,300.0,1,1,10.117419563765695,PASS,2345.0,821eaa86843857a556e684faed8b90de92483de321a5d2ac5f8814060f68c5d6,-3.2451855365842673e+32,9.643129459616176e+64,9.570362970890316e+64,7.276648872585992e+62,0.0,2.904852486921168e+53,2678.903809551355,84680.64489851153,3.5700831342398043e+49,9.608042028341046e+48,4.786126566985855e+49,0.0033789394497064904,0.0017644888964950377,1.0565691357830983e+52,5.445226687130965e+51,3.6603047851580526e-17,5.481060050377786e-06,5.484398721502021e-06,0.8849959558454461,0.9994802808568679,5.95,0.00017716798567990252,0.00017729887835251105,0.00017417267404120975,0.000178571944771503,0.00017215908469509094,2.9958424063402418e-06,True,IDENTITY_FEASIBLE,0.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0.0,3.2451855365842673e+32,6.780400583154612e-18,2.2204460492503128e-16,0.0,3.3902961548632837e+31,2.5262926814876633e-19,2.4113234773445546e-19,7.618072273096779e+63,0.0,
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,0,300.0,2,1,5.058709781882848,PASS,2345.0,821eaa86843857a556e684faed8b90de92483de321a5d2ac5f8814060f68c5d6,-1.6225927682921336e+32,9.592170555095327e+64,9.51975122802399e+64,7.241932707133693e+62,0.0,2.8897614305928397e+53,2679.1444633527626,84688.25200968429,3.5515421229862064e+49,9.560788847542943e+48,4.760633924465021e+49,0.0033613911316403423,0.0017558109876561565,1.0565691357830983e+52,5.445226687130887e+51,7.360061127141574e-17,1.4236326898062992e-06,1.4237018856568795e-06,0.8849429743030708,0.9994800104204287,5.95,4.578234213247713e-05,4.581635067442649e-05,4.500417484640773e-05,4.6147133138765946e-05,4.448113471372744e-05,7.782029141667163e-07,True,IDENTITY_FEASIBLE,0.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0.0,1.6225927682921336e+32,3.4083544209387482e-18,2.2204460492503128e-16,0.0,4.124652020252126e+31,6.841777915624786e-19,1.1334526905484163e-18,7.577814738525308e+63,0.0,
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,0,300.0,2,2,10.117419563765695,PASS,2345.0,821eaa86843857a556e684faed8b90de92483de321a5d2ac5f8814060f68c5d6,-4.867778304876401e+32,9.643974497966199e+64,9.571202252348298e+64,7.27722456179011e+62,0.0,2.9051027380099554e+53,2678.8998402881284,84680.51942936677,3.5703905950399293e+49,9.608825615631831e+48,4.786549304891547e+49,0.0033792304489319194,0.0017646328000156452,1.0565691357830983e+52,5.445226687130965e+51,3.6599794599559524e-17,2.770250491909636e-06,2.7719505870279422e-06,0.8849968297052672,0.9994802853173559,5.95,8.955237916779522e-05,8.961854095317675e-05,8.803835120971527e-05,9.026203264397e-05,8.702055041507677e-05,1.514163554937451e-06,True,IDENTITY_FEASIBLE,0.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0.0,4.867778304876401e+32,1.016970262878488e-17,2.2204460492503128e-16,0.0,3.3069469725130997e+31,2.8585644585918186e-18,7.660354346073269e-19,7.618739853393297e+63,0.0,
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,0,300.0,4,1,2.529354890941424,PASS,2345.0,821eaa86843857a556e684faed8b90de92483de321a5d2ac5f8814060f68c5d6,-3.2451855365842673e+32,9.566052025243076e+64,9.493810632766733e+64,7.224139247634345e+62,0.0,2.8820266449077956e+53,2679.268802140744,84692.18238176957,3.542039093820424e+49,9.536569653176547e+48,4.747567898989126e+49,0.0033523968984719276,0.0017513632032464643,1.0565691357830983e+52,5.44522668713081e+51,7.380446948214766e-17,3.6285589483513996e-07,3.6276915993402427e-07,0.8849156002880924,0.999479870693822,5.95,1.1638349859375683e-05,1.1647019104632897e-05,1.1439994039777373e-05,1.1731341963322071e-05,1.1306680927252226e-05,1.9835812787131976e-07,True,IDENTITY_FEASIBLE,0.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0.0,3.2451855365842673e+32,6.835469456424724e-18,2.2204460492503128e-16,0.0,4.347901968262371e+31,2.7510286399519655e-19,1.979986017390064e-18,7.55718109994203e+63,0.0,
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,0,300.0,4,2,5.058709781882848,PASS,2345.0,821eaa86843857a556e684faed8b90de92483de321a5d2ac5f8814060f68c5d6,-3.2451855365842673e+32,9.592388924090462e+64,9.519968109362701e+64,7.242081472776086e+62,0.0,2.8898260987570583e+53,2679.143426648612,84688.21923927436,3.55162157489033e+49,9.560991336778235e+48,4.760743165485466e+49,0.003361466329657615,0.0017558481742136547,1.0565691357830983e+52,5.445226687130887e+51,7.359891162264294e-17,7.157456375990509e-07,7.157812796654163e-07,0.8849432025404164,0.9994800115854326,5.95,2.3018047394875705e-05,2.303514591350425e-05,2.2626807221526516e-05,2.3201453841144326e-05,2.2363837657226283e-05,3.9124917913179335e-07,True,IDENTITY_FEASIBLE,0.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0.0,3.2451855365842673e+32,6.816552424233427e-18,2.2204460492503128e-16,0.0,9.96128072841782e+31,2.208777950052568e-18,5.458482478527483e-19,7.577987250031465e+63,0.0,
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,0,300.0,4,3,7.588064672824272,PASS,2345.0,821eaa86843857a556e684faed8b90de92483de321a5d2ac5f8814060f68c5d6,-4.867778304876401e+32,9.618505628226703e+64,9.545906891341785e+64,7.259873688491825e+62,0.0,2.897560343771471e+53,2679.019777389298,84684.3106633178,3.561123939783179e+49,9.585208838194412e+48,4.773808277630787e+49,0.003370459934118535,0.0017602956477179763,1.0565691357830983e+52,5.445226687130965e+51,3.6698099980759295e-17,1.0589378491346557e-06,1.0592923737615355e-06,0.8849704247510513,0.9994801505371769,5.95,3.414445152995821e-05,3.416974588501549e-05,3.356565013039041e-05,3.4415764881277024e-05,3.317658234734023e-05,5.788211629938322e-07,True,IDENTITY_FEASIBLE,0.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0.0,4.867778304876401e+32,1.0196844996239042e-17,2.2204460492503128e-16,0.0,4.314969186772983e+29,8.921841938751856e-19,2.1999938041838163e-18,7.598619446299096e+63,0.0,
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,0,300.0,4,4,10.117419563765695,PASS,2345.0,821eaa86843857a556e684faed8b90de92483de321a5d2ac5f8814060f68c5d6,-6.490371073168535e+32,9.644403978632064e+64,9.571628807142425e+64,7.277517148963931e+62,0.0,2.9052299251420466e+53,2678.8978232240115,84680.45566959698,3.570546858325686e+49,9.609223864529531e+48,4.78676415639174e+49,0.0033793783458186113,0.0017647059372642084,1.0565691357830983e+52,5.445226687130965e+51,1.8299070697321268e-17,1.3926927884922258e-06,1.39355071359693e-06,0.8849972737754097,0.9994802875840467,5.95,4.502279181347548e-05,4.5056054897228016e-05,4.42616086244708e-05,4.5379572738968984e-05,4.374990548819894e-05,7.612174610701524e-07,True,IDENTITY_FEASIBLE,0.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0.0,6.490371073168535e+32,1.3558994889067133e-17,2.2204460492503128e-16,0.0,1.4037362150747525e+31,9.185085708512632e-19,1.1120246283718379e-18,7.61907914311933e+63,0.0,
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,1,300.0,1,1,10.117419563765695,PASS,2346.0,30b9e4c7f669f12ded21d5a027fda40962fa16e18c58f1259435f1c2176836b4,-2.028240960365167e+31,8.774512306606989e+63,8.708300351977198e+63,6.621195462979082e+61,0.0,2.6431942035197357e+52,2678.9038091393745,84680.64488548874,3.622481388881268e+48,5.00280506546315e+47,4.3550101283919515e+48,0.000342853228075453,9.18750559510513e-05,1.0565691357830983e+52,5.445226687130965e+51,9.037592066505007e-17,5.455470702722141e-06,5.6028723945404254e-06,0.884995955936147,0.9994802808573309,5.95,0.00017800498029116993,0.0001781358661350438,0.0001750098249200126,0.00017940886613728894,0.00017299634062428504,2.9956886184799123e-06,True,IDENTITY_FEASIBLE,0.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0.0,2.028240960365167e+31,4.65725888245885e-18,2.2204460492503128e-16,0.0,3.204032182848492e+31,1.252195513840101e-17,1.2780029867441313e-17,6.931864722219521e+62,0.0,
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,1,300.0,2,1,5.058709781882848,PASS,2346.0,30b9e4c7f669f12ded21d5a027fda40962fa16e18c58f1259435f1c2176836b4,-2.028240960365167e+31,8.727924491534858e+63,8.66203008255469e+63,6.58944089801676e+61,0.0,2.629396481066099e+52,2679.14445682948,84688.25180348216,3.603668250455148e+48,4.978200837925569e+47,4.3317050331141814e+48,0.0003410726405313944,9.142320648818761e-05,1.0565691357830983e+52,5.445226687130887e+51,9.086290703304465e-17,1.4169861959584662e-06,1.4544566137793079e-06,0.884942975739216,0.9994800104277592,5.95,4.599981484107906e-05,4.603382335830638e-05,4.5221648118868415e-05,4.636460558177122e-05,4.469860836303849e-05,7.7820251929925e-07,True,IDENTITY_FEASIBLE,0.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0.0,2.028240960365167e+31,4.682315496692555e-18,2.2204460492503128e-16,0.0,2.8108125071492894e+31,8.672809801464968e-18,1.0945947956174658e-17,6.895060348312538e+62,0.0,
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,1,300.0,2,2,10.117419563765695,PASS,2346.0,30b9e4c7f669f12ded21d5a027fda40962fa16e18c58f1259435f1c2176836b4,-4.056481920730334e+31,8.775284860309817e+63,8.709067639902548e+63,6.621722040726899e+61,0.0,2.643423007586972e+52,2678.899840078224,84680.51942273167,3.6227933622959994e+48,5.003213071012669e+47,4.355396590766796e+48,0.00034288275509873666,9.188254885397273e-05,1.0565691357830983e+52,5.445226687130965e+51,4.5183944545662926e-17,2.7573170625691266e-06,2.8318301078880405e-06,0.8849968297514796,0.9994802853175919,5.95,8.997545142041467e-05,9.004160975408124e-05,8.846150245023775e-05,9.068506787348078e-05,8.744375475501539e-05,1.5140852004312293e-06,True,IDENTITY_FEASIBLE,0.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0.0,4.056481920730334e+31,9.313691270571904e-18,2.2204460492503128e-16,0.0,3.162460950812618e+31,9.540122336864934e-18,8.002738661380534e-18,6.9324750396447555e+62,0.0,
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,1,300.0,4,1,2.529354890941424,PASS,2346.0,30b9e4c7f669f12ded21d5a027fda40962fa16e18c58f1259435f1c2176836b4,-2.028240960365167e+31,8.704046324408743e+63,8.638314670605655e+63,6.573165380308783e+61,0.0,2.622324582068527e+52,2679.2687971938562,84692.18222539756,3.594025744945711e+48,4.965590161587953e+47,4.3197602153743697e+48,0.0003401600163421321,9.119161509517271e-05,1.0565691357830983e+52,5.44522668713081e+51,9.111454747372956e-17,3.611618346123729e-07,3.706056789917846e-07,0.884915601377184,0.999479870699381,5.95,1.169378725906093e-05,1.1702456725696499e-05,1.1495426373566568e-05,1.1786781737747818e-05,1.136210985584863e-05,1.9836320562771083e-07,True,IDENTITY_FEASIBLE,0.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0.0,2.028240960365167e+31,4.695262836919735e-18,2.2204460492503128e-16,0.0,1.912840054850223e+31,1.9805286823889905e-17,1.0425751910172018e-17,6.876196596282907e+62,0.0,
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,1,300.0,4,2,5.058709781882848,PASS,2346.0,30b9e4c7f669f12ded21d5a027fda40962fa16e18c58f1259435f1c2176836b4,-4.056481920730334e+31,8.72812412954628e+63,8.662228359820134e+63,6.589576972614658e+61,0.0,2.629455607038599e+52,2679.1434201257453,84688.21903308538,3.603748868478084e+48,4.9783062719119135e+47,4.33180490006158e+48,0.0003410802707015561,9.142514275259684e-05,1.0565691357830983e+52,5.445226687130887e+51,9.086080900368417e-17,7.124040460182195e-07,7.312435466009224e-07,0.8849432039764702,0.9994800115927625,5.95,2.312738642997142e-05,2.3144484936167313e-05,2.2736146540159128e-05,2.331079274270258e-05,2.2473177165294472e-05,3.912489380007031e-07,True,IDENTITY_FEASIBLE,0.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0.0,4.056481920730334e+31,9.364415097902188e-18,2.2204460492503128e-16,0.0,1.381554639984166e+31,6.948839353862659e-18,8.066608553715894e-17,6.895218062341561e+62,0.0,
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,1,300.0,4,3,7.588064672824272,PASS,2346.0,30b9e4c7f669f12ded21d5a027fda40962fa16e18c58f1259435f1c2176836b4,-4.056481920730334e+31,8.75200062756038e+63,8.685942114033934e+63,6.605851352644599e+61,0.0,2.6365270117021e+52,2679.0197725241087,84684.31050952831,3.613390699965025e+48,4.9909160667483975e+47,4.343748882844559e+48,0.00034199283109731234,9.165671795710053e-05,1.0565691357830983e+52,5.445226687130965e+51,9.061058368228718e-17,1.0539940009524587e-06,1.0821751480841723e-06,0.884970425822156,0.9994801505426437,5.95,3.430619830000443e-05,3.433149198151765e-05,3.3727412311545736e-05,3.457750442666388e-05,3.333835488651763e-05,5.788058450385735e-07,True,IDENTITY_FEASIBLE,0.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,1.79619963964355e-16,4.056481920730334e+31,9.33866581641316e-18,2.2204460492503128e-16,0.0,2.2610089593488114e+31,4.865938825490106e-18,6.774002243310048e-18,6.9140804957727e+62,0.0,
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,1,300.0,4,4,10.117419563765695,PASS,2346.0,30b9e4c7f669f12ded21d5a027fda40962fa16e18c58f1259435f1c2176836b4,-6.084722881095501e+31,8.775677501517994e+63,8.709457604842104e+63,6.621989667588972e+61,0.0,2.6435392945260754e+52,2678.8978231180577,84680.45566624778,3.6229519190643264e+48,5.003420434968494e+47,4.3555930056609555e+48,0.000342897761856265,9.188635703254343e-05,1.0565691357830983e+52,5.445226687130965e+51,4.5181903843420733e-17,1.3861907434407247e-06,1.4236541177896593e-06,0.8849972737987368,0.9994802875841654,5.95,4.523549296256017e-05,4.526875431090546e-05,4.447434948507229e-05,4.5592255274535464e-05,4.396267304463396e-05,7.61177909653459e-07,True,IDENTITY_FEASIBLE,0.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0.0,6.084722881095501e+31,1.3969906906332156e-17,2.2204460492503128e-16,0.0,2.3061230708264766e+31,9.841615056883369e-18,1.080542067709381e-17,6.932785226199215e+62,0.0,
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,2,300.0,1,1,10.117419563765695,PASS,2346.0,30b9e4c7f669f12ded21d5a027fda40962fa16e18c58f1259435f1c2176836b4,-1.0141204801825835e+31,4.062944834234234e+63,4.032286091093819e+63,3.065874314041501e+61,0.0,1.2239030341008526e+52,2678.9038090753106,84680.64488346365,1.704279574318784e+48,2.0472158264837907e+47,2.0165412374044895e+48,0.00016130317615757552,3.75965215795717e-05,1.0565691357830983e+52,5.445226687130965e+51,9.607462285152197e-17,5.452135048730533e-06,5.638532322150291e-06,0.8849959559502535,0.9994802808574028,5.95,0.00017813513571796313,0.00017826602049992246,0.0001751400046469057,0.00017953901017414567,0.00017312653668678655,2.9956647045248443e-06,True,IDENTITY_FEASIBLE,0.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0.0,1.0141204801825835e+31,5.029009381865496e-18,2.220446049250313e-16,0.0,1.7131170680596943e+31,9.763805696055696e-18,9.721423396529407e-18,3.209726419045045e+62,0.0,
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,2,300.0,2,1,5.058709781882848,PASS,2346.0,30b9e4c7f669f12ded21d5a027fda40962fa16e18c58f1259435f1c2176836b4,-5.070602400912918e+30,4.041357064686083e+63,4.010845476858493e+63,3.051158782758992e+61,0.0,1.217509391940785e+52,2679.144455815058,84688.25177141608,1.695428501226489e+48,2.0371474421765383e+47,2.0057422309047734e+48,0.00016046545784908692,3.7411618638230105e-05,1.0565691357830983e+52,5.445226687130887e+51,9.65923087912402e-17,1.4161198040093611e-06,1.4637136186644437e-06,0.8849429759625491,0.9994800104288993,5.95,4.6033633570777274e-05,4.606764208416219e-05,4.5255466936357716e-05,4.6398424270120953e-05,4.473242723918364e-05,7.782024579475785e-07,True,IDENTITY_FEASIBLE,0.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0.0,5.070602400912918e+30,2.5280428974293528e-18,2.220446049250313e-16,0.0,5.870982522486748e+30,8.102532844309405e-18,9.337152878239442e-18,3.192672081102006e+62,0.0,
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,2,300.0,2,2,10.117419563765695,PASS,2346.0,30b9e4c7f669f12ded21d5a027fda40962fa16e18c58f1259435f1c2176836b4,-1.0141204801825835e+31,4.063302818640123e+63,4.032641635261167e+63,3.0661183378956177e+61,0.0,1.224009058217194e+52,2678.8998400455844,84680.51942169994,1.7044263493774744e+48,2.0473827878999036e+47,2.0167203145396866e+48,0.0001613170678238867,3.7599587777284056e-05,1.0565691357830983e+52,5.445226687130965e+51,9.606608496751268e-17,2.7556311484347035e-06,2.8498535161265776e-06,0.8849968297586679,0.9994802853176286,5.95,9.004124055316266e-05,9.010739835011942e-05,8.852730386589358e-05,9.075085124902468e-05,8.750956442773315e-05,1.5140730167295725e-06,True,IDENTITY_FEASIBLE,0.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0.0,1.0141204801825835e+31,5.028562824855835e-18,2.220446049250313e-16,0.0,2.034576972763364e+31,1.5429984802402572e-17,7.0758160799078e-18,3.2100092267256975e+62,0.0,
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,2,300.0,4,1,2.529354890941424,PASS,2346.0,30b9e4c7f669f12ded21d5a027fda40962fa16e18c58f1259435f1c2176836b4,-1.0141204801825835e+31,4.030292446859454e+63,3.999856282168746e+63,3.0436164690708156e+61,0.0,1.214232387947224e+52,2679.268796424565,84692.18220108007,1.6908919630304812e+48,2.03198698202604e+47,2.0002072968968792e+48,0.00016003609283714705,3.731684829262327e-05,1.0565691357830983e+52,5.44522668713081e+51,9.685981258804338e-17,3.6094100834800286e-07,3.729644283735547e-07,0.8849156015465496,0.9994798707002457,5.95,1.1702408344885716e-05,1.1711077845912374e-05,1.1504046671572067e-05,1.179540319285974e-05,1.137072962433308e-05,1.9836399454507157e-07,True,IDENTITY_FEASIBLE,0.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0.0,1.0141204801825835e+31,5.0700768953092494e-18,2.220446049250313e-16,0.0,9.039173783027749e+30,1.2061964945251956e-17,1.3826868771460457e-17,3.1839310330189685e+62,0.0,
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,2,300.0,4,2,5.058709781882848,PASS,2346.0,30b9e4c7f669f12ded21d5a027fda40962fa16e18c58f1259435f1c2176836b4,-2.028240960365167e+31,4.041449572552721e+63,4.010937354135481e+63,3.0512218417240145e+61,0.0,1.2175367899633065e+52,2679.143419111388,84688.21900102131,1.695466429827098e+48,2.037190587196716e+47,2.0057885067857006e+48,0.0001604690476378971,3.7412410983942354e-05,1.0565691357830983e+52,5.445226687130887e+51,9.659007850249465e-17,7.119684587940061e-07,7.35897604353375e-07,0.884943204199789,0.9994800115939027,5.95,2.3144389516448546e-05,2.316148802066069e-05,2.2753149670738135e-05,2.3327795808409865e-05,2.2490180325400384e-05,3.9124890076091436e-07,True,IDENTITY_FEASIBLE,0.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0.0,2.028240960365167e+31,1.0111938290121359e-17,2.220446049250313e-16,0.0,3.193416378641072e+31,9.296185970808244e-17,9.400501194867562e-17,3.19274516231665e+62,0.0,
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,2,300.0,4,3,7.588064672824272,PASS,2346.0,30b9e4c7f669f12ded21d5a027fda40962fa16e18c58f1259435f1c2176836b4,-3.0423614405477506e+31,4.0525134169495285e+63,4.021925780667574e+63,3.058763628195425e+61,0.0,1.220813564890428e+52,2679.0197717675446,84684.31048561312,1.7000026509137415e+48,2.0423506866249706e+47,2.0113230538951868e+48,0.00016089838263671678,3.750717470499037e-05,1.0565691357830983e+52,5.445226687130965e+51,9.632407901198512e-17,1.0533495544044204e-06,1.0890627379601175e-06,0.8849704259887203,0.9994801505434942,5.95,3.433135082819181e-05,3.435664440491787e-05,3.375256723625486e-05,3.4602655831387514e-05,3.336351142204226e-05,5.788034631430497e-07,True,IDENTITY_FEASIBLE,0.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0.0,3.0423614405477506e+31,1.5126169983761808e-17,2.220446049250313e-16,0.0,1.3418283735149184e+31,1.1846501535604908e-17,7.53744144877076e-18,3.2014855993901275e+62,0.0,
LOCAL_NEUTRAL_HAZARD_PRIMARY,0,2,2,300.0,4,4,10.117419563765695,PASS,2346.0,30b9e4c7f669f12ded21d5a027fda40962fa16e18c58f1259435f1c2176836b4,-3.0423614405477506e+31,4.063484759946108e+63,4.032822336345011e+63,3.0662423601097013e+61,0.0,1.224062943710182e+52,2678.8978231015813,84680.45566572693,1.70450094605103e+48,2.0474676440489347e+47,2.0168113283584844e+48,0.00016132412809765668,3.7601146135712575e-05,1.0565691357830983e+52,5.445226687130965e+51,9.606174627134334e-17,1.3853431809032516e-06,1.4327150778515627e-06,0.8849972738023664,0.9994802875841842,5.95,4.5268568693783655e-05,4.530182977223881e-05,4.4507431391527e-05,4.562532811132337e-05,4.3995759102418377e-05,7.611717593395708e-07,True,IDENTITY_FEASIBLE,0.0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0.0,3.0423614405477506e+31,1.5085007693922356e-17,2.220446049250313e-16,0.0,1.743211009014126e+31,9.261833354524929e-18,1.1900540656357355e-17,3.210152960357425e+62,0.0,
