interval_index,node_index,fraction,group,component,owner_total_s_inv_cMpc3,allocation_sum_relative_residual,minimum_allocation,negative_allocation_count,zero_support_nonzero_allocation_count,support_count,allocation_sha256
3,14,0.9619397662556434,G1,EFFECTIVE_HI_SUBGRID,3.200282928016306e+50,0.0,7.39061420304414e-166,0,0,46080,2877c0f7ef080a524aa54372c07c092d7c76deb1919ce0c582204c90789b0fd8
3,14,0.9619397662556434,G1,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
3,14,0.9619397662556434,G1,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
3,14,0.9619397662556434,G1,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
3,14,0.9619397662556434,G2a,EFFECTIVE_HI_SUBGRID,1.1076944454557204e+50,0.0,2.5171400793690283e-166,0,0,46080,fc1b5205277462d76de75981ee4d35f1a27eb971b63a22ea3363ab6a02264b57
3,14,0.9619397662556434,G2a,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
3,14,0.9619397662556434,G2a,EXPLICIT_HEI_ATOMIC,4.313629814824178e+48,0.0,6.5054563261503826e-167,0,0,46080,c395d6c8704ad62ebc77483fe9f630b756e8fe97fcb5f6c82cef3a208cb4b64a
3,14,0.9619397662556434,G2a,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
3,14,0.9619397662556434,G2b,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,0,0,0,36bd753facc985aad613c884a2040210d208b1aa520e957b31ba2e1e19cd4185
3,14,0.9619397662556434,G2b,EXPLICIT_HI_ATOMIC,3.163259993757305e+48,0.0,7.156609521463612e-168,0,0,46080,b87af21cd38112629f9ecd31e9c6570771280632e273bb89945b1a34f2a824f9
