interval_index,node_index,fraction,z_snapshot,group,component,conditioned_kappa_cMpc_inv,authoritative_kappa_cMpc_inv,owner_current_s_inv_cMpc3,authoritative_current_s_inv_cMpc3,conditioned_fraction,raw_component_kappa_cMpc_inv
3,14,0.9619397662556434,5.603806023374435,G1,EFFECTIVE_HI_SUBGRID,0.0414823573204293,0.0414823573204293,3.200282928016306e+50,3.200282928016306e+50,1.0,0.0414823653450563
3,14,0.9619397662556434,5.603806023374435,G1,EXPLICIT_HI_ATOMIC,0.0,0.0414823573204293,0.0,3.200282928016306e+50,0.0,0.0
3,14,0.9619397662556434,5.603806023374435,G1,EXPLICIT_HEI_ATOMIC,0.0,0.0414823573204293,0.0,3.200282928016306e+50,0.0,0.0
3,14,0.9619397662556434,5.603806023374435,G1,EXPLICIT_HEII_ATOMIC,0.0,0.0414823573204293,0.0,3.200282928016306e+50,0.0,0.0
3,14,0.9619397662556434,5.603806023374435,G2a,EFFECTIVE_HI_SUBGRID,0.01889470289874696,0.019630508283532,1.1076944454557204e+50,1.1508307436039623e+50,0.962517252525636,0.0188946894906854
3,14,0.9619397662556434,5.603806023374435,G2a,EXPLICIT_HI_ATOMIC,0.0,0.019630508283532,0.0,1.1508307436039623e+50,0.0,0.0
3,14,0.9619397662556434,5.603806023374435,G2a,EXPLICIT_HEI_ATOMIC,0.0007358053847850393,0.019630508283532,4.313629814824178e+48,1.1508307436039623e+50,0.03748274747436393,0.0007358048626427288
3,14,0.9619397662556434,5.603806023374435,G2a,EXPLICIT_HEII_ATOMIC,0.0,0.019630508283532,0.0,1.1508307436039623e+50,0.0,0.0
3,14,0.9619397662556434,5.603806023374435,G2b,EFFECTIVE_HI_SUBGRID,0.0,0.0006843237539596,0.0,6.222234735198027e+48,0.0,0.0
3,14,0.9619397662556434,5.603806023374435,G2b,EXPLICIT_HI_ATOMIC,0.00034789654293062075,0.0006843237539596,3.163259993757305e+48,6.222234735198027e+48,0.5083800480659032,0.00034789654293224695
3,14,0.9619397662556434,5.603806023374435,G2b,EXPLICIT_HEI_ATOMIC,0.00033642721102897927,0.0006843237539596,3.058974741440722e+48,6.222234735198027e+48,0.49161995193409685,0.00033642721103055185
3,14,0.9619397662556434,5.603806023374435,G2b,EXPLICIT_HEII_ATOMIC,0.0,0.0006843237539596,0.0,6.222234735198027e+48,0.0,0.0
3,14,0.9619397662556434,5.603806023374435,G3,EFFECTIVE_HI_SUBGRID,0.0,1.7583480375348544,0.0,0.0,0.0,0.0
3,14,0.9619397662556434,5.603806023374435,G3,EXPLICIT_HI_ATOMIC,0.00010448308053685106,1.7583480375348544,0.0,0.0,5.9421160263205266e-05,0.00010448308053685141
3,14,0.9619397662556434,5.603806023374435,G3,EXPLICIT_HEI_ATOMIC,0.00013831612193726734,1.7583480375348544,0.0,0.0,7.866253948858836e-05,0.0001383161219372678
3,14,0.9619397662556434,5.603806023374435,G3,EXPLICIT_HEII_ATOMIC,1.7581052383323803,1.7583480375348544,0.0,0.0,0.9998619163002482,1.758105238332386
3,15,0.9903926402016152,5.600960735979838,G1,EFFECTIVE_HI_SUBGRID,0.0409866038110289,0.0409866038110289,3.2091492423989316e+50,3.209149242398932e+50,1.0,0.0409866154755456
3,15,0.9903926402016152,5.600960735979838,G1,EXPLICIT_HI_ATOMIC,0.0,0.0409866038110289,0.0,3.209149242398932e+50,0.0,0.0
3,15,0.9903926402016152,5.600960735979838,G1,EXPLICIT_HEI_ATOMIC,0.0,0.0409866038110289,0.0,3.209149242398932e+50,0.0,0.0
3,15,0.9903926402016152,5.600960735979838,G1,EXPLICIT_HEII_ATOMIC,0.0,0.0409866038110289,0.0,3.209149242398932e+50,0.0,0.0
3,15,0.9903926402016152,5.600960735979838,G2a,EFFECTIVE_HI_SUBGRID,0.018680845734693634,0.0194082143063055,1.1112602657773329e+50,1.1545289594803343e+50,0.9625226432410348,0.0186808276147316
3,15,0.9903926402016152,5.600960735979838,G2a,EXPLICIT_HI_ATOMIC,0.0,0.0194082143063055,0.0,1.1545289594803343e+50,0.0,0.0
3,15,0.9903926402016152,5.600960735979838,G2a,EXPLICIT_HEI_ATOMIC,0.0007273685716118631,0.0194082143063055,4.326869370300135e+48,1.1545289594803343e+50,0.037477356758965186,0.0007273678660821944
3,15,0.9903926402016152,5.600960735979838,G2a,EXPLICIT_HEII_ATOMIC,0.0,0.0194082143063055,0.0,1.1545289594803343e+50,0.0,0.0
3,15,0.9903926402016152,5.600960735979838,G2b,EFFECTIVE_HI_SUBGRID,0.0,0.0006756431614812,0.0,6.188811963672418e+48,0.0,0.0
3,15,0.9903926402016152,5.600960735979838,G2b,EXPLICIT_HI_ATOMIC,0.0003430735428191404,0.0006756431614812,3.142513337312387e+48,6.188811963672418e+48,0.507773277934208,0.0003430735428198345
